head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C0084210,Protein Serine/Threonine Phosphatase,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C0597721,Janus Kinase Family,gene_product_has_biochemical_function,['C0031727'],['Phosphotransferase'],Phosphotransferase,C0031727,1,1,0.0,0.0
C1722829,E3 Ubiquitin-Protein Ligase TRIM21,gene_product_has_biochemical_function,['C1621469'],['Ubiquitination Regulation Protein'],Ubiquitination Regulation Protein,C1621469,1,1,0.0,0.0
C1309483,Endoribonuclease Dicer,gene_product_has_biochemical_function,"['C0020289', 'C0084378']","['Hydrolase', 'RNA Helicase']",Hydrolase || RNA Helicase,C0020289 || C0084378,2,2,0.0,0.0
C2713666,Angiotensinogen,gene_product_has_biochemical_function,['C0036733'],['Serine Proteinase Inhibitor Protein'],Serine Proteinase Inhibitor Protein,C0036733,1,1,0.0,0.0
C3539874,Alpha-Globin Transcription Factor CP2,gene_product_has_biochemical_function,"['C0012940', 'C1335945']","['DNA Binding Protein', 'Sequence-Specific DNA Binding Protein']",DNA Binding Protein || Sequence-Specific DNA Binding Protein,C0012940 || C1335945,2,2,0.0,0.0
C1451001,Heat-Stable Enterotoxin Receptor,gene_product_has_biochemical_function,['C0018358'],['Guanylate Cyclase'],Guanylate Cyclase,C0018358,1,1,0.0,0.0
C1505874,"cAMP-Specific 3',5'-Cyclic Phosphodiesterase 4B",gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1336585,Transcription Initiation Factor TFIID Subunit 4,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C4521462,Lipase Maturation Factor 1,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C3890561,Ras-Related Protein Rab-7a,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C1611909,Folate Transporter 1,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C4281812,Neuropilin-1,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.0
C1333055,Class II AP Endonuclease,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1566322,Cyclic AMP-Dependent Transcription Factor ATF-4,gene_product_has_biochemical_function,"['C0012940', 'C1335945', 'C1335962']","['DNA Binding Protein', 'Sequence-Specific DNA Binding Protein', 'Signaling Protein']",DNA Binding Protein || Sequence-Specific DNA Binding Protein || Signaling Protein,C0012940 || C1335945 || C1335962,3,3,0.0,0.0
C0535872,Interferon Alpha-2,gene_product_has_biochemical_function,['C1335962'],['Signaling Protein'],Signaling Protein,C1335962,1,1,0.0,0.0
C1611477,G1/S-Specific Cyclin-E2,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C3889472,"Fructose-1,6-Bisphosphatase 1",gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1434089,Protein-Arginine Deiminase Type-4,gene_product_has_biochemical_function,['C1333030'],['Chromatin Remodeling Factor'],Chromatin Remodeling Factor,C1333030,1,1,0.0,0.0
C1527584,Transcription Factor RelB,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1449272,Multidrug Resistance-Associated Protein 5,gene_product_has_biochemical_function,"['C0001473', 'C0031165']","['ATPase', 'Permease']",ATPase || Permease,C0001473 || C0031165,2,2,0.0,0.0
C0676272,Geminin,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C0294121,Eukaryotic Translation Initiation Factor 3 Subunit E,gene_product_has_biochemical_function,['C0085177'],['RNA Binding Protein'],RNA Binding Protein,C0085177,1,1,0.0,0.0
C4521271,Nucleosome-Remodeling Factor Subunit BPTF,gene_product_has_biochemical_function,"['C0012940', 'C1333030', 'C1335945']","['DNA Binding Protein', 'Chromatin Remodeling Factor', 'Sequence-Specific DNA Binding Protein']",DNA Binding Protein || Chromatin Remodeling Factor || Sequence-Specific DNA Binding Protein,C0012940 || C1333030 || C1335945,3,3,0.0,0.0952380936054422
C0667477,Tumor Necrosis Factor Receptor Superfamily Member 11A,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09999999790000004
C1384559,POU Domain Class 2-Associating Factor 1,gene_product_has_biochemical_function,['C1336776'],['Transcription Coactivator'],Transcription Coactivator,C1336776,1,1,0.0,0.0
C0289408,Transcription Initiation Factor TFIID Subunit 10,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C3272515,Nodal Homolog,gene_product_has_biochemical_function,"['C0018284', 'C0040691', 'C0079189']","['Growth Factor', 'Transforming Growth Factor', 'Cytokine']",Growth Factor || Transforming Growth Factor || Cytokine,C0018284 || C0040691 || C0079189,3,3,0.0,0.0
C4761511,Ras-Related Protein Rab-6B,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C1412022,Tumor Necrosis Factor Receptor Superfamily Member 3,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09999999790000004
C3273598,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha,gene_product_has_biochemical_function,"['C0242210', 'C1335962']","['Ligand Binding Protein', 'Signaling Protein']",Ligand Binding Protein || Signaling Protein,C0242210 || C1335962,2,2,0.0,0.0
C3274830,Transducin-Like Enhancer Protein 3,gene_product_has_biochemical_function,['C1336789'],['Transcription Repressor/Corepressor'],Transcription Repressor/Corepressor,C1336789,1,1,0.0,0.0
C0282651,Selectin,gene_product_has_biochemical_function,"['C0007578', 'C0242210']","['Cell Adhesion Molecule', 'Ligand Binding Protein']",Cell Adhesion Molecule || Ligand Binding Protein,C0007578 || C0242210,2,2,0.0,0.0
C3272518,Sodium/Nucleoside Cotransporter 1,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C0079717,Integrin AlphaL/Beta2,gene_product_has_biochemical_function,['C0007578'],['Cell Adhesion Molecule'],Cell Adhesion Molecule,C0007578,1,1,0.0,0.0
C3711669,Calretinin,gene_product_has_biochemical_function,['C0054444'],['Calbindin'],Calbindin,C0054444,1,1,0.0,0.0
C1667075,P-Selectin Glycoprotein Ligand 1,gene_product_has_biochemical_function,['C0034848'],['Viral Receptor'],Viral Receptor,C0034848,1,1,0.0,0.0
C0684287,Aldehyde Dehydrogenase,gene_product_has_biochemical_function,['C0030016'],['Oxidoreductase'],Oxidoreductase,C0030016,1,1,0.0,0.0
C3816451,BAG Family Molecular Chaperone Regulator 3,gene_product_has_biochemical_function,['C1332320'],['Apoptosis Inhibitor'],Apoptosis Inhibitor,C1332320,1,1,0.0,0.0
C3273565,P2Y Purinoceptor 8,gene_product_has_biochemical_function,"['C0034800', 'C0034836', 'C0120465']","['Cell Surface Receptor', 'Purinergic Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Purinergic Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0034836 || C0120465,3,3,0.0,0.0
C4048302,T-Lymphocyte Activation Antigen CD80,gene_product_has_biochemical_function,['C1334164'],['Immunoglobulin Family Protein'],Immunoglobulin Family Protein,C1334164,1,1,0.0,0.0
C0245297,C-X-C Motif Chemokine 2,gene_product_has_biochemical_function,['C1335962'],['Signaling Protein'],Signaling Protein,C1335962,1,1,0.0,0.0
C0017837,Glutathione S-Transferase,gene_product_has_biochemical_function,['C1332236'],['Alkyltransferase and Aryltransferase'],Alkyltransferase and Aryltransferase,C1332236,1,1,0.0,0.0
C0245557,Tumor-Associated Calcium Signal Transducer 2,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.0
C1333998,Heterogeneous Nuclear Ribonucleoprotein A3,gene_product_has_biochemical_function,['C0007292'],['Transport Protein'],Transport Protein,C0007292,1,1,0.0,0.0
C3887507,T-Cell Surface Glycoprotein CD1a,gene_product_has_biochemical_function,['C0021072'],['Immunoprotein'],Immunoprotein,C0021072,1,1,0.0,0.0
C1455445,Transcription Factor MafB,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1569775,Beta-Secretase 1,gene_product_has_biochemical_function,['C2717969'],['Aspartyl Peptidase'],Aspartyl Peptidase,C2717969,1,1,0.0,0.0
C0021463,Inhibin,gene_product_has_biochemical_function,['C0597192'],['Peptide Hormone'],Peptide Hormone,C0597192,1,1,0.0,0.0
C1431182,Ragulator Complex Protein LAMTOR5,gene_product_has_biochemical_function,['C1332320'],['Apoptosis Inhibitor'],Apoptosis Inhibitor,C1332320,1,1,0.0,0.0
C1335613,RET Oncoprotein,gene_product_has_biochemical_function,"['C0031727', 'C0034800']","['Kinase', 'Cell Surface Receptor']",Kinase || Cell Surface Receptor,C0031727 || C0034800,2,2,0.0,0.0
C1311257,X-Ray Repair Cross-Complementing Protein 6,gene_product_has_biochemical_function,['C0920283'],['Helicase'],Helicase,C0920283,1,1,0.0,0.0
C0762871,Tumor Necrosis Factor Ligand Superfamily Member 15,gene_product_has_biochemical_function,['C1564881'],['Apoptosis Regulator'],Apoptosis Regulator,C1564881,1,1,0.0,0.0
C3273385,Kinetochore Scaffold 1,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C0024544,Malate Dehydrogenase,gene_product_has_biochemical_function,['C0030016'],['Oxidoreductase'],Oxidoreductase,C0030016,1,1,0.0,0.0
C1335959,Signal Transducer and Activator of Transcription 5B,gene_product_has_biochemical_function,"['C0012940', 'C1335962']","['DNA Binding Protein', 'Signaling Protein']",DNA Binding Protein || Signaling Protein,C0012940 || C1335962,2,2,0.0,0.0
C3536909,Transcription Factor AP-1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C5418985,Triggering Receptors Expressed on Myeloid Cells Family Protein,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.0
C1522145,Nuclear Factor 1 X-Type,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C0666480,Tumor Necrosis Factor Receptor Superfamily Member 13B,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09999999790000004
C1870471,Macrophage Migration Inhibitory Factor,gene_product_has_biochemical_function,['C0024297'],['Lymphokine'],Lymphokine,C0024297,1,1,0.0,0.0
C1744370,Receptor-Type Tyrosine-Protein Phosphatase R,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1566695,Neurogenic Locus Notch Homolog Protein 2,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.0
C0008169,Chloramphenicol O-acetyltransferase,gene_product_has_biochemical_function,['C0001390'],['Acyltransferase'],Acyltransferase,C0001390,1,1,0.0,0.0
C5203140,AT-Hook-Containing Transcription Factor,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C0165949,Antigen Peptide Transporter 2,gene_product_has_biochemical_function,"['C0001473', 'C0031165']","['ATPase', 'Permease']",ATPase || Permease,C0001473 || C0031165,2,2,0.0,0.0
C4521441,Thyrotropin-Releasing Hormone,gene_product_has_biochemical_function,['C0027895'],['Neuropeptide'],Neuropeptide,C0027895,1,1,0.0,0.0
C4319635,Tropomyosin Alpha-3 Chain Isoform 2,gene_product_has_biochemical_function,['C0001239'],['Actin-Binding Protein'],Actin-Binding Protein,C0001239,1,1,0.0,0.0
C3641901,"Phosphatidylinositol 3,4,5-Trisphosphate 5-Phosphatase 1 Isoform 3",gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1431931,TFIIA-Alpha and Beta Like Factor,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C3814453,Phosphoglycolate Phosphatase,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1333229,DNA-Directed RNA Polymerase II Subunit RPB1,gene_product_has_biochemical_function,"['C0012940', 'C0031727']","['DNA Binding Protein', 'Kinase']",DNA Binding Protein || Kinase,C0012940 || C0031727,2,2,0.0,0.0
C0166814,Integrin AlphaV/Beta6,gene_product_has_biochemical_function,['C0007578'],['Cell Adhesion Molecule'],Cell Adhesion Molecule,C0007578,1,1,0.0,0.0
C0209851,Heterogeneous Nuclear Ribonucleoprotein A2/B1,gene_product_has_biochemical_function,['C0007292'],['Transport Protein'],Transport Protein,C0007292,1,1,0.0,0.0
C1334032,Histone Deacetylase 1,gene_product_has_biochemical_function,['C1333030'],['Chromatin Remodeling Factor'],Chromatin Remodeling Factor,C1333030,1,1,0.0,0.0
C0755123,SNW Domain-Containing Protein 1,gene_product_has_biochemical_function,['C1336776'],['Transcription Coactivator'],Transcription Coactivator,C1336776,1,1,0.0,0.0
C2699988,Transcription Factor COE1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1435548,Runt-Related Transcription Factor 1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C3273656,Thyroid Hormone Receptor-Associated Protein 3,gene_product_has_biochemical_function,['C1336776'],['Transcription Coactivator'],Transcription Coactivator,C1336776,1,1,0.0,0.0
C0913710,Monocarboxylate Transporter 5,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C0539599,Monocarboxylate Transporter 4,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C2825103,TOX High Mobility Group Box Family Member 3,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C0084347,Rhombotin-1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C0054869,Cathepsin H,gene_product_has_biochemical_function,['C2717970'],['Cysteine Proteinase'],Cysteine Proteinase,C2717970,1,1,0.0,0.0
C0962150,Transcription Factor IIIB 50 kDa Subunit,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1311076,Smoothened Homolog,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.0
C3641672,TNFRSF8 Gene Product,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.0
C3641673,Soluble Tumor Necrosis Factor Receptor Superfamily Member 8,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09090908892561987
C1505133,Sodium/Glucose Cotransporter 2,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C1416474,Interferon Regulatory Factor 6,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1505287,E3 Ubiquitin-Protein Ligase TRIM36,gene_product_has_biochemical_function,['C1621469'],['Ubiquitination Regulation Protein'],Ubiquitination Regulation Protein,C1621469,1,1,0.0,0.0
C0212691,Nuclear Factor NF-kappa-B p100 Subunit,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C3275267,Staphylococcal Nuclease and Tudor Domain Containing 1,gene_product_has_biochemical_function,['C1336776'],['Transcription Coactivator'],Transcription Coactivator,C1336776,1,1,0.0,0.0
C1309143,Securin,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C0022984,Laminin,gene_product_has_biochemical_function,['C0007578'],['Cell Adhesion Molecule'],Cell Adhesion Molecule,C0007578,1,1,0.0,0.0
C3887684,Kit Ligand,gene_product_has_biochemical_function,['C0018284'],['Growth Factor'],Growth Factor,C0018284,1,1,0.0,0.0
C0072259,Prostacyclin Synthase,gene_product_has_biochemical_function,['C0022202'],['Isomerase'],Isomerase,C0022202,1,1,0.0,0.0
C1173190,Transcription Initiation Factor TFIID Subunit 12 Isoform TAFII20,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1121863,"Spectrin Beta Chain, Non-Erythrocytic 1",gene_product_has_biochemical_function,['C0001239'],['Actin-Binding Protein'],Actin-Binding Protein,C0001239,1,1,0.0,0.0
C3641819,Truncated BID,gene_product_has_biochemical_function,"['C0815047', 'C1332322', 'C1335962']","['Regulatory Protein', 'Apoptosis Promoter', 'Signaling Protein']",Regulatory Protein || Apoptosis Promoter || Signaling Protein,C0815047 || C1332322 || C1335962,3,3,0.0,0.0
C3659836,Activin Receptor Type-2B,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,0.0,0.0
C0386669,Cyclin-Dependent Kinase 4 Inhibitor D,gene_product_has_biochemical_function,"['C0582261', 'C0597611', 'C0815047']","['Enzyme Inhibitor Protein', 'Tumor Suppressor Protein', 'Regulatory Protein']",Enzyme Inhibitor Protein || Tumor Suppressor Protein || Regulatory Protein,C0582261 || C0597611 || C0815047,3,3,0.0,0.08333333177083335
C4316931,Tumstatin,gene_product_has_biochemical_function,['C1332295'],['Angiogenesis Inhibitory Protein'],Angiogenesis Inhibitory Protein,C1332295,1,1,0.0,0.0
C1506376,B-Cell Antigen Receptor Complex-Associated Protein Beta Chain,gene_product_has_biochemical_function,['C0021072'],['Immunoprotein'],Immunoprotein,C0021072,1,1,0.0,0.0
C1455461,E3 Ubiquitin-Protein Ligase RING2,gene_product_has_biochemical_function,['C1621469'],['Ubiquitination Regulation Protein'],Ubiquitination Regulation Protein,C1621469,1,1,0.0,0.0
C2983090,Guanine Nucleotide-Binding Protein Subunit Alpha-11,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C3889642,Properdin,gene_product_has_biochemical_function,['C0009498'],['Complement'],Complement,C0009498,1,1,0.0,0.0
C3831147,CFLAR Gene Product,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C0020843,IgD,gene_product_has_biochemical_function,['C0003241'],['Antibody'],Antibody,C0003241,1,1,0.0,0.0
C0764906,OSA,gene_product_has_biochemical_function,['C0040648'],['Transcription Factor'],Transcription Factor,C0040648,1,1,0.0,0.0
C1455524,DNA-Binding Protein Inhibitor ID-4,gene_product_has_biochemical_function,['C1336789'],['Transcription Repressor/Corepressor'],Transcription Repressor/Corepressor,C1336789,1,1,0.0,0.0
C1506647,DNA-(Apurinic or Apyrimidinic Site) Lyase 2,gene_product_has_biochemical_function,"['C0020289', 'C1333236']","['Hydrolase', 'DNA Repair Endonuclease']",Hydrolase || DNA Repair Endonuclease,C0020289 || C1333236,2,2,0.0,0.0
C3889282,Fermitin Family Homolog 2,gene_product_has_biochemical_function,['C1179132'],['Scaffolding Protein'],Scaffolding Protein,C1179132,1,1,0.0,0.0
C0080058,p21 RAS Protein,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C0052451,Arylesterase,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1449159,C-C Motif Chemokine 2,gene_product_has_biochemical_function,['C1335962'],['Signaling Protein'],Signaling Protein,C1335962,1,1,0.0,0.0
C0011522,Deoxyribonuclease,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1566790,Mothers Against Decapentaplegic Homolog 2,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C0674363,Probable ATP-Dependent RNA Helicase DDX6,gene_product_has_biochemical_function,"['C0001473', 'C1336788']","['ATPase', 'Transcription Regulatory Protein']",ATPase || Transcription Regulatory Protein,C0001473 || C1336788,2,2,0.0,0.0
C5401453,Ras-Related Protein Rab-5B,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C1504769,DNA Fragmentation Factor Subunit Beta,gene_product_has_biochemical_function,"['C0020289', 'C1332322']","['Hydrolase', 'Apoptosis Promoter']",Hydrolase || Apoptosis Promoter,C0020289 || C1332322,2,2,0.0,0.0
C1608817,Inhibin Beta E Chain,gene_product_has_biochemical_function,['C1335962'],['Signaling Protein'],Signaling Protein,C1335962,1,1,0.0,0.0
C0388576,Proteasome Subunit Beta Type-10,gene_product_has_biochemical_function,['C0030946'],['Endopeptidase'],Endopeptidase,C0030946,1,1,0.0,0.0
C1456335,Transcriptional Repressor CTCF,gene_product_has_biochemical_function,"['C1333030', 'C1336776', 'C1336789']","['Chromatin Remodeling Factor', 'Transcription Coactivator', 'Transcription Repressor/Corepressor']",Chromatin Remodeling Factor || Transcription Coactivator || Transcription Repressor/Corepressor,C1333030 || C1336776 || C1336789,3,3,0.0,0.0
C0538294,CD166 Antigen,gene_product_has_biochemical_function,['C1334164'],['Immunoglobulin Family Protein'],Immunoglobulin Family Protein,C1334164,1,1,0.0,0.0
C3642226,RET Gene Product,gene_product_has_biochemical_function,"['C0031727', 'C0034800']","['Kinase', 'Cell Surface Receptor']",Kinase || Cell Surface Receptor,C0031727 || C0034800,2,2,0.0,0.0
C3275240,TCF3 Fusion Partner,gene_product_has_biochemical_function,"['C0815047', 'C1332322']","['Regulatory Protein', 'Apoptosis Promoter']",Regulatory Protein || Apoptosis Promoter,C0815047 || C1332322,2,2,0.0,0.0
C0535837,Eyes Absent Homolog 1,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
