head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C0278600,Childhood Brain Stem Glioma,disease_has_abnormal_cell,"['C0431085', 'C1513978', 'C1514048', 'C1514049']","['Neoplastic Cell', 'Neoplastic Glial Cell', 'Neoplastic Neuroepithelial Cell', 'Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell']",Neoplastic Cell || Neoplastic Glial Cell || Neoplastic Neuroepithelial Cell || Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,C0431085 || C1513978 || C1514048 || C1514049,4,4,0.0,0.0
C0278824,Stage III Bladder Cancer AJCC v6 and v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C0347099,Stage 0 Oropharyngeal Carcinoma AJCC v6 and v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C5206696,Locally Advanced Bladder Urothelial Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1512972', 'C1513959', 'C1514115', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Malignant Transitional Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Transitional Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Malignant Transitional Cell || Neoplastic Epithelial Cell || Neoplastic Transitional Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1512972 || C1513959 || C1514115 || C1518174,6,6,0.0,0.0
C0855092,Ann Arbor Stage II B-Cell Non-Hodgkin Lymphoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513929', 'C1513983', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513929 || C1513983 || C1514011 || C4551752,6,6,0.0,0.0
C1516074,Astler-Coller C3 Colorectal Carcinoma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C4721425,Recurrent Uterine Corpus Cancer,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1518174,3,3,0.0,0.0
C0278479,Stage II Colon Cancer AJCC v6,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1336402,Stage IVC Oral Cavity Cancer AJCC v6 and v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C0279593,Adult B Acute Lymphoblastic Leukemia,disease_has_abnormal_cell,"['C0333826', 'C0334227', 'C0431085', 'C1513928', 'C1513929', 'C1513983', 'C1514011', 'C1517806', 'C1517808', 'C4551752']","['Neoplastic Lymphoblast', 'Malignant Cell', 'Neoplastic Cell', 'Neoplastic B-Lymphoblast', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Leukemic Cell', 'Leukemic Lymphocyte', 'Abnormal Lymphocyte']",Neoplastic Lymphoblast || Malignant Cell || Neoplastic Cell || Neoplastic B-Lymphoblast || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Leukemic Cell || Leukemic Lymphocyte || Abnormal Lymphocyte,C0333826 || C0334227 || C0431085 || C1513928 || C1513929 || C1513983 || C1514011 || C1517806 || C1517808 || C4551752,10,10,0.0,0.0
C1334438,Lumbosacral Lipoma,disease_has_abnormal_cell,"['C0431085', 'C1513942', 'C1709184', 'C1709185']","['Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Neoplastic Lipocyte', 'Neoplastic Mature Adipocyte']",Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Neoplastic Lipocyte || Neoplastic Mature Adipocyte,C0431085 || C1513942 || C1709184 || C1709185,4,4,0.0,0.0
C0334479,Angiomyosarcoma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C4331336,Stage IVA Hypopharyngeal Carcinoma AJCC v8,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C2348239,Endolymphatic Sac Tumor,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.0
C2983696,Uterine Corpus Cancer by AJCC v6 Stage,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1518174,3,3,0.0,0.0
C4285066,High Grade B-Cell Lymphoma with MYC and BCL2 or BCL6 Rearrangements,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513929', 'C1513983', 'C1513995', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Large B-Lymphocyte', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Large B-Lymphocyte || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513929 || C1513983 || C1513995 || C1514011 || C4551752,7,7,0.0,0.017857142243303595
C2007068,Extrahepatic Bile Duct Carcinosarcoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C0282606,Myomatous Neoplasm,disease_has_abnormal_cell,"['C0431085', 'C1513942', 'C1514033']","['Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Neoplastic Muscle Cell']",Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Neoplastic Muscle Cell,C0431085 || C1513942 || C1514033,3,3,0.0,0.0
C4553671,Stage IIIA Fallopian Tube Cancer AJCC v8,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C5239574,Refractory Nodal Peripheral T-Cell Lymphoma with TFH Phenotype,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514011', 'C1514110', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell || Abnormal Lymphocyte,C0334227 || C0431085 || C1513983 || C1514011 || C1514110 || C4551752,6,6,0.0,0.0
C0279067,Grade III Lymphomatoid Granulomatosis,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510725', 'C1513929', 'C1513983', 'C1513995', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Abnormal Hematopoietic and Lymphoid Cell', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Large B-Lymphocyte', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Abnormal Hematopoietic and Lymphoid Cell || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Large B-Lymphocyte || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1510725 || C1513929 || C1513983 || C1513995 || C1514011 || C4551752,8,8,0.0,0.0
C3714524,Myxofibrosarcoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513942', 'C1708876', 'C1708911', 'C1709175']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Malignant Fibroblast', 'Malignant Spindle-Shaped Fibroblast', 'Neoplastic Fibroblast']",Malignant Cell || Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Malignant Fibroblast || Malignant Spindle-Shaped Fibroblast || Neoplastic Fibroblast,C0334227 || C0431085 || C1513942 || C1708876 || C1708911 || C1709175,6,6,0.0,0.0
C4520896,Stage II Lentigo Maligna Melanoma AJCC v6 and v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513095', 'C1514022']","['Malignant Cell', 'Neoplastic Cell', 'Melanoma Cell', 'Neoplastic Melanocyte']",Malignant Cell || Neoplastic Cell || Melanoma Cell || Neoplastic Melanocyte,C0334227 || C0431085 || C1513095 || C1514022,4,4,0.0,0.045454544710743804
C4520772,Stage 0 Gallbladder Cancer AJCC v6 and v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1332232,Aleukemic Monocytic Leukemia Cutis,disease_has_abnormal_cell,"['C0229659', 'C0334227', 'C0431085', 'C1513983', 'C1514026', 'C1514039', 'C1514074', 'C1517806']","['Neoplastic Monocyte', 'Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Monoblast', 'Neoplastic Myeloid Cell', 'Neoplastic Promonocyte', 'Leukemic Cell']",Neoplastic Monocyte || Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Monoblast || Neoplastic Myeloid Cell || Neoplastic Promonocyte || Leukemic Cell,C0229659 || C0334227 || C0431085 || C1513983 || C1514026 || C1514039 || C1514074 || C1517806,8,8,0.0,0.0
C5206676,Head and Neck Carcinoma of Unknown Primary,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1336903,Uterine Corpus Adenomyoma,disease_has_abnormal_cell,"['C0431085', 'C1513959', 'C1513973', 'C1514098', 'C1514104']","['Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Neoplastic Smooth Muscle Cell', 'Neoplastic Stromal Cell']",Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Neoplastic Smooth Muscle Cell || Neoplastic Stromal Cell,C0431085 || C1513959 || C1513973 || C1514098 || C1514104,5,5,0.0,0.0
C1518725,Ovarian Mucinous Cystadenofibroma,disease_has_abnormal_cell,"['C0431085', 'C1513959', 'C1513973', 'C1514029', 'C1514104']","['Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Neoplastic Epithelial Cell with Intracytoplasmic Mucin', 'Neoplastic Stromal Cell']",Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Neoplastic Epithelial Cell with Intracytoplasmic Mucin || Neoplastic Stromal Cell,C0431085 || C1513959 || C1513973 || C1514029 || C1514104,5,5,0.0,0.0
C4683738,Mycosis Fungoides and Sezary Syndrome by AJCC v8 Stage,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514011', 'C1514110', 'C1516399', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell', 'Cerebriform Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell || Cerebriform Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513983 || C1514011 || C1514110 || C1516399 || C4551752,7,7,0.0,0.039455780971234256
C1334711,Metastasizing Pleomorphic Adenoma of the Salivary Gland,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C4552208,Trichoblastic Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1335572,Pulmonary Artery Leiomyosarcoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513942', 'C1514033', 'C1514098', 'C1708909', 'C1708917']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Neoplastic Muscle Cell', 'Neoplastic Smooth Muscle Cell', 'Malignant Smooth Muscle Cell', 'Malignant Spindle-Shaped Smooth Muscle Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Neoplastic Muscle Cell || Neoplastic Smooth Muscle Cell || Malignant Smooth Muscle Cell || Malignant Spindle-Shaped Smooth Muscle Cell,C0334227 || C0431085 || C1513942 || C1514033 || C1514098 || C1708909 || C1708917,7,7,0.0,0.0
C5238966,Refractory Metastatic Pancreatic Adenocarcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.05555555481481483
C0206693,"Medullary Carcinoma, Not Otherwise Specified",disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1336315,Stage II Retinoblastoma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1334029,Hindgut Carcinoid Tumor,disease_has_abnormal_cell,"['C0431085', 'C1513951', 'C1513959', 'C1514044', 'C1514045']","['Neoplastic Cell', 'Neoplastic Endocrine Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Neuroendocrine Cell', 'Neoplastic Neuroendocrine Polygonal Cell']",Neoplastic Cell || Neoplastic Endocrine Cell || Neoplastic Epithelial Cell || Neoplastic Neuroendocrine Cell || Neoplastic Neuroendocrine Polygonal Cell,C0431085 || C1513951 || C1513959 || C1514044 || C1514045,5,5,0.0,0.0
C1334419,Low Grade Sarcoma,disease_has_abnormal_cell,"['C0334227', 'C0431085']","['Malignant Cell', 'Neoplastic Cell']",Malignant Cell || Neoplastic Cell,C0334227 || C0431085,2,2,0.0,0.0
C0685125,Benign Great Vessel Neoplasm,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1334014,Grade III Glandular Intraepithelial Neoplasia,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1512104', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Dysplastic Glandular Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Dysplastic Glandular Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1512104 || C1513959 || C1513973 || C1518174,7,7,0.0,0.07142857008928573
C2981178,Stage III Penile Cancer AJCC v6,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1947920,Papillary Fibroelastoma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C3272476,Ampulla of Vater Neuroendocrine Neoplasm,disease_has_abnormal_cell,"['C0431085', 'C1513951', 'C1513959', 'C1514044']","['Neoplastic Cell', 'Neoplastic Endocrine Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Neuroendocrine Cell']",Neoplastic Cell || Neoplastic Endocrine Cell || Neoplastic Epithelial Cell || Neoplastic Neuroendocrine Cell,C0431085 || C1513951 || C1513959 || C1514044,4,4,0.0,0.062499998828125014
C5206590,Epididymal Cystadenoma,disease_has_abnormal_cell,"['C0431085', 'C1513959', 'C1513973']","['Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell']",Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell,C0431085 || C1513959 || C1513973,3,3,0.0,0.0
