head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C2981374,Stage IIIC Esophageal Adenocarcinoma AJCC v7,disease_has_normal_tissue_origin,"['C0014609', 'C1179544']","['Epithelial Tissue', 'Esophageal Epithelium']",Epithelial Tissue || Esophageal Epithelium,C0014609 || C1179544,2,2,0.0,0.12499999812500003
C5419897,Digestive System Diffuse Large B-Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C4526900,Stage I Soft Tissue Sarcoma of the Trunk and Extremities AJCC v8,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.5,0.2678571397576531
C4288893,Infant Acute Biphenotypic Leukemia,disease_has_normal_tissue_origin,['C1512398'],['Hematopoietic and Lymphoid Tissue'],Hematopoietic and Lymphoid Tissue,C1512398,1,1,0.0,0.0
C0334330,Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C0229577', 'C1710410']","['Epithelial Tissue', 'Thyroid Gland Follicle', 'Thyroid Gland Epithelial Tissue']",Epithelial Tissue || Thyroid Gland Follicle || Thyroid Gland Epithelial Tissue,C0014609 || C0229577 || C1710410,3,3,0.0,0.2545454516027548
C1332674,AIDS-Related Anal Non-Hodgkin Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C1335161,Ovarian Fibrosarcoma,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.0,0.0
C0334475,Lipoblastomatosis,disease_has_normal_tissue_origin,"['C0001527', 'C1516798']","['Adipose Tissue', 'Connective and Soft Tissue']",Adipose Tissue || Connective and Soft Tissue,C0001527 || C1516798,2,2,0.0,0.0
C2984094,Breast Cancer by AJCC v7 Stage,disease_has_normal_tissue_origin,"['C0014609', 'C0596882']","['Epithelial Tissue', 'Mammary Epithelium']",Epithelial Tissue || Mammary Epithelium,C0014609 || C0596882,2,2,0.0,0.0
C4524524,Stage IV Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8,disease_has_normal_tissue_origin,"['C0014520', 'C0014609']","['Epidermis', 'Epithelial Tissue']",Epidermis || Epithelial Tissue,C0014520 || C0014609,2,2,0.0,0.0
C1335693,Recurrent Anaplastic Large Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C4552925,Stage IB Uterine Corpus Cancer AJCC v8,disease_has_normal_tissue_origin,['C0014180'],['Endometrium'],Endometrium,C0014180,1,1,0.0,0.0
C3274142,Small Intestinal Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,disease_has_normal_tissue_origin,"['C0014609', 'C1519375']","['Epithelial Tissue', 'Small Intestinal Wall Tissue']",Epithelial Tissue || Small Intestinal Wall Tissue,C0014609 || C1519375,2,2,0.0,0.18181817950413223
C1167738,Stage IV Small Intestinal Cancer AJCC v7,disease_has_normal_tissue_origin,"['C0014609', 'C0227261']","['Epithelial Tissue', 'Small Intestinal Mucosa']",Epithelial Tissue || Small Intestinal Mucosa,C0014609 || C0227261,2,2,0.0,0.1999999979
C0334424,Cutaneous Nodular Melanoma,disease_has_normal_tissue_origin,['C4520859'],['Skin Tissue'],Skin Tissue,C4520859,1,1,0.0,0.0
C4524895,Anal Cancer by AJCC v8 Stage,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1368816,Sebaceous Adenoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1512434,"Bladder Non-Invasive Papillary Urothelial Carcinoma, High Grade",disease_has_normal_tissue_origin,"['C0014609', 'C0225339', 'C0227598', 'C0227692']","['Epithelial Tissue', 'Transitional Epithelium', 'Urothelium', 'Bladder Urothelium']",Epithelial Tissue || Transitional Epithelium || Urothelium || Bladder Urothelium,C0014609 || C0225339 || C0227598 || C0227692,4,4,0.0,0.05555555469135803
C0154073,Stage 0 Skin Cancer,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0854761,Recurrent Esophageal Carcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C1179544']","['Epithelial Tissue', 'Esophageal Epithelium']",Epithelial Tissue || Esophageal Epithelium,C0014609 || C1179544,2,2,0.0,0.19999999760000003
C1512439,"High Grade Prostatic Intraepithelial Neoplasia, Small Cell Neuroendocrine Variant",disease_has_normal_tissue_origin,"['C0014609', 'C0682578']","['Epithelial Tissue', 'Glandular Epithelium']",Epithelial Tissue || Glandular Epithelium,C0014609 || C0682578,2,2,0.0,0.0
C0280449,Secondary Acute Myeloid Leukemia,disease_has_normal_tissue_origin,"['C0229619', 'C1512398']","['Hematopoietic Tissue', 'Hematopoietic and Lymphoid Tissue']",Hematopoietic Tissue || Hematopoietic and Lymphoid Tissue,C0229619 || C1512398,2,2,0.0,0.0
C1519370,"Anaplastic Large Cell Lymphoma, Signet Ring-Like Subtype",disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C1511284,Breast Angiomatosis,disease_has_normal_tissue_origin,"['C0014261', 'C0225317', 'C1516798', 'C1706972']","['Vascular Endothelium', 'Soft Tissue', 'Connective and Soft Tissue', 'Blood Vessel Endothelium']",Vascular Endothelium || Soft Tissue || Connective and Soft Tissue || Blood Vessel Endothelium,C0014261 || C0225317 || C1516798 || C1706972,4,4,0.0,0.0
C5237188,Metastatic Pancreatic Neuroendocrine Neoplasm,disease_has_normal_tissue_origin,"['C0014609', 'C0022131']","['Epithelial Tissue', 'Islet of Langerhans']",Epithelial Tissue || Islet of Langerhans,C0014609 || C0022131,2,2,0.0,0.0
C0022822,Acquired Kyphosis,disease_has_normal_tissue_origin,['C1516798'],['Connective and Soft Tissue'],Connective and Soft Tissue,C1516798,1,1,0.0,0.0
C5419619,Advanced Hodgkin Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C0023481,Chronic Neutrophilic Leukemia,disease_has_normal_tissue_origin,"['C0229619', 'C1512398']","['Hematopoietic Tissue', 'Hematopoietic and Lymphoid Tissue']",Hematopoietic Tissue || Hematopoietic and Lymphoid Tissue,C0229619 || C1512398,2,2,0.0,0.0
C1336092,Stage 0 Lip Basal Cell Carcinoma AJCC v6 and v7,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C4725876,Resectable Neuroblastoma,disease_has_normal_tissue_origin,"['C0920502', 'C1518250', 'C1518271', 'C1518281']","['Embryonic Tissue', 'Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths', 'Neuroectoderm', 'Neuroepithelial Tissue']","Embryonic Tissue || Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths || Neuroectoderm || Neuroepithelial Tissue",C0920502 || C1518250 || C1518271 || C1518281,4,4,0.0,0.0
C1335428,Plasmacytic Hyperplasia Post-Transplant Lymphoproliferative Disorder,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C0349554,Low Grade Vaginal Intraepithelial Neoplasia,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1333993,Familial Paraganglioma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C4744705,Orbital Alveolar Soft Part Sarcoma,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.0,0.25396824945830193
C1336149,Stage IC Fallopian Tube Cancer AJCC v6 and v7,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1333515,Extraskeletal Cartilaginous and Osseous Neoplasm,disease_has_normal_tissue_origin,['C0225317'],['Soft Tissue'],Soft Tissue,C0225317,1,1,0.0,0.0
C5205608,Advanced Adrenal Gland Pheochromocytoma,disease_has_normal_tissue_origin,"['C0001629', 'C0014609']","['Adrenal Medulla', 'Epithelial Tissue']",Adrenal Medulla || Epithelial Tissue,C0001629 || C0014609,2,2,0.0,0.16666666444444447
C1334650,Mediastinal Chondroma,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.0,0.0
C0342155,Congenital Hypothyroidism with Ectopic Thyroid,disease_has_normal_tissue_origin,['C1515441'],['Thyroid Gland Tissue'],Thyroid Gland Tissue,C1515441,1,1,0.0,0.24999999531250006
C1333964,Liver Dysplastic Nodule,disease_has_normal_tissue_origin,"['C0014609', 'C0736268']","['Epithelial Tissue', 'Hepatic Tissue']",Epithelial Tissue || Hepatic Tissue,C0014609 || C0736268,2,2,0.0,0.0
C0278665,Recurrent Adult Soft Tissue Sarcoma,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.5,0.5079365034265559
C2981714,Stage IA Mycosis Fungoides and Sezary Syndrome AJCC v7,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.07692307479289946
C1706708,Acute Myelomonocytic Leukemia without Abnormal Eosinophils,disease_has_normal_tissue_origin,"['C0229619', 'C1512398']","['Hematopoietic Tissue', 'Hematopoietic and Lymphoid Tissue']",Hematopoietic Tissue || Hematopoietic and Lymphoid Tissue,C0229619 || C1512398,2,2,0.0,0.0
C2986965,Stage IIIC2 Uterine Corpus Cancer AJCC v7,disease_has_normal_tissue_origin,['C0014180'],['Endometrium'],Endometrium,C0014180,1,1,0.0,0.0
C0042974,von Willebrand Disease,disease_has_normal_tissue_origin,['C1512398'],['Hematopoietic and Lymphoid Tissue'],Hematopoietic and Lymphoid Tissue,C1512398,1,1,0.0,0.0
C0334368,Mucin-Producing Carcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0855146,B Lymphoblastic Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C0744620,Metastatic Head and Neck Squamous Cell Carcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1292769,B Acute Lymphoblastic Leukemia,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C0206711,Pilomatricoma,disease_has_normal_tissue_origin,"['C0014609', 'C1880954']","['Epithelial Tissue', 'Germinative Follicular Epithelium']",Epithelial Tissue || Germinative Follicular Epithelium,C0014609 || C1880954,2,2,0.0,0.0
C1332839,Breast Carcinoid Tumor,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1336273,Stage III Testicular Seminoma AJCC v6 and v7,disease_has_normal_tissue_origin,"['C0036630', 'C1708239']","['Seminiferous Tubule', 'Germinal Layer']",Seminiferous Tubule || Germinal Layer,C0036630 || C1708239,2,2,0.0,0.0
C3642327,Low Grade Endometrioid Stromal Sarcoma of the Cervix,disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.0,0.0
C0861741,Recurrent Pancreatic Adenocarcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C0682578']","['Epithelial Tissue', 'Glandular Epithelium']",Epithelial Tissue || Glandular Epithelium,C0014609 || C0682578,2,2,0.0,0.0
C4274414,EBV-Related Gastric Carcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C0017136']","['Epithelial Tissue', 'Gastric Mucosa']",Epithelial Tissue || Gastric Mucosa,C0014609 || C0017136,2,2,0.0,0.19999999760000003
C0879606,Hereditary Kidney Oncocytoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C1456853,Skin Vascular Neoplasm,disease_has_normal_tissue_origin,"['C0014261', 'C0225317']","['Vascular Endothelium', 'Soft Tissue']",Vascular Endothelium || Soft Tissue,C0014261 || C0225317,2,2,0.0,0.19999999760000003
C0346019,Mucoepidermoid Skin Carcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C4683635,Mixed Cellularity Classic Hodgkin Lymphoma by Ann Arbor Stage,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C1336003,Small Intestinal Mantle Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398', 'C1512987']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue', 'Mantle Zone']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue || Mantle Zone,C0024296 || C1512398 || C1512987,3,3,0.0,0.09523809387755104
C1336471,Stage I Osteosarcoma AJCC v7,disease_has_normal_tissue_origin,"['C0009780', 'C1516798', 'C4520924']","['Connective Tissue', 'Connective and Soft Tissue', 'Bone Tissue']",Connective Tissue || Connective and Soft Tissue || Bone Tissue,C0009780 || C1516798 || C4520924,3,3,0.0,0.0
C4521712,Pathologic Stage IV Esophageal Adenocarcinoma AJCC v8,disease_has_normal_tissue_origin,"['C0014609', 'C1179544']","['Epithelial Tissue', 'Esophageal Epithelium']",Epithelial Tissue || Esophageal Epithelium,C0014609 || C1179544,2,2,0.0,0.11111110938271607
C0854143,Recurrent Nasal Type Extranodal NK/T-Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C4521628,Stage IVB Sinonasal Cancer AJCC v8,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0238197,Small Intestinal Leiomyoma,disease_has_normal_tissue_origin,"['C0026845', 'C0225317', 'C1267092', 'C1516798']","['Muscle Tissue', 'Soft Tissue', 'Smooth Muscle Tissue', 'Connective and Soft Tissue']",Muscle Tissue || Soft Tissue || Smooth Muscle Tissue || Connective and Soft Tissue,C0026845 || C0225317 || C1267092 || C1516798,4,4,0.0,0.0
C4521806,Stage IV Anal Cancer AJCC v8,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0577691,Disseminated Squamous Cell Carcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C2698315,B Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1),disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C1332611,Brain Stem Hemangioblastoma,disease_has_normal_tissue_origin,['C0040300'],['Tissue'],Tissue,C0040300,1,1,0.0,0.0
C4518232,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C0344460,Carcinoma ex Pleomorphic Adenoma,disease_has_normal_tissue_origin,"['C0014609', 'C0040300']","['Epithelial Tissue', 'Tissue']",Epithelial Tissue || Tissue,C0014609 || C0040300,2,2,0.0,0.0
C1332260,Anal Canal Intraepithelial Neoplasia,disease_has_normal_tissue_origin,"['C0014609', 'C0221909']","['Epithelial Tissue', 'Squamous Epithelium']",Epithelial Tissue || Squamous Epithelium,C0014609 || C0221909,2,2,0.0,0.0
C1335364,Parotid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C0599921', 'C1512398', 'C1711368']","['Lymphoid Tissue', 'Mucosa-Associated Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue', 'Marginal Zone']",Lymphoid Tissue || Mucosa-Associated Lymphoid Tissue || Hematopoietic and Lymphoid Tissue || Marginal Zone,C0024296 || C0599921 || C1512398 || C1711368,4,4,0.5,0.39166666341805556
C4745272,Locally Advanced Pancreatic Ductal Adenocarcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C0682578']","['Epithelial Tissue', 'Glandular Epithelium']",Epithelial Tissue || Glandular Epithelium,C0014609 || C0682578,2,2,0.0,0.0
C5418567,Locally Advanced Endometrial Carcinoma,disease_has_normal_tissue_origin,"['C0014180', 'C0014609']","['Endometrium', 'Epithelial Tissue']",Endometrium || Epithelial Tissue,C0014180 || C0014609,2,2,0.0,0.0
C4553882,Stage IVC Thyroid Gland Anaplastic Carcinoma AJCC v8,disease_has_normal_tissue_origin,"['C0014609', 'C1710410']","['Epithelial Tissue', 'Thyroid Gland Epithelial Tissue']",Epithelial Tissue || Thyroid Gland Epithelial Tissue,C0014609 || C1710410,2,2,0.0,0.16666666444444447
C4525060,Refractory Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C1882973,Salivary Gland Mucinous Adenocarcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0854841,Ann Arbor Stage III Angioimmunoblastic T-Cell Lymphoma,disease_has_normal_tissue_origin,"['C0024296', 'C1512398']","['Lymphoid Tissue', 'Hematopoietic and Lymphoid Tissue']",Lymphoid Tissue || Hematopoietic and Lymphoid Tissue,C0024296 || C1512398,2,2,0.0,0.0
C4528634,Stage II Acral Lentiginous Melanoma AJCC v6 and v7,disease_has_normal_tissue_origin,['C4520859'],['Skin Tissue'],Skin Tissue,C4520859,1,1,0.0,0.0
C4682626,Stage IVA Ovarian Cancer AJCC v8,disease_has_normal_tissue_origin,"['C0014609', 'C0227875']","['Epithelial Tissue', 'Ovarian Surface Epithelium']",Epithelial Tissue || Ovarian Surface Epithelium,C0014609 || C0227875,2,2,0.0,0.11111110888888892
C0334389,Acinar Cell Adenoma,disease_has_normal_tissue_origin,"['C0014609', 'C0682578']","['Epithelial Tissue', 'Glandular Epithelium']",Epithelial Tissue || Glandular Epithelium,C0014609 || C0682578,2,2,0.0,0.0
C3897511,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7,disease_has_normal_tissue_origin,"['C0014609', 'C0229577', 'C1710410']","['Epithelial Tissue', 'Thyroid Gland Follicle', 'Thyroid Gland Epithelial Tissue']",Epithelial Tissue || Thyroid Gland Follicle || Thyroid Gland Epithelial Tissue,C0014609 || C0229577 || C1710410,3,3,0.0,0.23232322951943682
C4688007,Platinum-Resistant Ovarian Carcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C0227875']","['Epithelial Tissue', 'Ovarian Surface Epithelium']",Epithelial Tissue || Ovarian Surface Epithelium,C0014609 || C0227875,2,2,0.0,0.1666666641666667
C4521784,Pathologic Stage IA Gastric Cancer AJCC v8,disease_has_normal_tissue_origin,"['C0014609', 'C0017136']","['Epithelial Tissue', 'Gastric Mucosa']",Epithelial Tissue || Gastric Mucosa,C0014609 || C0017136,2,2,0.0,0.11111110938271607
C4329639,"Central Nervous System Solitary Fibrous Tumor/Hemangiopericytoma, Grade 2",disease_has_normal_tissue_origin,"['C0225317', 'C1516798']","['Soft Tissue', 'Connective and Soft Tissue']",Soft Tissue || Connective and Soft Tissue,C0225317 || C1516798,2,2,0.0,0.0
C0349515,Amelanotic Cutaneous Melanoma,disease_has_normal_tissue_origin,['C4520859'],['Skin Tissue'],Skin Tissue,C4520859,1,1,0.0,0.0
C1333401,Enterochromaffin-Like Cell Neuroendocrine Tumor G1,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C2984903,Pericardial Adenomatoid Tumor,disease_has_normal_tissue_origin,"['C0031050', 'C0086610']","['Pericardium', 'Mesothelium']",Pericardium || Mesothelium,C0031050 || C0086610,2,2,0.0,0.0
C5206646,Primary Peritoneal Undifferentiated Carcinoma,disease_has_normal_tissue_origin,['C0014609'],['Epithelial Tissue'],Epithelial Tissue,C0014609,1,1,0.0,0.0
C0349540,Spinal Cord Astrocytoma,disease_has_normal_tissue_origin,"['C1518250', 'C1518281']","['Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths', 'Neuroepithelial Tissue']","Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths || Neuroepithelial Tissue",C1518250 || C1518281,2,2,0.0,0.0
C1332209,Adult Myxoid Chondrosarcoma,disease_has_normal_tissue_origin,['C1516798'],['Connective and Soft Tissue'],Connective and Soft Tissue,C1516798,1,1,0.0,0.0
C1511104,Benign Struma Ovarii,disease_has_normal_tissue_origin,['C1708239'],['Germinal Layer'],Germinal Layer,C1708239,1,1,0.0,0.0
C1334656,Mediastinal Granular Cell Tumor,disease_has_normal_tissue_origin,"['C1518249', 'C1518250']","['Nerve Tissue and Nerve Sheaths', 'Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths']","Nerve Tissue and Nerve Sheaths || Nerve Tissue, Neuroepithelial Tissue, and Nerve Sheaths",C1518249 || C1518250,2,2,0.0,0.0
C5235849,Unresectable Pituitary Gland Carcinoma,disease_has_normal_tissue_origin,"['C0014609', 'C1708242']","['Epithelial Tissue', 'Glandular Epithelial Tissue']",Epithelial Tissue || Glandular Epithelial Tissue,C0014609 || C1708242,2,2,0.0,0.0
