head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C1332900,Cerebellar Hemangioblastoma,disease_mapped_to_gene,['C0694897'],['VHL Gene'],VHL Gene,C0694897,1,1,0.0,0.0
C1334660,Mediastinal Leiomyosarcoma,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C5420042,Sinonasal Pleomorphic Adenoma,disease_mapped_to_gene,"['C1333906', 'C1418629', 'C3148729']","['HMGA2 Gene', 'PLAG1 Gene', 'CTNNB1/PLAG1 Fusion Gene']",HMGA2 Gene || PLAG1 Gene || CTNNB1/PLAG1 Fusion Gene,C1333906 || C1418629 || C3148729,3,3,0.0,0.0
C5203866,Prostate Adenocarcinoma with Paneth Cell-Like Neuroendocrine Differentiation,disease_mapped_to_gene,"['C0599295', 'C1336641']","['ERG Gene', 'TMPRSS2/ERG Fusion Gene']",ERG Gene || TMPRSS2/ERG Fusion Gene,C0599295 || C1336641,2,2,0.0,0.0
C0403445,Fechtner Syndrome,disease_mapped_to_gene,['C1417544'],['MYH9 Gene'],MYH9 Gene,C1417544,1,1,0.0,0.0
C0854981,Stage III Lung Large Cell Carcinoma AJCC v7,disease_mapped_to_gene,"['C0079419', 'C1414313']","['TP53 Gene', 'EGFR Gene']",TP53 Gene || EGFR Gene,C0079419 || C1414313,2,2,0.0,0.0
C3282876,Aleukemic Chronic Lymphocytic Leukemia,disease_mapped_to_gene,['C0812238'],['BCL3 Gene'],BCL3 Gene,C0812238,1,1,0.0,0.0
C4283859,Cutaneous Malignant Melanoma 2,disease_mapped_to_gene,['C0525037'],['CDKN2A Gene'],CDKN2A Gene,C0525037,1,1,0.0,0.0
C3273113,"Gallbladder Adenocarcinoma, Biliary Type",disease_mapped_to_gene,"['C0079419', 'C0242957', 'C0525037', 'C1537502']","['TP53 Gene', 'ERBB2 Gene', 'CDKN2A Gene', 'KRAS Gene']",TP53 Gene || ERBB2 Gene || CDKN2A Gene || KRAS Gene,C0079419 || C0242957 || C0525037 || C1537502,4,4,0.0,0.0
C1514836,Renal Cell Carcinoma Associated with inv(X)(p11;q12),disease_mapped_to_gene,"['C1336608', 'C3279505']","['TFE3 Gene', 'NONO/TFE3 Fusion Gene']",TFE3 Gene || NONO/TFE3 Fusion Gene,C1336608 || C3279505,2,2,0.0,0.0
C1334408,Localized Peripheral Primitive Neuroectodermal Tumor,disease_mapped_to_gene,"['C0808901', 'C1851464', 'C1851465', 'C1854595', 'C1860425', 'C2677452', 'C3274643', 'C3887934']","['EWSR1 Gene', 'EWSR1/FEV Fusion Gene', 'EWSR1/ERG Fusion Gene', 'EWSR1/PATZ1 Fusion Gene', 'EWSR1/FLI1 Fusion Gene', 'EWSR1/ETV1 Fusion Gene', 'EWSR1/ETV4 Fusion Gene', 'FUS/ERG Fusion Gene']",EWSR1 Gene || EWSR1/FEV Fusion Gene || EWSR1/ERG Fusion Gene || EWSR1/PATZ1 Fusion Gene || EWSR1/FLI1 Fusion Gene || EWSR1/ETV1 Fusion Gene || EWSR1/ETV4 Fusion Gene || FUS/ERG Fusion Gene,C0808901 || C1851464 || C1851465 || C1854595 || C1860425 || C2677452 || C3274643 || C3887934,8,8,0.0,0.0
C0279687,Spindle Cell Uveal Melanoma,disease_mapped_to_gene,"['C1332380', 'C1333685', 'C1415138']","['BAP1 Gene', 'GNAQ Gene', 'GNA11 Gene']",BAP1 Gene || GNAQ Gene || GNA11 Gene,C1332380 || C1333685 || C1415138,3,3,0.0,0.0
C4524732,Pathologic Stage IIA Gastroesophageal Junction Adenocarcinoma AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0334600,Differentiated Retinoblastoma,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C4721661,Stage IV Lung Squamous Cell Carcinoma AJCC v7,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C4683497,Refractory Lung Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C5207072,Refractory Colorectal Adenocarcinoma,disease_mapped_to_gene,"['C0079419', 'C0162832', 'C0812241', 'C1537502']","['TP53 Gene', 'APC Gene', 'BRAF Gene', 'KRAS Gene']",TP53 Gene || APC Gene || BRAF Gene || KRAS Gene,C0079419 || C0162832 || C0812241 || C1537502,4,4,0.0,0.0
C0280303,Lower Gingival Squamous Cell Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C4521642,Clinical Stage III Esophageal Adenocarcinoma AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C1851402,Exudative Vitreoretinopathy 1,disease_mapped_to_gene,['C1333586'],['FZD4 Gene'],FZD4 Gene,C1333586,1,1,0.0,0.0
C3897506,Stage IVC Thyroid Gland Papillary Carcinoma AJCC v7,disease_mapped_to_gene,"['C0694890', 'C1418374', 'C1833840', 'C1846724', 'C1847162', 'C1853992', 'C1861077', 'C1863898', 'C1865982', 'C1865984']","['RET Gene', 'PCM1/RET Fusion Gene', 'TPM3/NTRK1 Fusion Gene', 'ERC1/RET Fusion Gene', 'GOLGA5/RET Fusion Gene', 'TRIM33/RET Fusion Gene', 'PRKAR1A/RET Fusion Gene', 'TRIM24/RET Fusion Gene', 'CCDC6/RET Fusion Gene', 'NCOA4/RET Fusion Gene']",RET Gene || PCM1/RET Fusion Gene || TPM3/NTRK1 Fusion Gene || ERC1/RET Fusion Gene || GOLGA5/RET Fusion Gene || TRIM33/RET Fusion Gene || PRKAR1A/RET Fusion Gene || TRIM24/RET Fusion Gene || CCDC6/RET Fusion Gene || NCOA4/RET Fusion Gene,C0694890 || C1418374 || C1833840 || C1846724 || C1847162 || C1853992 || C1861077 || C1863898 || C1865982 || C1865984,10,10,0.0,0.0
C4764208,Refractory Endometrial Clear Cell Adenocarcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0340116,Skin Lymphangioleiomyomatosis,disease_mapped_to_gene,['C0694895'],['TSC2 Gene'],TSC2 Gene,C0694895,1,1,0.0,0.0
C2981236,Stage III Rectosigmoid Cancer AJCC v6,disease_mapped_to_gene,"['C0079419', 'C0162832', 'C0812241', 'C1537502']","['TP53 Gene', 'APC Gene', 'BRAF Gene', 'KRAS Gene']",TP53 Gene || APC Gene || BRAF Gene || KRAS Gene,C0079419 || C0162832 || C0812241 || C1537502,4,4,0.0,0.0
C0862402,Stage II Bladder Urothelial Carcinoma AJCC v6 and v7,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C5418782,Recurrent Superficial Bladder Urothelial Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C1510961,Atypical Neurofibroma,disease_mapped_to_gene,['C0085113'],['NF1 Gene'],NF1 Gene,C0085113,1,1,0.0,0.0
C4521713,Pathologic Stage IVA Esophageal Adenocarcinoma AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C4524747,Postneoadjuvant Therapy Stage IIIA Gastroesophageal Junction Adenocarcinoma AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C1332345,Atypical Adenomatous Lung Hyperplasia,disease_mapped_to_gene,['C1537502'],['KRAS Gene'],KRAS Gene,C1537502,1,1,0.0,0.0
C5419073,Recurrent Lung Non-Small Cell Squamous Carcinoma,disease_mapped_to_gene,"['C0079419', 'C1414313']","['TP53 Gene', 'EGFR Gene']",TP53 Gene || EGFR Gene,C0079419 || C1414313,2,2,0.0,0.0
C2983706,Colon Cancer by AJCC v6 Stage,disease_mapped_to_gene,"['C0079419', 'C0162832', 'C0812241', 'C1537502']","['TP53 Gene', 'APC Gene', 'BRAF Gene', 'KRAS Gene']",TP53 Gene || APC Gene || BRAF Gene || KRAS Gene,C0079419 || C0162832 || C0812241 || C1537502,4,4,0.0,0.0
C4526725,Stage IV Lung Cancer AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0175697,Van der Woude Syndrome,disease_mapped_to_gene,['C1416474'],['IRF6 Gene'],IRF6 Gene,C1416474,1,1,0.0,0.0
C1333162,Cranial Nodular Fasciitis,disease_mapped_to_gene,"['C1421407', 'C4054585']","['USP6 Gene', 'MYH9/USP6 Fusion Gene']",USP6 Gene || MYH9/USP6 Fusion Gene,C1421407 || C4054585,2,2,0.0,0.0
C0280329,Glottis Verrucous Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0039743,Thanatophoric Dysplasia,disease_mapped_to_gene,['C1333543'],['FGFR3 Gene'],FGFR3 Gene,C1333543,1,1,0.0,0.0
C5421291,Sinonasal Leiomyosarcoma,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C0346019,Mucoepidermoid Skin Carcinoma,disease_mapped_to_gene,['C1843759'],['CRTC1/MAML2 Fusion Gene'],CRTC1/MAML2 Fusion Gene,C1843759,1,1,0.0,0.0
C0861556,Recurrent Oral Cavity Squamous Cell Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C1519855,Uterine Corpus Diffuse Leiomyomatosis,disease_mapped_to_gene,"['C1333903', 'C1333906']","['HMGA1 Gene', 'HMGA2 Gene']",HMGA1 Gene || HMGA2 Gene,C1333903 || C1333906,2,2,0.0,0.0
C0280372,Stage III Oropharyngeal Squamous Cell Carcinoma AJCC v7,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0007124,Ductal Breast Carcinoma In Situ,disease_mapped_to_gene,"['C0242957', 'C1413172']","['ERBB2 Gene', 'CCND1 Gene']",ERBB2 Gene || CCND1 Gene,C0242957 || C1413172,2,2,0.0,0.0
C1334053,Human Papillomavirus-Related Endocervical Adenocarcinoma,disease_mapped_to_gene,"['C0079419', 'C0086661', 'C0919457']","['TP53 Gene', 'MYC Gene', 'FHIT Gene']",TP53 Gene || MYC Gene || FHIT Gene,C0079419 || C0086661 || C0919457,3,3,0.0,0.0
C1708767,Lung Biphasic Synovial Sarcoma,disease_mapped_to_gene,"['C1420439', 'C1839329', 'C1846243', 'C3274713']","['SS18 Gene', 'SS18/SSX1 Fusion Gene', 'SS18/SSX2 Fusion Gene', 'SS18/SSX4 Fusion Gene']",SS18 Gene || SS18/SSX1 Fusion Gene || SS18/SSX2 Fusion Gene || SS18/SSX4 Fusion Gene,C1420439 || C1839329 || C1846243 || C3274713,4,4,0.0,0.0
C1333508,Extrahepatic Bile Duct Leiomyosarcoma,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C0278717,Intraocular Retinoblastoma,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C5205727,Prostate Synovial Sarcoma,disease_mapped_to_gene,"['C1420439', 'C1839329', 'C1846243', 'C3274713']","['SS18 Gene', 'SS18/SSX1 Fusion Gene', 'SS18/SSX2 Fusion Gene', 'SS18/SSX4 Fusion Gene']",SS18 Gene || SS18/SSX1 Fusion Gene || SS18/SSX2 Fusion Gene || SS18/SSX4 Fusion Gene,C1420439 || C1839329 || C1846243 || C3274713,4,4,0.0,0.0
C0677687,Ann Arbor Stage II Grade 1 Contiguous Follicular Lymphoma,disease_mapped_to_gene,['C0376515'],['BCL2 Gene'],BCL2 Gene,C0376515,1,1,0.0,0.0
C1707332,Cellular Myxoma,disease_mapped_to_gene,['C1366550'],['GNAS Gene'],GNAS Gene,C1366550,1,1,0.0,0.0
C2827496,Connexin 26 Gene Anomaly,disease_mapped_to_gene,['C1415077'],['GJB2 Gene'],GJB2 Gene,C1415077,1,1,0.0,0.33333332888888895
C4682554,Uterine Corpus Leiomyosarcoma by AJCC v8 Stage,disease_mapped_to_gene,['C0694889'],['RB1 Gene'],RB1 Gene,C0694889,1,1,0.0,0.0
C4551951,Inclusion Body Myopathy with Early-Onset Paget Disease with or without Frontotemporal Dementia 1,disease_mapped_to_gene,['C1421437'],['VCP Gene'],VCP Gene,C1421437,1,1,0.0,0.0
C5239373,Metastatic Choroid Melanoma,disease_mapped_to_gene,"['C1332380', 'C1333685', 'C1415138']","['BAP1 Gene', 'GNAQ Gene', 'GNA11 Gene']",BAP1 Gene || GNAQ Gene || GNA11 Gene,C1332380 || C1333685 || C1415138,3,3,0.0,0.0
C4524727,Pathologic Stage IB Gastroesophageal Junction Adenocarcinoma AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C4526726,Stage IVA Lung Cancer AJCC v8,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C0278506,Stage III Lung Non-Small Cell Cancer AJCC v7,disease_mapped_to_gene,"['C0079419', 'C1414313']","['TP53 Gene', 'EGFR Gene']",TP53 Gene || EGFR Gene,C0079419 || C1414313,2,2,0.0,0.0
C4524642,Esophageal Adenocarcinoma by AJCC v8 Postneoadjuvant Therapy Stage,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C1720008,AIDS-Related Burkitt Lymphoma,disease_mapped_to_gene,['C0086661'],['MYC Gene'],MYC Gene,C0086661,1,1,0.0,0.0
C5420647,Unresectable Vulvar Squamous Cell Carcinoma,disease_mapped_to_gene,"['C0079419', 'C0694888']","['TP53 Gene', 'PTEN Gene']",TP53 Gene || PTEN Gene,C0079419 || C0694888,2,2,0.0,0.0
C0278681,Metastatic Parathyroid Gland Carcinoma,disease_mapped_to_gene,['C1708291'],['CDC73 Gene'],CDC73 Gene,C1708291,1,1,0.0,0.0
C0279654,Rectal Signet Ring Cell Adenocarcinoma,disease_mapped_to_gene,"['C0079419', 'C0162832', 'C0812241', 'C1537502']","['TP53 Gene', 'APC Gene', 'BRAF Gene', 'KRAS Gene']",TP53 Gene || APC Gene || BRAF Gene || KRAS Gene,C0079419 || C0162832 || C0812241 || C1537502,4,4,0.0,0.0
C2987139,Pancreatic Well Differentiated Ductal Adenocarcinoma,disease_mapped_to_gene,"['C0079419', 'C0242957', 'C0525037', 'C0598034', 'C0694891', 'C1537502']","['TP53 Gene', 'ERBB2 Gene', 'CDKN2A Gene', 'BRCA2 Gene', 'SMAD4 Gene', 'KRAS Gene']",TP53 Gene || ERBB2 Gene || CDKN2A Gene || BRCA2 Gene || SMAD4 Gene || KRAS Gene,C0079419 || C0242957 || C0525037 || C0598034 || C0694891 || C1537502,6,6,0.0,0.0
C1848411,"Xeroderma Pigmentosum, Complementation Group E",disease_mapped_to_gene,['C1413942'],['DDB2 Gene'],DDB2 Gene,C1413942,1,1,0.0,0.0
C1519857,Uterine Corpus Low Grade Endometrial Stromal Sarcoma,disease_mapped_to_gene,['C2676350'],['JAZF1/SUZ12 Fusion Gene'],JAZF1/SUZ12 Fusion Gene,C2676350,1,1,0.0,0.0
C5239401,Myelodysplastic Syndrome with Somatic Mutations,disease_mapped_to_gene,"['C0079419', 'C0796520', 'C1333368', 'C1335654', 'C1425445']","['TP53 Gene', 'ETV6 Gene', 'EZH2 Gene', 'RUNX1 Gene', 'ASXL1 Gene']",TP53 Gene || ETV6 Gene || EZH2 Gene || RUNX1 Gene || ASXL1 Gene,C0079419 || C0796520 || C1333368 || C1335654 || C1425445,5,5,0.0,0.0
C1334801,Monophasic Synovial Sarcoma,disease_mapped_to_gene,"['C1420439', 'C1839329', 'C1846243', 'C3274713']","['SS18 Gene', 'SS18/SSX1 Fusion Gene', 'SS18/SSX2 Fusion Gene', 'SS18/SSX4 Fusion Gene']",SS18 Gene || SS18/SSX1 Fusion Gene || SS18/SSX2 Fusion Gene || SS18/SSX4 Fusion Gene,C1420439 || C1839329 || C1846243 || C3274713,4,4,0.0,0.0
C4553877,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v8,disease_mapped_to_gene,"['C0694890', 'C1418374', 'C1833840', 'C1846724', 'C1847162', 'C1853992', 'C1861077', 'C1863898', 'C1865982', 'C1865984']","['RET Gene', 'PCM1/RET Fusion Gene', 'TPM3/NTRK1 Fusion Gene', 'ERC1/RET Fusion Gene', 'GOLGA5/RET Fusion Gene', 'TRIM33/RET Fusion Gene', 'PRKAR1A/RET Fusion Gene', 'TRIM24/RET Fusion Gene', 'CCDC6/RET Fusion Gene', 'NCOA4/RET Fusion Gene']",RET Gene || PCM1/RET Fusion Gene || TPM3/NTRK1 Fusion Gene || ERC1/RET Fusion Gene || GOLGA5/RET Fusion Gene || TRIM33/RET Fusion Gene || PRKAR1A/RET Fusion Gene || TRIM24/RET Fusion Gene || CCDC6/RET Fusion Gene || NCOA4/RET Fusion Gene,C0694890 || C1418374 || C1833840 || C1846724 || C1847162 || C1853992 || C1861077 || C1863898 || C1865982 || C1865984,10,10,0.0,0.0
C0278680,Localized Parathyroid Gland Carcinoma,disease_mapped_to_gene,['C1708291'],['CDC73 Gene'],CDC73 Gene,C1708291,1,1,0.0,0.0
C1514921,Retroperitoneal Inflammatory Myofibroblastic Tumor,disease_mapped_to_gene,"['C1332080', 'C1333906', 'C3151474', 'C3639982', 'C3639984']","['ALK Gene', 'HMGA2 Gene', 'CLTC/ALK Fusion Gene', 'TPM3/ALK Fusion Gene', 'TPM4/ALK Fusion Gene']",ALK Gene || HMGA2 Gene || CLTC/ALK Fusion Gene || TPM3/ALK Fusion Gene || TPM4/ALK Fusion Gene,C1332080 || C1333906 || C3151474 || C3639982 || C3639984,5,5,0.0,0.0
C0278578,Stage IV Cervical Cancer AJCC v6 and v7,disease_mapped_to_gene,"['C0079419', 'C0086661', 'C0919457']","['TP53 Gene', 'MYC Gene', 'FHIT Gene']",TP53 Gene || MYC Gene || FHIT Gene,C0079419 || C0086661 || C0919457,3,3,0.0,0.0
C1708716,Pericardial Solitary Fibrous Tumor,disease_mapped_to_gene,['C1417589'],['NAB2/STAT6 Fusion Gene'],NAB2/STAT6 Fusion Gene,C1417589,1,1,0.0,0.0
C2939465,Glucose-6-Phosphate Dehydrogenase Deficiency,disease_mapped_to_gene,['C1333652'],['G6PD Gene'],G6PD Gene,C1333652,1,1,0.0,0.0
C1332329,Appendix Villous Adenoma,disease_mapped_to_gene,['C1537502'],['KRAS Gene'],KRAS Gene,C1537502,1,1,0.0,0.0
C1334711,Metastasizing Pleomorphic Adenoma of the Salivary Gland,disease_mapped_to_gene,"['C1333906', 'C1418629', 'C3148729']","['HMGA2 Gene', 'PLAG1 Gene', 'CTNNB1/PLAG1 Fusion Gene']",HMGA2 Gene || PLAG1 Gene || CTNNB1/PLAG1 Fusion Gene,C1333906 || C1418629 || C3148729,3,3,0.0,0.0
C0280382,Stage III Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7,disease_mapped_to_gene,['C1333899'],['HLA-A Gene'],HLA-A Gene,C1333899,1,1,0.0,0.0
C5420812,Iris Epithelioid Cell Melanoma,disease_mapped_to_gene,"['C1332380', 'C1333685', 'C1415138']","['BAP1 Gene', 'GNAQ Gene', 'GNA11 Gene']",BAP1 Gene || GNAQ Gene || GNA11 Gene,C1332380 || C1333685 || C1415138,3,3,0.0,0.0
C5206439,Stage IB Cervical Cancer FIGO 2018,disease_mapped_to_gene,"['C0079419', 'C0086661', 'C0919457']","['TP53 Gene', 'MYC Gene', 'FHIT Gene']",TP53 Gene || MYC Gene || FHIT Gene,C0079419 || C0086661 || C0919457,3,3,0.0,0.0
C1266057,"Endometrial Endometrioid Adenocarcinoma, Secretory Variant",disease_mapped_to_gene,['C0694888'],['PTEN Gene'],PTEN Gene,C0694888,1,1,0.0,0.0
C0025267,Multiple Endocrine Neoplasia Type 1,disease_mapped_to_gene,['C0694884'],['MEN1 Gene'],MEN1 Gene,C0694884,1,1,0.0,0.0
C1518872,Pancreatic Mucinous-Cystic Neoplasm,disease_mapped_to_gene,['C1537502'],['KRAS Gene'],KRAS Gene,C1537502,1,1,0.0,0.0
C4049867,Giant Cell Lesion of Small Bones,disease_mapped_to_gene,['C1421407'],['USP6 Gene'],USP6 Gene,C1421407,1,1,0.0,0.0
C0006413,Burkitt Lymphoma,disease_mapped_to_gene,['C0086661'],['MYC Gene'],MYC Gene,C0086661,1,1,0.0,0.0
C1336450,Stage I Bladder Urothelial Carcinoma AJCC v6 and v7,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
C4288806,Low Grade Fallopian Tube Serous Adenocarcinoma,disease_mapped_to_gene,"['C0812241', 'C1537502']","['BRAF Gene', 'KRAS Gene']",BRAF Gene || KRAS Gene,C0812241 || C1537502,2,2,0.0,0.0
C0017551,Gilbert Syndrome,disease_mapped_to_gene,['C0537026'],['UGT1A1 Gene'],UGT1A1 Gene,C0537026,1,1,0.0,0.0
C1333481,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor of Bone,disease_mapped_to_gene,"['C0808901', 'C1851464', 'C1851465', 'C1854595', 'C1860425', 'C2677452', 'C3274643', 'C3887934']","['EWSR1 Gene', 'EWSR1/FEV Fusion Gene', 'EWSR1/ERG Fusion Gene', 'EWSR1/PATZ1 Fusion Gene', 'EWSR1/FLI1 Fusion Gene', 'EWSR1/ETV1 Fusion Gene', 'EWSR1/ETV4 Fusion Gene', 'FUS/ERG Fusion Gene']",EWSR1 Gene || EWSR1/FEV Fusion Gene || EWSR1/ERG Fusion Gene || EWSR1/PATZ1 Fusion Gene || EWSR1/FLI1 Fusion Gene || EWSR1/ETV1 Fusion Gene || EWSR1/ETV4 Fusion Gene || FUS/ERG Fusion Gene,C0808901 || C1851464 || C1851465 || C1854595 || C1860425 || C2677452 || C3274643 || C3887934,8,8,0.0,0.0
C1332905,Cerebellopontine Angle Schwannoma,disease_mapped_to_gene,['C0085114'],['NF2 Gene'],NF2 Gene,C0085114,1,1,0.0,0.0
C1855498,Combined Lipase Deficiency,disease_mapped_to_gene,['C1823374'],['LMF1 Gene'],LMF1 Gene,C1823374,1,1,0.0,0.0
C1879347,Skin Nodular Solid Basal Cell Carcinoma,disease_mapped_to_gene,['C1826732'],['PTCH1 Gene'],PTCH1 Gene,C1826732,1,1,0.0,0.0
C0872218,Mitochondrial Neurogastrointestinal Encephalopathy,disease_mapped_to_gene,['C1333327'],['TYMP Gene'],TYMP Gene,C1333327,1,1,0.0,0.0
C5204113,Metastatic Pancreatic Ductal Adenocarcinoma,disease_mapped_to_gene,"['C0079419', 'C0242957', 'C0525037', 'C0598034', 'C0694891', 'C1537502']","['TP53 Gene', 'ERBB2 Gene', 'CDKN2A Gene', 'BRCA2 Gene', 'SMAD4 Gene', 'KRAS Gene']",TP53 Gene || ERBB2 Gene || CDKN2A Gene || BRCA2 Gene || SMAD4 Gene || KRAS Gene,C0079419 || C0242957 || C0525037 || C0598034 || C0694891 || C1537502,6,6,0.0,0.0
C1333321,Duodenal Gastrin-Producing Neuroendocrine Tumor,disease_mapped_to_gene,['C0694884'],['MEN1 Gene'],MEN1 Gene,C0694884,1,1,0.0,0.0
C5206681,Unresectable Colorectal Carcinoma,disease_mapped_to_gene,"['C0079419', 'C0162832', 'C0812241', 'C1537502']","['TP53 Gene', 'APC Gene', 'BRAF Gene', 'KRAS Gene']",TP53 Gene || APC Gene || BRAF Gene || KRAS Gene,C0079419 || C0162832 || C0812241 || C1537502,4,4,0.0,0.0
C4744439,Unresectable Lung Carcinoma,disease_mapped_to_gene,['C0079419'],['TP53 Gene'],TP53 Gene,C0079419,1,1,0.0,0.0
