head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C2825811,MIR25 wt Allele,gene_associated_with_disease,"['C0026764', 'C0699791', 'C2239176']","['Plasma Cell Myeloma', 'Gastric Carcinoma', 'Hepatocellular Carcinoma']",Plasma Cell Myeloma || Gastric Carcinoma || Hepatocellular Carcinoma,C0026764 || C0699791 || C2239176,3,3,0.0,0.0
C1417089,MDM4 Gene,gene_associated_with_disease,['C0035335'],['Retinoblastoma'],Retinoblastoma,C0035335,1,1,0.0,0.0
C1420074,SIX3 Gene,gene_associated_with_disease,['C1834877'],['Holoprosencephaly Type 2'],Holoprosencephaly Type 2,C1834877,1,1,0.0,0.0
C1366649,CRYBG1 Gene,gene_associated_with_disease,['C0025202'],['Melanoma'],Melanoma,C0025202,1,1,0.0,0.0
C2681370,CSAG3 Gene,gene_associated_with_disease,['C0025202'],['Melanoma'],Melanoma,C0025202,1,1,0.0,0.0
C1414504,F2 Gene,gene_associated_with_disease,['C0038454'],['Cerebrovascular Accident'],Cerebrovascular Accident,C0038454,1,1,0.0,0.0
C1705086,CD209 wt Allele,gene_associated_with_disease,['C0001175'],['Acquired Immunodeficiency Syndrome'],Acquired Immunodeficiency Syndrome,C0001175,1,1,0.0,0.0
C1332797,CSPG4 Gene,gene_associated_with_disease,['C0025202'],['Melanoma'],Melanoma,C0025202,1,1,0.0,0.0
C0919534,GSTM1 Gene,gene_associated_with_disease,['C0684249'],['Lung Carcinoma'],Lung Carcinoma,C0684249,1,1,0.0,0.0
C1707866,ERCC6 wt Allele,gene_associated_with_disease,['C0009207'],['Cockayne Syndrome'],Cockayne Syndrome,C0009207,1,1,0.0,0.0
C1826238,MIR659 Gene,gene_associated_with_disease,['C0497327'],['Dementia'],Dementia,C0497327,1,1,0.0,0.0
C1706665,ANXA8 wt Allele,gene_associated_with_disease,['C0023470'],['Myeloid Leukemia'],Myeloid Leukemia,C0023470,1,1,0.0,0.0
C2825962,MIR148B wt Allele,gene_associated_with_disease,['C0004096'],['Asthma'],Asthma,C0004096,1,1,0.0,0.0
C2986675,ADIPOQ wt Allele,gene_associated_with_disease,['C0011860'],['Type 2 Diabetes Mellitus'],Type 2 Diabetes Mellitus,C0011860,1,1,0.0,0.0
C1414328,EIF2B2 Gene,gene_associated_with_disease,['C0270612'],['Leukoencephalopathy'],Leukoencephalopathy,C0270612,1,1,0.0,0.0
C1336678,TSG101 Gene,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C1366857,GNAI2 Gene,gene_associated_with_disease,['C0032000'],['Pituitary Gland Adenoma'],Pituitary Gland Adenoma,C0032000,1,1,0.0,0.0
C1704876,TPO wt Allele,gene_associated_with_disease,"['C0018213', 'C0020550']","['Graves Disease', 'Hyperthyroidism']",Graves Disease || Hyperthyroidism,C0018213 || C0020550,2,2,0.0,0.0
C2987154,HSPG2 wt Allele,gene_associated_with_disease,['C0036391'],['Schwartz-Jampel Syndrome'],Schwartz-Jampel Syndrome,C0036391,1,1,0.0,0.0
C2827446,CLU wt Allele,gene_associated_with_disease,['C0002395'],"[""Alzheimer's Disease""]",Alzheimer's Disease,C0002395,1,1,0.0,0.0
C0812237,AXL Gene,gene_associated_with_disease,['C0023418'],['Leukemia'],Leukemia,C0023418,1,1,0.0,0.0
C2825925,MIR106B wt Allele,gene_associated_with_disease,"['C0023434', 'C0026764', 'C0699791', 'C2239176']","['Chronic Lymphocytic Leukemia', 'Plasma Cell Myeloma', 'Gastric Carcinoma', 'Hepatocellular Carcinoma']",Chronic Lymphocytic Leukemia || Plasma Cell Myeloma || Gastric Carcinoma || Hepatocellular Carcinoma,C0023434 || C0026764 || C0699791 || C2239176,4,4,0.0,0.0
C2826230,MIR516B1 wt Allele,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C2347242,CASP8*1 Allele,gene_associated_with_disease,['C0270715'],['Central Nervous System Degenerative Disorder'],Central Nervous System Degenerative Disorder,C0270715,1,1,0.0,0.0
C1881942,NAT2*7 Allele,gene_associated_with_disease,['C0024141'],['Systemic Lupus Erythematosus'],Systemic Lupus Erythematosus,C0024141,1,1,0.0,0.0
C1710290,TGFA wt Allele,gene_associated_with_disease,['C0235974'],['Pancreatic Carcinoma'],Pancreatic Carcinoma,C0235974,1,1,0.0,0.0
C2697967,MTNR1B wt Allele,gene_associated_with_disease,['C0011860'],['Type 2 Diabetes Mellitus'],Type 2 Diabetes Mellitus,C0011860,1,1,0.0,0.0
C0812262,EPHA1 Gene,gene_associated_with_disease,['C0242379'],['Malignant Lung Neoplasm'],Malignant Lung Neoplasm,C0242379,1,1,0.0,0.0
C1704813,COL4A6 wt Allele,gene_associated_with_disease,['C0206654'],['Leiomyomatosis'],Leiomyomatosis,C0206654,1,1,0.0,0.0
C1540056,TRIM21 Gene,gene_associated_with_disease,['C0024141'],['Systemic Lupus Erythematosus'],Systemic Lupus Erythematosus,C0024141,1,1,0.0,0.0
C2985260,NUTM1 wt Allele,gene_associated_with_disease,['C1707291'],['NUT Carcinoma'],NUT Carcinoma,C1707291,1,1,0.0,0.0
C1422222,WNT10A Gene,gene_associated_with_disease,['C0302592'],['Cervical Carcinoma'],Cervical Carcinoma,C0302592,1,1,0.0,0.0
C1537736,MIR30A Gene,gene_associated_with_disease,['C0852683'],['Glomerular Vascular Disorder'],Glomerular Vascular Disorder,C0852683,1,1,0.0,0.0
C1537705,MIR9-2 Gene,gene_associated_with_disease,['C2239176'],['Hepatocellular Carcinoma'],Hepatocellular Carcinoma,C2239176,1,1,0.0,0.0
C2984593,FUS wt Allele,gene_associated_with_disease,"['C0002736', 'C1266127']","['Amyotrophic Lateral Sclerosis', 'Angiomatoid Fibrous Histiocytoma']",Amyotrophic Lateral Sclerosis || Angiomatoid Fibrous Histiocytoma,C0002736 || C1266127,2,2,0.0,0.0
C2825940,MIR130A wt Allele,gene_associated_with_disease,['C2239176'],['Hepatocellular Carcinoma'],Hepatocellular Carcinoma,C2239176,1,1,0.0,0.0
C1710006,STAT4 wt Allele,gene_associated_with_disease,['C0010346'],['Crohn Disease'],Crohn Disease,C0010346,1,1,0.0,0.0
C1335209,TSPAN32 Gene,gene_associated_with_disease,"['C0027708', 'C0035412', 'C0206686', 'C0678222', 'C0684249', 'C4721610']","['Wilms Tumor', 'Rhabdomyosarcoma', 'Adrenal Cortex Carcinoma', 'Breast Carcinoma', 'Lung Carcinoma', 'Ovarian Carcinoma']",Wilms Tumor || Rhabdomyosarcoma || Adrenal Cortex Carcinoma || Breast Carcinoma || Lung Carcinoma || Ovarian Carcinoma,C0027708 || C0035412 || C0206686 || C0678222 || C0684249 || C4721610,6,6,0.0,0.0
C1332104,APPBP2 Gene,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C1366582,S100A8 Gene,gene_associated_with_disease,['C0010674'],['Cystic Fibrosis'],Cystic Fibrosis,C0010674,1,1,0.0,0.0
C1708411,IFNG wt Allele,gene_associated_with_disease,"['C0002874', 'C0041296']","['Aplastic Anemia', 'Tuberculosis']",Aplastic Anemia || Tuberculosis,C0002874 || C0041296,2,2,0.0,0.0
C2985257,TCL1A wt Allele,gene_associated_with_disease,['C0023494'],['T-Cell Chronic Lymphocytic Leukemia'],T-Cell Chronic Lymphocytic Leukemia,C0023494,1,1,0.0,0.0
C1707613,DHFR wt Allele,gene_associated_with_disease,['C0002888'],['Megaloblastic Anemia'],Megaloblastic Anemia,C0002888,1,1,0.0,0.0
C1705129,DLEU2 wt Allele,gene_associated_with_disease,['C0023434'],['Chronic Lymphocytic Leukemia'],Chronic Lymphocytic Leukemia,C0023434,1,1,0.0,0.0
C1705263,HMGA2 wt Allele,gene_associated_with_disease,['C0028754'],['Obesity'],Obesity,C0028754,1,1,0.0,0.0
C1708809,MCC wt Allele,gene_associated_with_disease,['C0009402'],['Colorectal Carcinoma'],Colorectal Carcinoma,C0009402,1,1,0.0,0.0
C1707999,FANCG wt Allele,gene_associated_with_disease,['C0015625'],['Fanconi Anemia'],Fanconi Anemia,C0015625,1,1,0.0,0.0
C1704985,IRS2 wt Allele,gene_associated_with_disease,['C0011849'],['Diabetes Mellitus'],Diabetes Mellitus,C0011849,1,1,0.0,0.0
C0694890,RET Gene,gene_associated_with_disease,['C4551683'],['Adrenal Gland Pheochromocytoma'],Adrenal Gland Pheochromocytoma,C4551683,1,1,0.0,0.0
C1335874,STAT4 Gene,gene_associated_with_disease,['C0010346'],['Crohn Disease'],Crohn Disease,C0010346,1,1,0.0,0.0
C1706393,LTA wt Allele,gene_associated_with_disease,['C0027051'],['Myocardial Infarction'],Myocardial Infarction,C0027051,1,1,0.0,0.0
C3273614,SBDS wt Allele,gene_associated_with_disease,['C0272170'],['Shwachman-Diamond Syndrome'],Shwachman-Diamond Syndrome,C0272170,1,1,0.0,0.0
C1705626,ALDH1A2 wt Allele,gene_associated_with_disease,['C0023418'],['Leukemia'],Leukemia,C0023418,1,1,0.0,0.0
C1705334,TFF1 wt Allele,gene_associated_with_disease,"['C0678222', 'C0699791']","['Breast Carcinoma', 'Gastric Carcinoma']",Breast Carcinoma || Gastric Carcinoma,C0678222 || C0699791,2,2,0.0,0.0
C0812286,NFKB2 Gene,gene_associated_with_disease,"['C0079731', 'C2004493']","['B-Cell Non-Hodgkin Lymphoma', 'B-Cell Leukemia']",B-Cell Non-Hodgkin Lymphoma || B-Cell Leukemia,C0079731 || C2004493,2,2,0.0,0.0
C2698698,PMP22 wt Allele,gene_associated_with_disease,['C0270911'],['Charcot-Marie-Tooth Disease Type 1A'],Charcot-Marie-Tooth Disease Type 1A,C0270911,1,1,0.0,0.0
C1413410,CHRNB4 Gene,gene_associated_with_disease,['C0684249'],['Lung Carcinoma'],Lung Carcinoma,C0684249,1,1,0.0,0.0
C2982397,CSMD1 wt Allele,gene_associated_with_disease,"['C1134719', 'C1319315', 'C3887461']","['Invasive Ductal Carcinoma, Not Otherwise Specified', 'Colorectal Adenocarcinoma', 'Head and Neck Carcinoma']","Invasive Ductal Carcinoma, Not Otherwise Specified || Colorectal Adenocarcinoma || Head and Neck Carcinoma",C1134719 || C1319315 || C3887461,3,3,0.0,0.0
C1706252,ZBTB16 wt Allele,gene_associated_with_disease,['C0023487'],['Acute Promyelocytic Leukemia with PML-RARA'],Acute Promyelocytic Leukemia with PML-RARA,C0023487,1,1,0.0,0.0
C2983546,FAM13A wt Allele,gene_associated_with_disease,['C0024117'],['Chronic Obstructive Pulmonary Disease'],Chronic Obstructive Pulmonary Disease,C0024117,1,1,0.0,0.0
C1332699,CCR1 Gene,gene_associated_with_disease,['C0021368'],['Inflammation'],Inflammation,C0021368,1,1,0.0,0.0
C1710281,TAL2 wt Allele,gene_associated_with_disease,['C1301359'],['T Lymphoblastic Leukemia/Lymphoma'],T Lymphoblastic Leukemia/Lymphoma,C1301359,1,1,0.0,0.0
C1704839,ARNT wt Allele,gene_associated_with_disease,['C0023467'],['Acute Myeloid Leukemia'],Acute Myeloid Leukemia,C0023467,1,1,0.0,0.0
C1710284,TCL1B wt Allele,gene_associated_with_disease,"['C0023418', 'C0024299']","['Leukemia', 'Lymphoma']",Leukemia || Lymphoma,C0023418 || C0024299,2,2,0.0,0.0
C2826039,MIR376B wt Allele,gene_associated_with_disease,['C4721610'],['Ovarian Carcinoma'],Ovarian Carcinoma,C4721610,1,1,0.0,0.0
C1705156,MAP3K8 wt Allele,gene_associated_with_disease,['C0152013'],['Lung Adenocarcinoma'],Lung Adenocarcinoma,C0152013,1,1,0.0,0.0
C1616867,Oncogene H-Ras,gene_associated_with_disease,['C0005684'],['Malignant Bladder Neoplasm'],Malignant Bladder Neoplasm,C0005684,1,1,0.0,0.0
C0812289,MYCL Gene,gene_associated_with_disease,['C0149925'],['Lung Small Cell Carcinoma'],Lung Small Cell Carcinoma,C0149925,1,1,0.0,0.0
C2825955,MIR144 wt Allele,gene_associated_with_disease,['C0039730'],['Thalassemia'],Thalassemia,C0039730,1,1,0.0,0.0
C1705310,PTEN wt Allele,gene_associated_with_disease,"['C0025286', 'C0206682', 'C0600139', 'C0751396']","['Meningioma', 'Thyroid Gland Follicular Carcinoma', 'Prostate Carcinoma', 'Oligodendroglioma']",Meningioma || Thyroid Gland Follicular Carcinoma || Prostate Carcinoma || Oligodendroglioma,C0025286 || C0206682 || C0600139 || C0751396,4,4,0.0,0.0
C1416919,LRP8 Gene,gene_associated_with_disease,['C0027051'],['Myocardial Infarction'],Myocardial Infarction,C0027051,1,1,0.0,0.0
C1334141,IRS2 Gene,gene_associated_with_disease,['C0011849'],['Diabetes Mellitus'],Diabetes Mellitus,C0011849,1,1,0.0,0.0
C1707110,CDH13 wt Allele,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C1537780,MIR130B Gene,gene_associated_with_disease,"['C0023418', 'C2239176']","['Leukemia', 'Hepatocellular Carcinoma']",Leukemia || Hepatocellular Carcinoma,C0023418 || C2239176,2,2,0.0,0.0
C1826002,MIR146A Gene,gene_associated_with_disease,"['C0002395', 'C0549473', 'C0600139', 'C0678222', 'C2239176', 'C4721610']","[""Alzheimer's Disease"", 'Thyroid Gland Carcinoma', 'Prostate Carcinoma', 'Breast Carcinoma', 'Hepatocellular Carcinoma', 'Ovarian Carcinoma']",Alzheimer's Disease || Thyroid Gland Carcinoma || Prostate Carcinoma || Breast Carcinoma || Hepatocellular Carcinoma || Ovarian Carcinoma,C0002395 || C0549473 || C0600139 || C0678222 || C2239176 || C4721610,6,6,0.0,0.0
C1332817,CXCL12 Gene,gene_associated_with_disease,['C0001175'],['Acquired Immunodeficiency Syndrome'],Acquired Immunodeficiency Syndrome,C0001175,1,1,0.0,0.0
C1334511,MLH3 Gene,gene_associated_with_disease,['C4552100'],['Lynch Syndrome'],Lynch Syndrome,C4552100,1,1,0.0,0.0
C1705614,TGFBR2 wt Allele,gene_associated_with_disease,"['C0007102', 'C4552100']","['Malignant Colon Neoplasm', 'Lynch Syndrome']",Malignant Colon Neoplasm || Lynch Syndrome,C0007102 || C4552100,2,2,0.0,0.0
C1705146,FGFR4 wt Allele,gene_associated_with_disease,"['C0678222', 'C0684249', 'C0699790', 'C1140680']","['Breast Carcinoma', 'Lung Carcinoma', 'Colon Carcinoma', 'Malignant Ovarian Neoplasm']",Breast Carcinoma || Lung Carcinoma || Colon Carcinoma || Malignant Ovarian Neoplasm,C0678222 || C0684249 || C0699790 || C1140680,4,4,0.0,0.0
C1336620,TGFA Gene,gene_associated_with_disease,['C0235974'],['Pancreatic Carcinoma'],Pancreatic Carcinoma,C0235974,1,1,0.0,0.0
C1705002,TERF1 wt Allele,gene_associated_with_disease,['C0699791'],['Gastric Carcinoma'],Gastric Carcinoma,C0699791,1,1,0.0,0.0
C1970418,MIR376A1 Gene,gene_associated_with_disease,['C4721610'],['Ovarian Carcinoma'],Ovarian Carcinoma,C4721610,1,1,0.0,0.0
C1710605,VWF wt Allele,gene_associated_with_disease,['C0019069'],['Hemophilia A'],Hemophilia A,C0019069,1,1,0.0,0.0
C1332743,CDX2 Gene,gene_associated_with_disease,['C0334037'],['Intestinal Metaplasia'],Intestinal Metaplasia,C0334037,1,1,0.0,0.0
C1705691,ETS1 wt Allele,gene_associated_with_disease,['C1318544'],['Acute Monocytic Leukemia'],Acute Monocytic Leukemia,C1318544,1,1,0.0,0.0
C1705470,ERCC5 wt Allele,gene_associated_with_disease,"['C0009207', 'C0268141', 'C5399761']","['Cockayne Syndrome', 'Xeroderma Pigmentosum, Complementation Group G', 'Cerebrooculofacioskeletal Syndrome']","Cockayne Syndrome || Xeroderma Pigmentosum, Complementation Group G || Cerebrooculofacioskeletal Syndrome",C0009207 || C0268141 || C5399761,3,3,0.0,0.0
C1706323,LGI1 wt Allele,gene_associated_with_disease,"['C0555198', 'C0854109']","['Malignant Glioma', 'Congenital Epilepsy']",Malignant Glioma || Congenital Epilepsy,C0555198 || C0854109,2,2,0.0,0.0
C1334111,IL1A Gene,gene_associated_with_disease,['C0021368'],['Inflammation'],Inflammation,C0021368,1,1,0.0,0.0
C1332416,BIRC5 Gene,gene_associated_with_disease,"['C0007112', 'C0079740', 'C0152013', 'C0281361', 'C0338106', 'C0858252']","['Prostate Adenocarcinoma', 'High Grade Lymphoma', 'Lung Adenocarcinoma', 'Pancreatic Adenocarcinoma', 'Colon Adenocarcinoma', 'Breast Adenocarcinoma']",Prostate Adenocarcinoma || High Grade Lymphoma || Lung Adenocarcinoma || Pancreatic Adenocarcinoma || Colon Adenocarcinoma || Breast Adenocarcinoma,C0007112 || C0079740 || C0152013 || C0281361 || C0338106 || C0858252,6,6,0.0,0.0
C1705591,BCAS1 wt Allele,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C2985245,SLC1A2 wt Allele,gene_associated_with_disease,['C0002736'],['Amyotrophic Lateral Sclerosis'],Amyotrophic Lateral Sclerosis,C0002736,1,1,0.0,0.0
C1426244,SBDS Gene,gene_associated_with_disease,['C0272170'],['Shwachman-Diamond Syndrome'],Shwachman-Diamond Syndrome,C0272170,1,1,0.0,0.0
C1334513,MLLT1 Gene,gene_associated_with_disease,['C0023418'],['Leukemia'],Leukemia,C0023418,1,1,0.0,0.0
C1705831,ZAP70 wt Allele,gene_associated_with_disease,['C0085110'],['Severe Combined Immunodeficiency'],Severe Combined Immunodeficiency,C0085110,1,1,0.0,0.0
C1710285,TCTA wt Allele,gene_associated_with_disease,['C0023418'],['Leukemia'],Leukemia,C0023418,1,1,0.0,0.0
C1334906,NRTN Gene,gene_associated_with_disease,['C0019569'],['Hirschsprung Disease'],Hirschsprung Disease,C0019569,1,1,0.0,0.0
C1336938,VWF Gene,gene_associated_with_disease,['C0019069'],['Hemophilia A'],Hemophilia A,C0019069,1,1,0.0,0.0
C1708444,ING1 wt Allele,gene_associated_with_disease,['C1168401'],['Head and Neck Squamous Cell Carcinoma'],Head and Neck Squamous Cell Carcinoma,C1168401,1,1,0.0,0.0
C2348503,FOXO3 wt Allele,gene_associated_with_disease,['C0280449'],['Secondary Acute Myeloid Leukemia'],Secondary Acute Myeloid Leukemia,C0280449,1,1,0.0,0.0
C1704884,NTRK1 wt Allele,gene_associated_with_disease,['C0238463'],['Thyroid Gland Papillary Carcinoma'],Thyroid Gland Papillary Carcinoma,C0238463,1,1,0.0,0.0
C1705469,ERCC4 wt Allele,gene_associated_with_disease,['C0268140'],"['Xeroderma Pigmentosum, Complementation Group F']","Xeroderma Pigmentosum, Complementation Group F",C0268140,1,1,0.0,0.0
C2825952,MIR138-2 wt Allele,gene_associated_with_disease,['C0549473'],['Thyroid Gland Carcinoma'],Thyroid Gland Carcinoma,C0549473,1,1,0.0,0.0
C1705664,DEFB1 wt Allele,gene_associated_with_disease,['C0010674'],['Cystic Fibrosis'],Cystic Fibrosis,C0010674,1,1,0.0,0.0
C2697959,MECP2 wt Allele,gene_associated_with_disease,['C0035372'],['Rett Syndrome'],Rett Syndrome,C0035372,1,1,0.0,0.0
C1706441,MAF wt Allele,gene_associated_with_disease,['C0086543'],['Cataract'],Cataract,C0086543,1,1,0.0,0.0
C1332112,RHOH Gene,gene_associated_with_disease,['C0024305'],['Non-Hodgkin Lymphoma'],Non-Hodgkin Lymphoma,C0024305,1,1,0.0,0.0
C1537708,MIR10B Gene,gene_associated_with_disease,['C0678222'],['Breast Carcinoma'],Breast Carcinoma,C0678222,1,1,0.0,0.0
C1366370,F8 Gene,gene_associated_with_disease,['C0019069'],['Hemophilia A'],Hemophilia A,C0019069,1,1,0.0,0.0
