head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C3469643,BOD1L1 Gene,gene_encodes_gene_product,['C4724738'],['Biorientation of Chromosomes in Cell Division Protein 1-Like 1'],Biorientation of Chromosomes in Cell Division Protein 1-Like 1,C4724738,1,1,0.0,0.0
C1413697,CRABP1 Gene,gene_encodes_gene_product,['C0219578'],['Cellular Retinoic Acid-Binding Protein 1'],Cellular Retinoic Acid-Binding Protein 1,C0219578,1,1,0.0,0.0
C1421641,ZBTB17 Gene,gene_encodes_gene_product,['C0665379'],['Zinc Finger and BTB Domain-Containing Protein 17'],Zinc Finger and BTB Domain-Containing Protein 17,C0665379,1,1,0.0,0.0
C1423836,SALL4 Gene,gene_encodes_gene_product,['C3828270'],['Sal-Like Protein 4'],Sal-Like Protein 4,C3828270,1,1,0.0,0.0
C1415276,GPX2 Gene,gene_encodes_gene_product,['C1449233'],['Glutathione Peroxidase 2'],Glutathione Peroxidase 2,C1449233,1,1,0.0,0.0
C1332421,CXCR5 Gene,gene_encodes_gene_product,['C0300729'],['C-X-C Chemokine Receptor Type 5'],C-X-C Chemokine Receptor Type 5,C0300729,1,1,0.0,0.0
C0919455,RRAD Gene,gene_encodes_gene_product,['C1505125'],['GTP-Binding Protein RAD'],GTP-Binding Protein RAD,C1505125,1,1,0.0,0.0
C1412373,ALX4 Gene,gene_encodes_gene_product,['C2697614'],['Homeobox Protein Aristaless-Like 4'],Homeobox Protein Aristaless-Like 4,C2697614,1,1,0.0,0.0
C1421227,TUBA3C Gene,gene_encodes_gene_product,['C3539816'],['Tubulin Alpha-3C/D Chain'],Tubulin Alpha-3C/D Chain,C3539816,1,1,0.0,0.0
C1419746,RPS6KA5 Gene,gene_encodes_gene_product,['C0913240'],['Ribosomal Protein S6 Kinase Alpha-5'],Ribosomal Protein S6 Kinase Alpha-5,C0913240,1,1,0.0,0.0
C1418734,POLI Gene,gene_encodes_gene_product,['C0961834'],['DNA Polymerase Iota'],DNA Polymerase Iota,C0961834,1,1,0.0,0.0
C1366557,TGFB1 Gene,gene_encodes_gene_product,['C0080222'],['Transforming Growth Factor Beta-1'],Transforming Growth Factor Beta-1,C0080222,1,1,0.0,0.0
C1425094,AMOT Gene,gene_encodes_gene_product,['C1309859'],['Angiomotin'],Angiomotin,C1309859,1,1,0.0,0.0
C1415331,GSTA4 Gene,gene_encodes_gene_product,['C0752939'],['Glutathione S-Transferase A4'],Glutathione S-Transferase A4,C0752939,1,1,0.0,0.0
C1418799,PPIF Gene,gene_encodes_gene_product,['C3890436'],"['Peptidyl-Prolyl Cis-Trans Isomerase F, Mitochondrial']","Peptidyl-Prolyl Cis-Trans Isomerase F, Mitochondrial",C3890436,1,1,0.0,0.0
C1446659,MAPT Gene,gene_encodes_gene_product,['C1454489'],['Microtubule-Associated Protein Tau'],Microtubule-Associated Protein Tau,C1454489,1,1,0.0,0.0
C1415529,HJV Gene,gene_encodes_gene_product,['C1434369'],['Hemojuvelin'],Hemojuvelin,C1434369,1,1,0.0,0.0
C1424963,RAPGEFL1 Gene,gene_encodes_gene_product,['C1334401'],['Rap Guanine Nucleotide Exchange Factor-Like 1'],Rap Guanine Nucleotide Exchange Factor-Like 1,C1334401,1,1,0.0,0.0
C1413763,VCAN Gene,gene_encodes_gene_product,['C0078193'],['Versican Core Protein'],Versican Core Protein,C0078193,1,1,0.0,0.0
C1708616,AFF3 Gene,gene_encodes_gene_product,['C0386006'],['AF4/FMR2 Family Member 3'],AF4/FMR2 Family Member 3,C0386006,1,1,0.0,0.0
C1420326,SOX3 Gene,gene_encodes_gene_product,['C2350534'],['Transcription Factor SOX-3'],Transcription Factor SOX-3,C2350534,1,1,0.0,0.0
C1426910,ZIC4 Gene,gene_encodes_gene_product,['C1545715'],['Zinc Finger Protein ZIC 4'],Zinc Finger Protein ZIC 4,C1545715,1,1,0.0,0.0
C0162508,JUN Gene,gene_encodes_gene_product,['C3536909'],['Transcription Factor AP-1'],Transcription Factor AP-1,C3536909,1,1,0.0,0.0
C1824763,CNBP Gene,gene_encodes_gene_product,['C3273678'],['Cellular Nucleic Acid-Binding Protein'],Cellular Nucleic Acid-Binding Protein,C3273678,1,1,0.0,0.0
C1427805,PREX2 Gene,gene_encodes_gene_product,['C3538772'],"['Phosphatidylinositol 3,4,5-Trisphosphate-Dependent Rac Exchanger 2 Protein']","Phosphatidylinositol 3,4,5-Trisphosphate-Dependent Rac Exchanger 2 Protein",C3538772,1,1,0.0,0.0
C2239498,CPTP Gene,gene_encodes_gene_product,['C3710858'],['Ceramide-1-Phosphate Transfer Protein'],Ceramide-1-Phosphate Transfer Protein,C3710858,1,1,0.0,0.0
C0694894,TSC1 Gene,gene_encodes_gene_product,['C0663937'],['Hamartin'],Hamartin,C0663937,1,1,0.0,0.0
C1332814,CX3CL1 Gene,gene_encodes_gene_product,['C1741764'],['Fractalkine'],Fractalkine,C1741764,1,1,0.0,0.0
C1422475,ARHGEF12 Gene,gene_encodes_gene_product,['C3275242'],['Rho Guanine Nucleotide Exchange Factor 12'],Rho Guanine Nucleotide Exchange Factor 12,C3275242,1,1,0.0,0.0
C1335230,POLB Gene,gene_encodes_gene_product,['C3853653'],['DNA Polymerase Beta'],DNA Polymerase Beta,C3853653,1,1,0.0,0.0
C1334347,MUCL1 Gene,gene_encodes_gene_product,['C1335977'],['Mucin-Like Protein 1'],Mucin-Like Protein 1,C1335977,1,1,0.0,0.0
C1416161,JCHAIN Gene,gene_encodes_gene_product,['C3853632'],['Immunoglobulin J Chain'],Immunoglobulin J Chain,C3853632,1,1,0.0,0.0
C1420364,SPN Gene,gene_encodes_gene_product,['C1434437'],['Leukosialin'],Leukosialin,C1434437,1,1,0.0,0.0
C1334094,IGFBP3 Gene,gene_encodes_gene_product,['C1872103'],['Insulin-Like Growth Factor-Binding Protein 3'],Insulin-Like Growth Factor-Binding Protein 3,C1872103,1,1,0.0,0.0
C1334133,INSR Gene,gene_encodes_gene_product,['C1448132'],['Insulin Receptor'],Insulin Receptor,C1448132,1,1,0.0,0.0
C1414402,ENO1 Gene,gene_encodes_gene_product,['C2364020'],['Alpha-Enolase'],Alpha-Enolase,C2364020,1,1,0.0,0.0
C1420887,TRAF1 Gene,gene_encodes_gene_product,['C4281730'],['TNF Receptor-Associated Factor 1'],TNF Receptor-Associated Factor 1,C4281730,1,1,0.0,0.0
C1429015,ZNF532 Gene,gene_encodes_gene_product,['C5238418'],['Zinc Finger Protein 532'],Zinc Finger Protein 532,C5238418,1,1,0.0,0.0
C1336560,TAF10 Gene,gene_encodes_gene_product,['C0289408'],['Transcription Initiation Factor TFIID Subunit 10'],Transcription Initiation Factor TFIID Subunit 10,C0289408,1,1,0.0,0.0
C1416035,IGHV3-21 Gene,gene_encodes_gene_product,['C4285649'],['Immunoglobulin Heavy Variable 3-21'],Immunoglobulin Heavy Variable 3-21,C4285649,1,1,0.0,0.0
C1412426,ANXA6 Gene,gene_encodes_gene_product,['C3889626'],['Annexin A6'],Annexin A6,C3889626,1,1,0.0,0.0
C1366649,CRYBG1 Gene,gene_encodes_gene_product,['C1366838'],['Beta/Gamma Crystallin Domain-Containing Protein 1'],Beta/Gamma Crystallin Domain-Containing Protein 1,C1366838,1,1,0.0,0.0
C1428884,MLPH Gene,gene_encodes_gene_product,['C1097406'],['Melanophilin'],Melanophilin,C1097406,1,1,0.0,0.0
C1420324,SOX21 Gene,gene_encodes_gene_product,['C1436201'],['Transcription Factor SOX-21'],Transcription Factor SOX-21,C1436201,1,1,0.0,0.0
C1419742,RPS6KA1 Gene,gene_encodes_gene_product,['C3539803'],['Ribosomal Protein S6 Kinase Alpha-1'],Ribosomal Protein S6 Kinase Alpha-1,C3539803,1,1,0.0,0.0
C1334499,MED6 Gene,gene_encodes_gene_product,['C1334500'],['Mediator of RNA Polymerase II Transcription Subunit 6'],Mediator of RNA Polymerase II Transcription Subunit 6,C1334500,1,1,0.0,0.0
C1367459,TIMP1 Gene,gene_encodes_gene_product,['C1522552'],['Metalloproteinase Inhibitor 1'],Metalloproteinase Inhibitor 1,C1522552,1,1,0.0,0.0
C1418285,PBX1 Gene,gene_encodes_gene_product,['C0220528'],['Pre-B-Cell Leukemia Transcription Factor 1'],Pre-B-Cell Leukemia Transcription Factor 1,C0220528,1,1,0.0,0.0
C1538581,PARP3 Gene,gene_encodes_gene_product,['C1434346'],['Poly [ADP-Ribose] Polymerase 3'],Poly [ADP-Ribose] Polymerase 3,C1434346,1,1,0.0,0.0
C1412314,AKAP2 Gene,gene_encodes_gene_product,['C4761332'],['A-Kinase Anchor Protein 2'],A-Kinase Anchor Protein 2,C4761332,1,1,0.0,0.0
C1412131,ACP1 Gene,gene_encodes_gene_product,['C0755322'],['Low Molecular Weight Phosphotyrosine Protein Phosphatase'],Low Molecular Weight Phosphotyrosine Protein Phosphatase,C0755322,1,1,0.0,0.0
C1416724,KRT16 Gene,gene_encodes_gene_product,['C1672521'],"['Keratin, Type I Cytoskeletal 16']","Keratin, Type I Cytoskeletal 16",C1672521,1,1,0.0,0.0
C1416661,KLF5 Gene,gene_encodes_gene_product,['C3538966'],['Krueppel-Like Factor 5'],Krueppel-Like Factor 5,C3538966,1,1,0.0,0.0
C1334874,NEO1 Gene,gene_encodes_gene_product,['C1334933'],['Neogenin'],Neogenin,C1334933,1,1,0.0,0.0
C1366496,CYP19A1 Gene,gene_encodes_gene_product,['C3254086'],['Cytochrome P450 19A1'],Cytochrome P450 19A1,C3254086,1,1,0.0,0.0
C1332811,CUL3 Gene,gene_encodes_gene_product,['C0909608'],['Cullin-3'],Cullin-3,C0909608,1,1,0.0,0.0
C1416380,IKBKG Gene,gene_encodes_gene_product,['C2698408'],['NF-Kappa-B Essential Modulator'],NF-Kappa-B Essential Modulator,C2698408,1,1,0.0,0.0
C1422104,KDM2B Gene,gene_encodes_gene_product,['C2000996'],['Lysine-Specific Demethylase 2B'],Lysine-Specific Demethylase 2B,C2000996,1,1,0.0,0.0
C1336594,TBPL1 Gene,gene_encodes_gene_product,['C1336592'],['TATA Box-Binding Protein-Like Protein 1'],TATA Box-Binding Protein-Like Protein 1,C1336592,1,1,0.0,0.0
C1415546,HIP1 Gene,gene_encodes_gene_product,['C0121811'],['Huntingtin-Interacting Protein 1'],Huntingtin-Interacting Protein 1,C0121811,1,1,0.0,0.0
C1540033,TNK2 Gene,gene_encodes_gene_product,['C1449330'],['Activated CDC42 Kinase 1'],Activated CDC42 Kinase 1,C1449330,1,1,0.0,0.0
C1427500,PDHX Gene,gene_encodes_gene_product,['C4722665'],"['Pyruvate Dehydrogenase Protein X Component, Mitochondrial']","Pyruvate Dehydrogenase Protein X Component, Mitochondrial",C4722665,1,1,0.0,0.0
C1413234,CD68 Gene,gene_encodes_gene_product,['C0108799'],['Macrosialin'],Macrosialin,C0108799,1,1,0.0,0.0
C1332125,AXIN1 Gene,gene_encodes_gene_product,['C1332359'],['Axin-1'],Axin-1,C1332359,1,1,0.0,0.0
C1417245,MPO Gene,gene_encodes_gene_product,['C0027021'],['Myeloperoxidase'],Myeloperoxidase,C0027021,1,1,0.0,0.0
C0812229,WNT5A Gene,gene_encodes_gene_product,['C0250963'],['Protein Wnt-5a'],Protein Wnt-5a,C0250963,1,1,0.0,0.0
C1425623,MSI2 Gene,gene_encodes_gene_product,['C2984187'],['RNA-Binding Protein Musashi Homolog 2'],RNA-Binding Protein Musashi Homolog 2,C2984187,1,1,0.0,0.0
C1418599,PKD1 Gene,gene_encodes_gene_product,['C0256073'],['Polycystin-1'],Polycystin-1,C0256073,1,1,0.0,0.0
C1367657,ADRB2 Gene,gene_encodes_gene_product,['C0001643'],['Beta-2 Adrenergic Receptor'],Beta-2 Adrenergic Receptor,C0001643,1,1,0.0,0.0
C1426228,ZMYND10 Gene,gene_encodes_gene_product,['C3815198'],['Zinc Finger MYND Domain-Containing Protein 10'],Zinc Finger MYND Domain-Containing Protein 10,C3815198,1,1,0.0,0.0
C1538696,POLR3B Gene,gene_encodes_gene_product,['C1172354'],['DNA-Directed RNA Polymerase III Subunit RPC2'],DNA-Directed RNA Polymerase III Subunit RPC2,C1172354,1,1,0.0,0.0
C5203008,H2BC4 Gene,gene_encodes_gene_product,['C5202735'],['Histone H2B Type 1-C/E/F/G/I'],Histone H2B Type 1-C/E/F/G/I,C5202735,1,1,0.0,0.0
C1425420,RAB40B Gene,gene_encodes_gene_product,['C3539752'],['Ras-Related Protein Rab-40B'],Ras-Related Protein Rab-40B,C3539752,1,1,0.0,0.0
C1537422,IRF8 Gene,gene_encodes_gene_product,['C0082978'],['Interferon Regulatory Factor 8'],Interferon Regulatory Factor 8,C0082978,1,1,0.0,0.0
C1417146,MGST2 Gene,gene_encodes_gene_product,['C1701621'],['Microsomal Glutathione S-Transferase 2'],Microsomal Glutathione S-Transferase 2,C1701621,1,1,0.0,0.0
C1334096,IGFBP5 Gene,gene_encodes_gene_product,['C4082568'],['Insulin-Like Growth Factor-Binding Protein 5'],Insulin-Like Growth Factor-Binding Protein 5,C4082568,1,1,0.0,0.0
C1417049,MBD1 Gene,gene_encodes_gene_product,['C0911529'],['Methyl-CpG-Binding Domain Protein 1'],Methyl-CpG-Binding Domain Protein 1,C0911529,1,1,0.0,0.0
C0812372,MAS1 Gene,gene_encodes_gene_product,['C1622222'],['Proto-Oncogene Mas'],Proto-Oncogene Mas,C1622222,1,1,0.0,0.0
C1824715,CEP76 Gene,gene_encodes_gene_product,['C2716207'],['Centrosomal Protein of 76 kDa'],Centrosomal Protein of 76 kDa,C2716207,1,1,0.0,0.0
C1417822,NR1D2 Gene,gene_encodes_gene_product,['C3537391'],['Nuclear Receptor Subfamily 1 Group D Member 2'],Nuclear Receptor Subfamily 1 Group D Member 2,C3537391,1,1,0.0,0.0
C1335589,RANGAP1 Gene,gene_encodes_gene_product,['C0294869'],['Ran GTPase-Activating Protein 1'],Ran GTPase-Activating Protein 1,C0294869,1,1,0.0,0.0
C1413289,CDK8 Gene,gene_encodes_gene_product,['C1384564'],['Cyclin-Dependent Kinase 8'],Cyclin-Dependent Kinase 8,C1384564,1,1,0.0,0.0
C1421451,VIM Gene,gene_encodes_gene_product,['C0042666'],['Vimentin'],Vimentin,C0042666,1,1,0.0,0.0
C1412108,ACADS Gene,gene_encodes_gene_product,['C2826550'],"['Short-Chain Specific Acyl-CoA Dehydrogenase, Mitochondrial']","Short-Chain Specific Acyl-CoA Dehydrogenase, Mitochondrial",C2826550,1,1,0.0,0.0
C1333908,HMGB1 Gene,gene_encodes_gene_product,['C0019796'],['High Mobility Group Protein B1'],High Mobility Group Protein B1,C0019796,1,1,0.0,0.0
C1415638,HNRNPD Gene,gene_encodes_gene_product,['C0377278'],['Heterogeneous Nuclear Ribonucleoprotein D0'],Heterogeneous Nuclear Ribonucleoprotein D0,C0377278,1,1,0.0,0.0
C1420276,SNCA Gene,gene_encodes_gene_product,['C0285890'],['Alpha-Synuclein'],Alpha-Synuclein,C0285890,1,1,0.0,0.0
C1537513,KSR2 Gene,gene_encodes_gene_product,['C3180621'],['Kinase Suppressor of Ras 2'],Kinase Suppressor of Ras 2,C3180621,1,1,0.0,0.0
C1333702,GPS1 Gene,gene_encodes_gene_product,['C0753882'],['COP9 Signalosome Complex Subunit 1'],COP9 Signalosome Complex Subunit 1,C0753882,1,1,0.0,0.0
C1332704,ACKR4 Gene,gene_encodes_gene_product,['C1438953'],['Atypical Chemokine Receptor 4'],Atypical Chemokine Receptor 4,C1438953,1,1,0.0,0.0
C0812261,CTTN Gene,gene_encodes_gene_product,['C1533647'],['SRC Substrate Cortactin'],SRC Substrate Cortactin,C1533647,1,1,0.0,0.0
C1999257,ZGLP1 Gene,gene_encodes_gene_product,['C3539624'],['GATA-Type Zinc Finger Protein 1'],GATA-Type Zinc Finger Protein 1,C3539624,1,1,0.0,0.0
C1420514,SULT1A1 Gene,gene_encodes_gene_product,['C3827899'],['Sulfotransferase 1A1'],Sulfotransferase 1A1,C3827899,1,1,0.0,0.0
C1426208,SOCS1 Gene,gene_encodes_gene_product,['C3275256'],['Suppressor of Cytokine Signaling 1'],Suppressor of Cytokine Signaling 1,C3275256,1,1,0.0,0.0
C1418448,PDZK1 Gene,gene_encodes_gene_product,['C3810600'],['Na(+)/H(+) Exchange Regulatory Cofactor NHE-RF3'],Na(+)/H(+) Exchange Regulatory Cofactor NHE-RF3,C3810600,1,1,0.0,0.0
C1825022,EBF1 Gene,gene_encodes_gene_product,['C2699988'],['Transcription Factor COE1'],Transcription Factor COE1,C2699988,1,1,0.0,0.0
C1420341,SPANXA1 Gene,gene_encodes_gene_product,['C2985371'],['Sperm Protein Associated With the Nucleus on the X Chromosome A'],Sperm Protein Associated With the Nucleus on the X Chromosome A,C2985371,1,1,0.0,0.0
C1427947,UNC13D Gene,gene_encodes_gene_product,['C1702052'],['Protein Unc-13 Homolog D'],Protein Unc-13 Homolog D,C1702052,1,1,0.0,0.0
C3541708,IFNL4 Gene,gene_encodes_gene_product,['C3657783'],['Interferon Lambda-4'],Interferon Lambda-4,C3657783,1,1,0.0,0.0
C1419019,PSMB9 Gene,gene_encodes_gene_product,['C2347702'],['Proteasome Subunit Beta Type-9'],Proteasome Subunit Beta Type-9,C2347702,1,1,0.0,0.0
C1414477,ETV5 Gene,gene_encodes_gene_product,['C3273435'],['ETS Translocation Variant 5'],ETS Translocation Variant 5,C3273435,1,1,0.0,0.0
C1414604,FGF22 Gene,gene_encodes_gene_product,['C4049603'],['Fibroblast Growth Factor 22'],Fibroblast Growth Factor 22,C4049603,1,1,0.0,0.0
C1335608,RECQL5 Gene,gene_encodes_gene_product,['C1335670'],['ATP-Dependent DNA Helicase Q5'],ATP-Dependent DNA Helicase Q5,C1335670,1,1,0.0,0.0
C1825059,ERC1 Gene,gene_encodes_gene_product,['C1172542'],['ELKS/Rab6-Interacting/CAST Family Member 1'],ELKS/Rab6-Interacting/CAST Family Member 1,C1172542,1,1,0.0,0.0
C1334132,INHBB Gene,gene_encodes_gene_product,['C1447906'],['Inhibin Beta B Chain'],Inhibin Beta B Chain,C1447906,1,1,0.0,0.0
C1418848,PPP3R1 Gene,gene_encodes_gene_product,['C1511479'],['Calcineurin Subunit B Type 1'],Calcineurin Subunit B Type 1,C1511479,1,1,0.0,0.0
C1825320,FRYL Gene,gene_encodes_gene_product,['C4288355'],['Protein Furry Homolog-Like'],Protein Furry Homolog-Like,C4288355,1,1,0.0,0.0
C1415754,DNAJA1 Gene,gene_encodes_gene_product,['C0664319'],['DnaJ Homolog Subfamily A Member 1'],DnaJ Homolog Subfamily A Member 1,C0664319,1,1,0.0,0.0
C1418797,PPID Gene,gene_encodes_gene_product,['C1431473'],['Peptidyl-Prolyl Cis-Trans Isomerase D'],Peptidyl-Prolyl Cis-Trans Isomerase D,C1431473,1,1,0.0,0.0
C0380093,LMO2 Gene,gene_encodes_gene_product,['C0250437'],['Rhombotin-2'],Rhombotin-2,C0250437,1,1,0.0,0.0
C1419275,PLAAT4 Gene,gene_encodes_gene_product,['C1098323'],['Phospholipase A and Acyltransferase 4'],Phospholipase A and Acyltransferase 4,C1098323,1,1,0.0,0.0
C1418849,PPP3R2 Gene,gene_encodes_gene_product,['C1511480'],['Calcineurin Subunit B Type 2'],Calcineurin Subunit B Type 2,C1511480,1,1,0.0,0.0
C1422134,MACF1 Gene,gene_encodes_gene_product,['C5401011'],"['Microtubule-Actin Cross-Linking Factor 1, Isoforms 1/2/3/5']","Microtubule-Actin Cross-Linking Factor 1, Isoforms 1/2/3/5",C5401011,1,1,0.0,0.0
C1443145,BPI Gene,gene_encodes_gene_product,['C1453589'],['Bactericidal Permeability-Increasing Protein'],Bactericidal Permeability-Increasing Protein,C1453589,1,1,0.0,0.0
