head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C1684365,Hematopoietically-Expressed Homeobox Protein HHEX,gene_product_has_biochemical_function,"['C0012940', 'C1335945', 'C1336789']","['DNA Binding Protein', 'Sequence-Specific DNA Binding Protein', 'Transcription Repressor/Corepressor']",DNA Binding Protein || Sequence-Specific DNA Binding Protein || Transcription Repressor/Corepressor,C0012940 || C1335945 || C1336789,3,3,0.0,0.1785714252721089
C1314904,E3 Ubiquitin-Protein Ligase TRIM23,gene_product_has_biochemical_function,"['C0018296', 'C1621469']","['GTPase', 'Ubiquitination Regulation Protein']",GTPase || Ubiquitination Regulation Protein,C0018296 || C1621469,2,2,0.0,0.0
C0910612,Baculoviral IAP Repeat-Containing Protein 6,gene_product_has_biochemical_function,"['C0815047', 'C1332320']","['Regulatory Protein', 'Apoptosis Inhibitor']",Regulatory Protein || Apoptosis Inhibitor,C0815047 || C1332320,2,2,0.0,0.14285714081632656
C3811804,V-Type Proton ATPase Subunit S1,gene_product_has_biochemical_function,['C0001473'],['ATPase'],ATPase,C0001473,1,1,1.0,0.33333333055555564
C0757188,Exonuclease 1,gene_product_has_biochemical_function,"['C0035542', 'C0094209']","['Ribonuclease', ""5'-3' Exonuclease""]",Ribonuclease || 5'-3' Exonuclease,C0035542 || C0094209,2,2,0.0,0.24999999750000004
C4723803,Gelsolin,gene_product_has_biochemical_function,['C0001239'],['Actin-Binding Protein'],Actin-Binding Protein,C0001239,1,1,0.0,0.0
C0962292,EMILIN-1,gene_product_has_biochemical_function,['C0017968'],['Glycoprotein'],Glycoprotein,C0017968,1,1,0.0,0.0
C2002111,Synaptojanin-1,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1173927,Prokineticin Receptor 2,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.1666666641666667
C3711557,Aurora Kinase A,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.4999999962500001
C1143767,CX3C Chemokine Receptor 1,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.1428571404081633
C3810627,Long-Chain Fatty Acid Transport Protein 4,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C3712788,MAX Gene-Associated Protein,gene_product_has_biochemical_function,"['C0012940', 'C0288972', 'C1335945']","['DNA Binding Protein', 'BHLH Protein', 'Sequence-Specific DNA Binding Protein']",DNA Binding Protein || BHLH Protein || Sequence-Specific DNA Binding Protein,C0012940 || C0288972 || C1335945,3,3,0.0,0.33968253478322
C0388730,Cyclin D,gene_product_has_biochemical_function,['C0079183'],['Cyclin'],Cyclin,C0079183,1,1,1.0,0.6666666622222223
C4288045,VEGFA Gene Product,gene_product_has_biochemical_function,['C1256770'],['Vascular Endothelial Growth Factor Family'],Vascular Endothelial Growth Factor Family,C1256770,1,1,0.0,0.0
C1366325,Interleukin-6 Receptor Subunit Beta,gene_product_has_biochemical_function,"['C0034800', 'C1335962']","['Cell Surface Receptor', 'Signaling Protein']",Cell Surface Receptor || Signaling Protein,C0034800 || C1335962,2,2,0.0,0.1428571404081633
C3884535,Amphiregulin,gene_product_has_biochemical_function,['C0018284'],['Growth Factor'],Growth Factor,C0018284,1,1,0.0,0.0
C1435846,Mitogen-Activated Protein Kinase Kinase Kinase 7,gene_product_has_biochemical_function,"['C0031727', 'C1335962']","['Kinase', 'Signaling Protein']",Kinase || Signaling Protein,C0031727 || C1335962,2,2,0.5,0.3666666628444445
C2827383,Ribosomal Protein S6 Kinase Beta-1,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.33333333055555564
C1504871,Placenta Growth Factor,gene_product_has_biochemical_function,"['C0599765', 'C1256770']","['Heparin Binding Growth Factor', 'Vascular Endothelial Growth Factor Family']",Heparin Binding Growth Factor || Vascular Endothelial Growth Factor Family,C0599765 || C1256770,2,2,0.0,0.5357142809215563
C2713669,Plasma Serine Protease Inhibitor,gene_product_has_biochemical_function,['C0036764'],['Serpin'],Serpin,C0036764,1,1,0.0,0.0
C5235020,STAT5 Protein Family,gene_product_has_biochemical_function,"['C0040648', 'C1335962']","['Transcription Factor', 'Signaling Protein']",Transcription Factor || Signaling Protein,C0040648 || C1335962,2,2,0.0,0.19999999760000003
C5202911,Ubiquitin Carboxyl-Terminal Hydrolase 46,gene_product_has_biochemical_function,['C0164005'],['Ubiquitin C-Terminal Hydrolase'],Ubiquitin C-Terminal Hydrolase,C0164005,1,1,0.0,0.5714285665306124
C0084210,Protein Serine/Threonine Phosphatase,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1528376,Tyrosine-Protein Kinase BTK,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.4999999962500001
C0597721,Janus Kinase Family,gene_product_has_biochemical_function,['C0031727'],['Phosphotransferase'],Phosphotransferase,C0031727,1,1,0.0,0.0
C1722829,E3 Ubiquitin-Protein Ligase TRIM21,gene_product_has_biochemical_function,['C1621469'],['Ubiquitination Regulation Protein'],Ubiquitination Regulation Protein,C1621469,1,1,0.0,0.0
C1309483,Endoribonuclease Dicer,gene_product_has_biochemical_function,"['C0020289', 'C0084378']","['Hydrolase', 'RNA Helicase']",Hydrolase || RNA Helicase,C0020289 || C0084378,2,2,0.0,0.0
C2713666,Angiotensinogen,gene_product_has_biochemical_function,['C0036733'],['Serine Proteinase Inhibitor Protein'],Serine Proteinase Inhibitor Protein,C0036733,1,1,0.0,0.0
C3539874,Alpha-Globin Transcription Factor CP2,gene_product_has_biochemical_function,"['C0012940', 'C1335945']","['DNA Binding Protein', 'Sequence-Specific DNA Binding Protein']",DNA Binding Protein || Sequence-Specific DNA Binding Protein,C0012940 || C1335945,2,2,0.0,0.0
C2987027,Serine/Threonine-Protein Kinase D2,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.4999999962500001
C0673011,G-Protein Coupled Receptor 35,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.1428571404081633
C4283921,Complement C4-A,gene_product_has_biochemical_function,"['C0009498', 'C0009516']","['Complement', 'Complement Component-4']",Complement || Complement Component-4,C0009498 || C0009516,2,2,0.5,0.5833333286111112
C1451001,Heat-Stable Enterotoxin Receptor,gene_product_has_biochemical_function,['C0018358'],['Guanylate Cyclase'],Guanylate Cyclase,C0018358,1,1,0.0,0.0
C1505874,"cAMP-Specific 3',5'-Cyclic Phosphodiesterase 4B",gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C1336585,Transcription Initiation Factor TFIID Subunit 4,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C1336689,Dual Specificity Protein Kinase TTK,gene_product_has_biochemical_function,"['C0031727', 'C0033681', 'C0072402', 'C0815047']","['Kinase', 'Protein Tyrosine Kinase', 'Serine/Threonine Protein Kinase', 'Regulatory Protein']",Kinase || Protein Tyrosine Kinase || Serine/Threonine Protein Kinase || Regulatory Protein,C0031727 || C0033681 || C0072402 || C0815047,4,4,0.25,0.4047619007033022
C4521462,Lipase Maturation Factor 1,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C4049852,L-Type Amino Acid Transporter,gene_product_has_biochemical_function,"['C0007292', 'C0949771']","['Transport Protein', 'Amino Acid Transporter']",Transport Protein || Amino Acid Transporter,C0007292 || C0949771,2,2,0.5,0.42857142612244903
C3890561,Ras-Related Protein Rab-7a,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C1527495,Vasoactive Intestinal Polypeptide Receptor 2,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.12499999765625003
C1611909,Folate Transporter 1,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C0214153,C-C Chemokine Receptor Type 7,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.12499999765625003
C1522456,Retinoic Acid Receptor Gamma,gene_product_has_biochemical_function,"['C0012940', 'C0019929']","['DNA Binding Protein', 'Hormone Receptor']",DNA Binding Protein || Hormone Receptor,C0012940 || C0019929,2,2,0.0,0.16666666444444447
C4281812,Neuropilin-1,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.0
C1333055,Class II AP Endonuclease,gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C2346520,Zinc Finger Protein PLAG1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.2857142808163266
C1566322,Cyclic AMP-Dependent Transcription Factor ATF-4,gene_product_has_biochemical_function,"['C0012940', 'C1335945', 'C1335962']","['DNA Binding Protein', 'Sequence-Specific DNA Binding Protein', 'Signaling Protein']",DNA Binding Protein || Sequence-Specific DNA Binding Protein || Signaling Protein,C0012940 || C1335945 || C1335962,3,3,0.0,0.0
C0284080,Nuclear Receptor ROR-Alpha,gene_product_has_biochemical_function,"['C0012940', 'C0019929']","['DNA Binding Protein', 'Hormone Receptor']",DNA Binding Protein || Hormone Receptor,C0012940 || C0019929,2,2,0.0,0.19999999760000003
C0003243,Antinuclear Antibody,gene_product_has_biochemical_function,['C0003241'],['Antibody'],Antibody,C0003241,1,1,1.0,0.6666666622222223
C1568204,Interferon Alpha/Beta Receptor 1,gene_product_has_biochemical_function,"['C0034800', 'C0206364']","['Cell Surface Receptor', 'Receptor Tyrosine Kinase']",Cell Surface Receptor || Receptor Tyrosine Kinase,C0034800 || C0206364,2,2,0.0,0.2857142808163266
C1434896,Mitochondrial Import Receptor Subunit TOM20 Homolog,gene_product_has_biochemical_function,"['C1180069', 'C1335530']","['Mitochondrial Membrane Protein', 'Protein Complex Subunit']",Mitochondrial Membrane Protein || Protein Complex Subunit,C1180069 || C1335530,2,2,0.0,0.22222221777777784
C0535872,Interferon Alpha-2,gene_product_has_biochemical_function,['C1335962'],['Signaling Protein'],Signaling Protein,C1335962,1,1,0.0,0.0
C1611477,G1/S-Specific Cyclin-E2,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C3889472,"Fructose-1,6-Bisphosphatase 1",gene_product_has_biochemical_function,['C0020289'],['Hydrolase'],Hydrolase,C0020289,1,1,0.0,0.0
C2745386,ATPase Family AAA Domain-Containing Protein 5,gene_product_has_biochemical_function,['C0001473'],['ATPase'],ATPase,C0001473,1,1,1.0,0.2857142832653061
C1434089,Protein-Arginine Deiminase Type-4,gene_product_has_biochemical_function,['C1333030'],['Chromatin Remodeling Factor'],Chromatin Remodeling Factor,C1333030,1,1,0.0,0.0
C2975123,Probable G-Protein Coupled Receptor 160,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.12499999765625003
C0965053,Solute Carrier Family 45 Member 3,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,1.0,0.6666666622222223
C1527584,Transcription Factor RelB,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C2352715,Carcinoembryonic Antigen-Related Cell Adhesion Molecule 5,gene_product_has_biochemical_function,['C0007082'],['Carcinoembryonic Antigen'],Carcinoembryonic Antigen,C0007082,1,1,1.0,0.24999999625000005
C1449272,Multidrug Resistance-Associated Protein 5,gene_product_has_biochemical_function,"['C0001473', 'C0031165']","['ATPase', 'Permease']",ATPase || Permease,C0001473 || C0031165,2,2,0.0,0.0
C1447490,SH2 Domain-Containing Protein 1B,gene_product_has_biochemical_function,['C1179132'],['Scaffolding Protein'],Scaffolding Protein,C1179132,1,1,0.0,0.33333332888888895
C1439144,Protein Reprimo,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.4999999950000001
C0676272,Geminin,gene_product_has_biochemical_function,['C0815047'],['Regulatory Protein'],Regulatory Protein,C0815047,1,1,0.0,0.0
C0294121,Eukaryotic Translation Initiation Factor 3 Subunit E,gene_product_has_biochemical_function,['C0085177'],['RNA Binding Protein'],RNA Binding Protein,C0085177,1,1,0.0,0.0
C4521276,Maternal Embryonic Leucine Zipper Kinase,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.33333333055555564
C4521271,Nucleosome-Remodeling Factor Subunit BPTF,gene_product_has_biochemical_function,"['C0012940', 'C1333030', 'C1335945']","['DNA Binding Protein', 'Chromatin Remodeling Factor', 'Sequence-Specific DNA Binding Protein']",DNA Binding Protein || Chromatin Remodeling Factor || Sequence-Specific DNA Binding Protein,C0012940 || C1333030 || C1335945,3,3,0.0,0.0952380936054422
C0908506,Ephrin Receptor,gene_product_has_biochemical_function,['C0206364'],['Receptor Tyrosine Kinase'],Receptor Tyrosine Kinase,C0206364,1,1,0.0,0.39999999520000007
C1333238,Fanconi Anemia Group G Protein,gene_product_has_biochemical_function,['C1563385'],['Fanconi Anemia Complementation Group Protein'],Fanconi Anemia Complementation Group Protein,C1563385,1,1,0.0,0.7999999950000002
C5202607,C-Type Lectin Domain Family 12 Member A,gene_product_has_biochemical_function,"['C0023206', 'C0034800']","['Lectin', 'Cell Surface Receptor']",Lectin || Cell Surface Receptor,C0023206 || C0034800,2,2,0.5,0.12499999890625002
C1368102,Neuromedin-K Receptor,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.19999999760000003
C0667477,Tumor Necrosis Factor Receptor Superfamily Member 11A,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09999999790000004
C1431671,Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4,gene_product_has_biochemical_function,"['C0031727', 'C1335962']","['Kinase', 'Signaling Protein']",Kinase || Signaling Protein,C0031727 || C1335962,2,2,0.5,0.3666666628444445
C0032200,Platelet-Derived Growth Factor,gene_product_has_biochemical_function,['C0018284'],['Growth Factor'],Growth Factor,C0018284,1,1,1.0,0.7999999952000001
C1334200,Interleukin-11 Receptor Subunit Alpha,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.2857142808163266
C3711550,Aurora Kinase C,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.4999999962500001
C3537375,Single-Stranded DNA-Binding Protein 2,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.2857142808163266
C1384559,POU Domain Class 2-Associating Factor 1,gene_product_has_biochemical_function,['C1336776'],['Transcription Coactivator'],Transcription Coactivator,C1336776,1,1,0.0,0.0
C0387990,Non-Receptor Tyrosine-Protein Kinase TNK1,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.39999999680000003
C1447061,Heat Shock Protein Beta-1,gene_product_has_biochemical_function,"['C0815047', 'C1336511', 'C1564779']","['Regulatory Protein', 'Stress-Induced Protein', 'Small Heat Shock Protein']",Regulatory Protein || Stress-Induced Protein || Small Heat Shock Protein,C0815047 || C1336511 || C1564779,3,3,0.0,0.4722222175925926
C1311255,Inhibitor of Growth Protein 1,gene_product_has_biochemical_function,['C0242210'],['Ligand Binding Protein'],Ligand Binding Protein,C0242210,1,1,0.0,0.24999999531250006
C1334355,Protein Lyl-1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.39999999520000007
C0174599,"Solute Carrier Family 2, Facilitated Glucose Transporter Member 2",gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,1.0,0.4999999962500001
C0289408,Transcription Initiation Factor TFIID Subunit 10,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.0
C3272515,Nodal Homolog,gene_product_has_biochemical_function,"['C0018284', 'C0040691', 'C0079189']","['Growth Factor', 'Transforming Growth Factor', 'Cytokine']",Growth Factor || Transforming Growth Factor || Cytokine,C0018284 || C0040691 || C0079189,3,3,0.0,0.0
C1173934,NUAK Family SNF1-Like Kinase 1,gene_product_has_biochemical_function,['C0031727'],['Kinase'],Kinase,C0031727,1,1,1.0,0.33333333055555564
C1519417,Guanylate Cyclase Soluble Subunit Alpha-2,gene_product_has_biochemical_function,['C4082850'],['Soluble Guanylate Cyclase'],Soluble Guanylate Cyclase,C4082850,1,1,0.0,0.49999999531250006
C1449308,Zinc Finger Protein GLI1,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.2857142808163266
C0080222,Transforming Growth Factor Beta-1,gene_product_has_biochemical_function,"['C0040691', 'C1332295']","['Transforming Growth Factor', 'Angiogenesis Inhibitory Protein']",Transforming Growth Factor || Angiogenesis Inhibitory Protein,C0040691 || C1332295,2,2,0.5,0.42857142612244903
C3538961,Cellular Retinoic Acid-Binding Protein 2,gene_product_has_biochemical_function,['C0242210'],['Ligand Binding Protein'],Ligand Binding Protein,C0242210,1,1,0.0,0.24999999531250006
C4761511,Ras-Related Protein Rab-6B,gene_product_has_biochemical_function,['C0018296'],['GTPase'],GTPase,C0018296,1,1,0.0,0.0
C1412022,Tumor Necrosis Factor Receptor Superfamily Member 3,gene_product_has_biochemical_function,"['C0034800', 'C1564881']","['Cell Surface Receptor', 'Apoptosis Regulator']",Cell Surface Receptor || Apoptosis Regulator,C0034800 || C1564881,2,2,0.0,0.09999999790000004
C0662972,BCL2/Adenovirus E1B 19 kDa Protein-Interacting Protein 3-Like,gene_product_has_biochemical_function,"['C0815047', 'C1332322']","['Regulatory Protein', 'Apoptosis Promoter']",Regulatory Protein || Apoptosis Promoter,C0815047 || C1332322,2,2,0.0,0.11111110938271607
C0964846,Actin-Related Protein 3B,gene_product_has_biochemical_function,['C0001239'],['Actin-Binding Protein'],Actin-Binding Protein,C0001239,1,1,0.0,0.39999999520000007
C3273598,Phosphatidylinositol 3-Kinase Regulatory Subunit Alpha,gene_product_has_biochemical_function,"['C0242210', 'C1335962']","['Ligand Binding Protein', 'Signaling Protein']",Ligand Binding Protein || Signaling Protein,C0242210 || C1335962,2,2,0.0,0.0
C3274830,Transducin-Like Enhancer Protein 3,gene_product_has_biochemical_function,['C1336789'],['Transcription Repressor/Corepressor'],Transcription Repressor/Corepressor,C1336789,1,1,0.0,0.0
C4041725,Vasopressin V1A Receptor,gene_product_has_biochemical_function,"['C0034800', 'C0120465']","['Cell Surface Receptor', 'Guanine Nucleotide Exchange Factor']",Cell Surface Receptor || Guanine Nucleotide Exchange Factor,C0034800 || C0120465,2,2,0.0,0.1666666641666667
C0075813,Taq Polymerase,gene_product_has_biochemical_function,['C0012892'],['DNA-directed DNA Polymerase'],DNA-directed DNA Polymerase,C0012892,1,1,0.0,0.39999999520000007
C1721358,Neutrophil Collagenase,gene_product_has_biochemical_function,['C0162745'],['Collagenase'],Collagenase,C0162745,1,1,1.0,0.6666666622222223
C0282651,Selectin,gene_product_has_biochemical_function,"['C0007578', 'C0242210']","['Cell Adhesion Molecule', 'Ligand Binding Protein']",Cell Adhesion Molecule || Ligand Binding Protein,C0007578 || C0242210,2,2,0.0,0.0
C3273302,Aminoacyl tRNA Synthase Complex-Interacting Multifunctional Protein 2,gene_product_has_biochemical_function,['C1519615'],['Translation Process Protein'],Translation Process Protein,C1519615,1,1,0.0,0.19999999580000008
C0123156,DNA-Binding Protein Inhibitor ID-2,gene_product_has_biochemical_function,"['C0243021', 'C1336789']","['Cell Cycle Protein', 'Transcription Repressor/Corepressor']",Cell Cycle Protein || Transcription Repressor/Corepressor,C0243021 || C1336789,2,2,0.0,0.1428571404081633
C2000665,Carbohydrate Sulfotransferase 3,gene_product_has_biochemical_function,['C0038769'],['Sulfotransferase'],Sulfotransferase,C0038769,1,1,1.0,0.4999999962500001
C3272518,Sodium/Nucleoside Cotransporter 1,gene_product_has_biochemical_function,['C3897553'],['Solute Carrier Family'],Solute Carrier Family,C3897553,1,1,0.0,0.0
C0386556,Homeobox Protein SIX3,gene_product_has_biochemical_function,['C0012940'],['DNA Binding Protein'],DNA Binding Protein,C0012940,1,1,0.0,0.3333333283333334
C0079717,Integrin AlphaL/Beta2,gene_product_has_biochemical_function,['C0007578'],['Cell Adhesion Molecule'],Cell Adhesion Molecule,C0007578,1,1,0.0,0.0
C4308057,Folate Receptor Beta,gene_product_has_biochemical_function,['C0034800'],['Cell Surface Receptor'],Cell Surface Receptor,C0034800,1,1,0.0,0.3333333283333334
C1447990,Platelet-Derived Growth Factor D,gene_product_has_biochemical_function,['C0032200'],['Platelet-Derived Growth Factor'],Platelet-Derived Growth Factor,C0032200,1,1,1.0,0.8571428522448981
C3657407,Vascular Endothelial Growth Factor Receptor 3,gene_product_has_biochemical_function,"['C0031727', 'C0034800', 'C0148199', 'C0206454']","['Kinase', 'Cell Surface Receptor', 'Vascular Endothelial Growth Factor Receptor', 'Growth Factor Receptor']",Kinase || Cell Surface Receptor || Vascular Endothelial Growth Factor Receptor || Growth Factor Receptor,C0031727 || C0034800 || C0148199 || C0206454,4,4,0.25,0.44949494603305784
C0108855,Cyclin-Dependent Kinase 2,gene_product_has_biochemical_function,"['C0031727', 'C0815047']","['Kinase', 'Regulatory Protein']",Kinase || Regulatory Protein,C0031727 || C0815047,2,2,0.5,0.24999999812500004
