head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C1438417,Glypican-6,gene_product_encoded_by_gene,"['C1334396', 'C1415198']","['Ligand Binding Protein Gene', 'GPC6 Gene']",Ligand Binding Protein Gene || GPC6 Gene,C1334396 || C1415198,2,2,0.0,0.0
C3714923,Neuromedin-C,gene_product_encoded_by_gene,"['C1333714', 'C1335375']","['GRP Gene', 'Peptide Hormone Gene']",GRP Gene || Peptide Hormone Gene,C1333714 || C1335375,2,2,0.0,0.0
C0301733,Hemoglobin Subunit Epsilon,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1415484']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'HBE1 Gene']",Ligand Binding Protein Gene || Transport Protein Gene || HBE1 Gene,C1334396 || C1336818 || C1415484,3,3,0.0,0.0
C0769218,Suppressor of Tumorigenicity 14 Protein,gene_product_encoded_by_gene,"['C1333402', 'C1334064', 'C1335528', 'C1366520']","['Enzyme Gene', 'Hydrolase Gene', 'Peptidase Gene', 'ST14 Gene']",Enzyme Gene || Hydrolase Gene || Peptidase Gene || ST14 Gene,C1333402 || C1334064 || C1335528 || C1366520,4,4,0.0,0.0
C4553973,Nuclear Pore Complex-Interacting Protein Family Member B8,gene_product_encoded_by_gene,"['C0017362', 'C3812024']","['Regulatory Gene', 'NPIPB8 Gene']",Regulatory Gene || NPIPB8 Gene,C0017362 || C3812024,2,2,0.0,0.0
C3252518,Beta-3 Adrenergic Receptor,gene_product_encoded_by_gene,"['C1332546', 'C1334396', 'C1335671', 'C1367690', 'C1439274']","['Beta Adrenergic Receptor Gene', 'Ligand Binding Protein Gene', 'Receptor Gene', 'G Protein-Coupled Receptor Gene', 'ADRB3 Gene']",Beta Adrenergic Receptor Gene || Ligand Binding Protein Gene || Receptor Gene || G Protein-Coupled Receptor Gene || ADRB3 Gene,C1332546 || C1334396 || C1335671 || C1367690 || C1439274,5,5,0.0,0.25142856850938783
C3815881,Interleukin-10 Receptor Subunit Alpha,gene_product_encoded_by_gene,"['C1333197', 'C1334396', 'C1335671', 'C1416381']","['Cytokine Receptor Gene', 'Ligand Binding Protein Gene', 'Receptor Gene', 'IL10RA Gene']",Cytokine Receptor Gene || Ligand Binding Protein Gene || Receptor Gene || IL10RA Gene,C1333197 || C1334396 || C1335671 || C1416381,4,4,0.0,0.1547619024263039
C3539848,Cadherin-23,gene_product_encoded_by_gene,"['C1332870', 'C1334396', 'C1422171']","['Cell Adhesion Molecule Gene', 'Ligand Binding Protein Gene', 'CDH23 Gene']",Cell Adhesion Molecule Gene || Ligand Binding Protein Gene || CDH23 Gene,C1332870 || C1334396 || C1422171,3,3,0.0,0.0
C0597357,Receptor,gene_product_encoded_by_gene,"['C1334396', 'C1335671']","['Ligand Binding Protein Gene', 'Receptor Gene']",Ligand Binding Protein Gene || Receptor Gene,C1334396 || C1335671,2,2,0.0,0.33333333111111113
C0249367,Transcription Factor E2F2,gene_product_encoded_by_gene,"['C0017362', 'C0812327', 'C1414223', 'C1710463']","['Regulatory Gene', 'Transcription Factor Gene', 'E2F2 Gene', 'Transcription Regulation Gene']",Regulatory Gene || Transcription Factor Gene || E2F2 Gene || Transcription Regulation Gene,C0017362 || C0812327 || C1414223 || C1710463,4,4,0.0,0.3499999963000001
C3889472,"Fructose-1,6-Bisphosphatase 1",gene_product_encoded_by_gene,"['C1333402', 'C1333471', 'C1334064', 'C1335403', 'C1414544']","['Enzyme Gene', 'Esterase Gene', 'Hydrolase Gene', 'Phosphatase Family Gene', 'FBP1 Gene']",Enzyme Gene || Esterase Gene || Hydrolase Gene || Phosphatase Family Gene || FBP1 Gene,C1333402 || C1333471 || C1334064 || C1335403 || C1414544,5,5,0.0,0.0
C0138318,Vasopressin-Neurophysin 2-Copeptin,gene_product_encoded_by_gene,"['C1335375', 'C1366535']","['Peptide Hormone Gene', 'AVP Gene']",Peptide Hormone Gene || AVP Gene,C1335375 || C1366535,2,2,0.0,0.0
C0768360,E3 Ubiquitin-Protein Ligase CBL-C,gene_product_encoded_by_gene,"['C1333402', 'C1336799', 'C1423865', 'C4524840']","['Enzyme Gene', 'Transferase Gene', 'CBLC Gene', 'Ubiquitin-Transferase Gene']",Enzyme Gene || Transferase Gene || CBLC Gene || Ubiquitin-Transferase Gene,C1333402 || C1336799 || C1423865 || C4524840,4,4,0.0,0.0
C0010461,Superoxide Dismutase [Cu-Zn],gene_product_encoded_by_gene,"['C1333402', 'C1335186', 'C1420306']","['Enzyme Gene', 'Oxidoreductase Gene', 'SOD1 Gene']",Enzyme Gene || Oxidoreductase Gene || SOD1 Gene,C1333402 || C1335186 || C1420306,3,3,0.0,0.0
C3540499,Zinc Finger Protein 423,gene_product_encoded_by_gene,"['C0017362', 'C0812327', 'C1424525', 'C1710463']","['Regulatory Gene', 'Transcription Factor Gene', 'ZNF423 Gene', 'Transcription Regulation Gene']",Regulatory Gene || Transcription Factor Gene || ZNF423 Gene || Transcription Regulation Gene,C0017362 || C0812327 || C1424525 || C1710463,4,4,0.0,0.0
C2935655,Rho Guanine Nucleotide Exchange Factor 28,gene_product_encoded_by_gene,"['C0935996', 'C2748553']","['Signaling Pathway Gene', 'ARHGEF28 Gene']",Signaling Pathway Gene || ARHGEF28 Gene,C0935996 || C2748553,2,2,0.0,0.0
C4683682,65 kDa Phosphoprotein Antibody,gene_product_encoded_by_gene,['C1334166'],['Immunoprotein Gene'],Immunoprotein Gene,C1334166,1,1,0.0,0.0
C3814392,Testis-Specific Gene 10 Protein,gene_product_encoded_by_gene,"['C0017362', 'C1423060']","['Regulatory Gene', 'TSGA10 Gene']",Regulatory Gene || TSGA10 Gene,C0017362 || C1423060,2,2,0.0,0.33333332888888895
C1430595,Protein-Tyrosine Kinase 2-Beta,gene_product_encoded_by_gene,"['C1333402', 'C1334324', 'C1335273', 'C1336799']","['Enzyme Gene', 'Kinase Family Gene', 'PTK2B Gene', 'Transferase Gene']",Enzyme Gene || Kinase Family Gene || PTK2B Gene || Transferase Gene,C1333402 || C1334324 || C1335273 || C1336799,4,4,0.0,0.08333333208333335
C1173400,Kinesin-Like Protein KIF11,gene_product_encoded_by_gene,"['C0017362', 'C0243037', 'C1416693']","['Regulatory Gene', 'Cell Cycle Gene', 'KIF11 Gene']",Regulatory Gene || Cell Cycle Gene || KIF11 Gene,C0017362 || C0243037 || C1416693,3,3,0.0,0.13333333173333337
C2827438,Homeobox Protein SIX1,gene_product_encoded_by_gene,"['C0017362', 'C0812327', 'C1420072', 'C1710463']","['Regulatory Gene', 'Transcription Factor Gene', 'SIX1 Gene', 'Transcription Regulation Gene']",Regulatory Gene || Transcription Factor Gene || SIX1 Gene || Transcription Regulation Gene,C0017362 || C0812327 || C1420072 || C1710463,4,4,0.0,0.09999999880000002
C4525312,MIR506 Pre-miRNA,gene_product_encoded_by_gene,"['C1826060', 'C2825314']","['MIR506 Gene', 'MicroRNA Gene']",MIR506 Gene || MicroRNA Gene,C1826060 || C2825314,2,2,0.0,0.24999999750000004
C0298888,Kinectin,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1416766']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'KTN1 Gene']",Ligand Binding Protein Gene || Transport Protein Gene || KTN1 Gene,C1334396 || C1336818 || C1416766,3,3,0.0,0.0
C3537382,Mediator of DNA Damage Checkpoint Protein 1,gene_product_encoded_by_gene,"['C0017362', 'C0243037', 'C1427378']","['Regulatory Gene', 'Cell Cycle Gene', 'MDC1 Gene']",Regulatory Gene || Cell Cycle Gene || MDC1 Gene,C0017362 || C0243037 || C1427378,3,3,0.0,0.0
C4553952,Forkhead Box Protein R1,gene_product_encoded_by_gene,"['C0017362', 'C0812327', 'C1539528', 'C1710463']","['Regulatory Gene', 'Transcription Factor Gene', 'FOXR1 Gene', 'Transcription Regulation Gene']",Regulatory Gene || Transcription Factor Gene || FOXR1 Gene || Transcription Regulation Gene,C0017362 || C0812327 || C1539528 || C1710463,4,4,0.0,0.0
C3887684,Kit Ligand,gene_product_encoded_by_gene,"['C1333196', 'C1333960', 'C1366480']","['Cytokine Gene', 'Hematopoietic Factor Gene', 'KITLG Gene']",Cytokine Gene || Hematopoietic Factor Gene || KITLG Gene,C1333196 || C1333960 || C1366480,3,3,0.0,0.0
C0256491,LIM and Senescent Cell Antigen-Like-Containing Domain Protein 1,gene_product_encoded_by_gene,"['C0935996', 'C1332163', 'C1366510']","['Signaling Pathway Gene', 'Adaptor Signaling Protein Gene', 'LIMS1 Gene']",Signaling Pathway Gene || Adaptor Signaling Protein Gene || LIMS1 Gene,C0935996 || C1332163 || C1366510,3,3,0.0,0.055555554074074115
C4764340,MIR1290 Pre-miRNA,gene_product_encoded_by_gene,"['C2681774', 'C2825314']","['MIR1290 Gene', 'MicroRNA Gene']",MIR1290 Gene || MicroRNA Gene,C2681774 || C2825314,2,2,0.0,0.24999999750000004
C3537355,Phosphatidylinositol-Glycan Biosynthesis Class F Protein,gene_product_encoded_by_gene,"['C0017362', 'C1418563']","['Regulatory Gene', 'PIGF Gene']",Regulatory Gene || PIGF Gene,C0017362 || C1418563,2,2,0.0,0.0
C1723424,E3 Ubiquitin-Protein Ligase RNF130,gene_product_encoded_by_gene,"['C1333402', 'C1336799', 'C1425417', 'C4524840']","['Enzyme Gene', 'Transferase Gene', 'RNF130 Gene', 'Ubiquitin-Transferase Gene']",Enzyme Gene || Transferase Gene || RNF130 Gene || Ubiquitin-Transferase Gene,C1333402 || C1336799 || C1425417 || C4524840,4,4,0.0,0.08333333222222224
C1172764,Alpha-Methylacyl-CoA Racemase,gene_product_encoded_by_gene,"['C1333402', 'C1334289', 'C1412374']","['Enzyme Gene', 'Isomerase Gene', 'AMACR Gene']",Enzyme Gene || Isomerase Gene || AMACR Gene,C1333402 || C1334289 || C1412374,3,3,0.0,0.0
C1708690,Let-7,gene_product_encoded_by_gene,['C2825314'],['MicroRNA Gene'],MicroRNA Gene,C2825314,1,1,0.0,0.0
C3542409,Prolyl 4-Hydroxylase Subunit Alpha-2,gene_product_encoded_by_gene,"['C1333402', 'C1335186', 'C1418223']","['Enzyme Gene', 'Oxidoreductase Gene', 'P4HA2 Gene']",Enzyme Gene || Oxidoreductase Gene || P4HA2 Gene,C1333402 || C1335186 || C1418223,3,3,0.0,0.0
C1334346,Latent Membrane Protein 1,gene_product_encoded_by_gene,['C0017376'],['Viral Gene'],Viral Gene,C0017376,1,1,0.0,0.0
C1432427,Histone Deacetylase 10,gene_product_encoded_by_gene,"['C1333402', 'C1334064', 'C1425333']","['Enzyme Gene', 'Hydrolase Gene', 'HDAC10 Gene']",Enzyme Gene || Hydrolase Gene || HDAC10 Gene,C1333402 || C1334064 || C1425333,3,3,0.0,0.0
C0245557,Tumor-Associated Calcium Signal Transducer 2,gene_product_encoded_by_gene,"['C0920274', 'C1334396', 'C1335671']","['TACSTD2 Gene', 'Ligand Binding Protein Gene', 'Receptor Gene']",TACSTD2 Gene || Ligand Binding Protein Gene || Receptor Gene,C0920274 || C1334396 || C1335671,3,3,0.0,0.0
C1521994,C-C Motif Chemokine 3-Like 1,gene_product_encoded_by_gene,"['C1332689', 'C1332706', 'C1333196']","['CCL3L1 Gene', 'CC Cytokine Gene', 'Cytokine Gene']",CCL3L1 Gene || CC Cytokine Gene || Cytokine Gene,C1332689 || C1332706 || C1333196,3,3,0.0,0.0
C1529328,Sodium-Dependent Phosphate Transport Protein 2B,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1420186']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'SLC34A2 Gene']",Ligand Binding Protein Gene || Transport Protein Gene || SLC34A2 Gene,C1334396 || C1336818 || C1420186,3,3,0.0,0.24074073753215028
C1429582,C-C Motif Chemokine 4,gene_product_encoded_by_gene,"['C1332706', 'C1333196', 'C1337091']","['CC Cytokine Gene', 'Cytokine Gene', 'CCL4 Gene']",CC Cytokine Gene || Cytokine Gene || CCL4 Gene,C1332706 || C1333196 || C1337091,3,3,0.0,0.0
C0758888,Large Neutral Amino Acids Transporter Small Subunit 3,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1418772']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'SLC43A1 Gene']",Ligand Binding Protein Gene || Transport Protein Gene || SLC43A1 Gene,C1334396 || C1336818 || C1418772,3,3,0.0,0.0
C1310406,Egl Nine Homolog 2,gene_product_encoded_by_gene,"['C1333402', 'C1335186', 'C1422819']","['Enzyme Gene', 'Oxidoreductase Gene', 'EGLN2 Gene']",Enzyme Gene || Oxidoreductase Gene || EGLN2 Gene,C1333402 || C1335186 || C1422819,3,3,0.0,0.0
C0246454,Probable Global Transcription Activator SNF2L2,gene_product_encoded_by_gene,"['C0017362', 'C1335841', 'C1710463']","['Regulatory Gene', 'SMARCA2 Gene', 'Transcription Regulation Gene']",Regulatory Gene || SMARCA2 Gene || Transcription Regulation Gene,C0017362 || C1335841 || C1710463,3,3,0.0,0.08333333177083335
C3816183,Neutralizing Anti-Drug Antibody,gene_product_encoded_by_gene,['C1334166'],['Immunoprotein Gene'],Immunoprotein Gene,C1334166,1,1,0.0,0.0
C3641880,Stimulated by Retinoic Acid Gene 8 Protein,gene_product_encoded_by_gene,"['C0017362', 'C1823137']","['Regulatory Gene', 'STRA8 Gene']",Regulatory Gene || STRA8 Gene,C0017362 || C1823137,2,2,0.0,0.22222221876543213
C4724366,Insulinoma-Associated Protein 2,gene_product_encoded_by_gene,"['C0017362', 'C1424992', 'C1710463']","['Regulatory Gene', 'INSM2 Gene', 'Transcription Regulation Gene']",Regulatory Gene || INSM2 Gene || Transcription Regulation Gene,C0017362 || C1424992 || C1710463,3,3,0.0,0.0
C2985422,Cullin-4B,gene_product_encoded_by_gene,"['C0017362', 'C1413826']","['Regulatory Gene', 'CUL4B Gene']",Regulatory Gene || CUL4B Gene,C0017362 || C1413826,2,2,0.0,0.0
C0733470,Interferon,gene_product_encoded_by_gene,['C1333196'],['Cytokine Gene'],Cytokine Gene,C1333196,1,1,0.0,0.0
C1521898,Low Affinity Immunoglobulin Gamma Fc Region Receptor III-A,gene_product_encoded_by_gene,"['C1334396', 'C1335671', 'C1414555']","['Ligand Binding Protein Gene', 'Receptor Gene', 'FCGR3A Gene']",Ligand Binding Protein Gene || Receptor Gene || FCGR3A Gene,C1334396 || C1335671 || C1414555,3,3,0.0,0.06666666560000001
C3814821,"NACHT, LRR and PYD Domains-Containing Protein 2",gene_product_encoded_by_gene,"['C0017362', 'C1427803']","['Regulatory Gene', 'NLRP2 Gene']",Regulatory Gene || NLRP2 Gene,C0017362 || C1427803,2,2,0.0,0.0
C3537350,Melanoma-Associated Antigen 4,gene_product_encoded_by_gene,"['C0919437', 'C1416975']","['Cancer Gene', 'MAGEA4 Gene']",Cancer Gene || MAGEA4 Gene,C0919437 || C1416975,2,2,0.0,0.0
C3657987,40S Ribosomal Protein S3,gene_product_encoded_by_gene,"['C1333237', 'C1333402', 'C1334456', 'C1335643']","['DNA Repair Gene', 'Enzyme Gene', 'Lyase Gene', 'RPS3 Gene']",DNA Repair Gene || Enzyme Gene || Lyase Gene || RPS3 Gene,C1333237 || C1333402 || C1334456 || C1335643,4,4,0.0,0.0
C3898812,Ig Kappa Chain V-I Region D-13,gene_product_encoded_by_gene,"['C1334166', 'C1416191']","['Immunoprotein Gene', 'IGKV1D-13 Gene']",Immunoprotein Gene || IGKV1D-13 Gene,C1334166 || C1416191,2,2,0.0,0.0
C3813181,Protein HEXIM1,gene_product_encoded_by_gene,"['C0017362', 'C1710463', 'C1825463']","['Regulatory Gene', 'Transcription Regulation Gene', 'HEXIM1 Gene']",Regulatory Gene || Transcription Regulation Gene || HEXIM1 Gene,C0017362 || C1710463 || C1825463,3,3,0.0,0.16666666500000002
C0071189,Insulin-Like Growth Factor-Binding Protein 1,gene_product_encoded_by_gene,"['C1334092', 'C1334396']","['IGFBP1 Gene', 'Ligand Binding Protein Gene']",IGFBP1 Gene || Ligand Binding Protein Gene,C1334092 || C1334396,2,2,0.0,0.11111110864197536
C3812252,MORC Family CW-Type Zinc Finger Protein 3,gene_product_encoded_by_gene,"['C1334396', 'C1826267']","['Ligand Binding Protein Gene', 'MORC3 Gene']",Ligand Binding Protein Gene || MORC3 Gene,C1334396 || C1826267,2,2,0.0,0.09090908859504138
C0285526,N-Telopeptide,gene_product_encoded_by_gene,"['C0017366', 'C1333079', 'C1333497']","['Structural Protein Gene', 'Collagen Gene', 'Extracellular Matrix Protein Gene']",Structural Protein Gene || Collagen Gene || Extracellular Matrix Protein Gene,C0017366 || C1333079 || C1333497,3,3,0.0,0.0
C1138270,Histone Deacetylase 11,gene_product_encoded_by_gene,"['C1333402', 'C1334064', 'C1426002']","['Enzyme Gene', 'Hydrolase Gene', 'HDAC11 Gene']",Enzyme Gene || Hydrolase Gene || HDAC11 Gene,C1333402 || C1334064 || C1426002,3,3,0.0,0.0
C5401250,"Phosphatidylinositol 3,4,5-Trisphosphate 5-Phosphatase 2",gene_product_encoded_by_gene,"['C1333402', 'C1333471', 'C1334064', 'C1335403', 'C1416448']","['Enzyme Gene', 'Esterase Gene', 'Hydrolase Gene', 'Phosphatase Family Gene', 'INPPL1 Gene']",Enzyme Gene || Esterase Gene || Hydrolase Gene || Phosphatase Family Gene || INPPL1 Gene,C1333402 || C1333471 || C1334064 || C1335403 || C1416448,5,5,0.0,0.0
C3254522,Synaptophysin,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1420554']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'SYP Gene']",Ligand Binding Protein Gene || Transport Protein Gene || SYP Gene,C1334396 || C1336818 || C1420554,3,3,0.0,0.0
C0597721,Janus Kinase Family,gene_product_encoded_by_gene,['C1334324'],['Kinase Family Gene'],Kinase Family Gene,C1334324,1,1,0.0,0.6666666616666668
C1333080,Collagen Alpha-6(IV) Chain,gene_product_encoded_by_gene,"['C0017366', 'C1332775', 'C1333079', 'C1333497']","['Structural Protein Gene', 'COL4A6 Gene', 'Collagen Gene', 'Extracellular Matrix Protein Gene']",Structural Protein Gene || COL4A6 Gene || Collagen Gene || Extracellular Matrix Protein Gene,C0017366 || C1332775 || C1333079 || C1333497,4,4,0.0,0.09999999880000002
C3813210,Proactivator Polypeptide,gene_product_encoded_by_gene,"['C0017362', 'C1418975']","['Regulatory Gene', 'PSAP Gene']",Regulatory Gene || PSAP Gene,C0017362 || C1418975,2,2,0.0,0.0
C2699403,Collagen Alpha-1(II) Chain,gene_product_encoded_by_gene,"['C0017366', 'C1333079', 'C1333497', 'C1413580']","['Structural Protein Gene', 'Collagen Gene', 'Extracellular Matrix Protein Gene', 'COL2A1 Gene']",Structural Protein Gene || Collagen Gene || Extracellular Matrix Protein Gene || COL2A1 Gene,C0017366 || C1333079 || C1333497 || C1413580,4,4,0.0,0.09999999880000002
C0217310,G Protein-Coupled Receptor Kinase 5,gene_product_encoded_by_gene,"['C1333402', 'C1333699', 'C1333739', 'C1335947', 'C1336799']","['Enzyme Gene', 'GRK5 Gene', 'G Protein-Coupled Receptor Kinase Gene', 'Serine/Threonine Protein Kinase Gene', 'Transferase Gene']",Enzyme Gene || GRK5 Gene || G Protein-Coupled Receptor Kinase Gene || Serine/Threonine Protein Kinase Gene || Transferase Gene,C1333402 || C1333699 || C1333739 || C1335947 || C1336799,5,5,0.0,0.20444444245679017
C0211526,Tyrosine-Protein Kinase Transmembrane Receptor ROR2,gene_product_encoded_by_gene,"['C1333402', 'C1334324', 'C1334396', 'C1335671', 'C1335675', 'C1336799', 'C1366544']","['Enzyme Gene', 'Kinase Family Gene', 'Ligand Binding Protein Gene', 'Receptor Gene', 'Receptor Tyrosine Kinase Gene', 'Transferase Gene', 'ROR2 Gene']",Enzyme Gene || Kinase Family Gene || Ligand Binding Protein Gene || Receptor Gene || Receptor Tyrosine Kinase Gene || Transferase Gene || ROR2 Gene,C1333402 || C1334324 || C1334396 || C1335671 || C1335675 || C1336799 || C1366544,7,7,0.0,0.149092967980251
C1308021,Arfaptin-1,gene_product_encoded_by_gene,"['C1334396', 'C1336818', 'C1427585']","['Ligand Binding Protein Gene', 'Transport Protein Gene', 'ARFIP1 Gene']",Ligand Binding Protein Gene || Transport Protein Gene || ARFIP1 Gene,C1334396 || C1336818 || C1427585,3,3,0.0,0.0
C0115621,Eukaryotic Translation Initiation Factor 5A-1,gene_product_encoded_by_gene,['C1414360'],['EIF5A Gene'],EIF5A Gene,C1414360,1,1,0.0,0.0
C0122269,T-Cell Leukemia Homeobox Protein 1,gene_product_encoded_by_gene,"['C0017362', 'C0812327', 'C0920270', 'C1710463']","['Regulatory Gene', 'Transcription Factor Gene', 'TLX1 Gene', 'Transcription Regulation Gene']",Regulatory Gene || Transcription Factor Gene || TLX1 Gene || Transcription Regulation Gene,C0017362 || C0812327 || C0920270 || C1710463,4,4,0.0,0.0
C4318397,Glypican-1,gene_product_encoded_by_gene,"['C1334396', 'C1415193']","['Ligand Binding Protein Gene', 'GPC1 Gene']",Ligand Binding Protein Gene || GPC1 Gene,C1334396 || C1415193,2,2,0.0,0.0
C2984189,Cell Cycle Checkpoint Protein RAD17,gene_product_encoded_by_gene,"['C0017362', 'C0243037', 'C1419232']","['Regulatory Gene', 'Cell Cycle Gene', 'RAD17 Gene']",Regulatory Gene || Cell Cycle Gene || RAD17 Gene,C0017362 || C0243037 || C1419232,3,3,0.0,0.2619047589817177
C0021745,Interferon Gamma,gene_product_encoded_by_gene,"['C1333196', 'C1334085']","['Cytokine Gene', 'IFNG Gene']",Cytokine Gene || IFNG Gene,C1333196 || C1334085,2,2,0.0,0.0
C1664176,CD70 Antigen,gene_product_encoded_by_gene,"['C1333196', 'C1336836', 'C1824671']","['Cytokine Gene', 'Tumor Necrosis Factor Family Gene', 'CD70 Gene']",Cytokine Gene || Tumor Necrosis Factor Family Gene || CD70 Gene,C1333196 || C1336836 || C1824671,3,3,0.0,0.16666666500000002
C1332603,Adhesion G Protein-Coupled Receptor B1,gene_product_encoded_by_gene,"['C1332374', 'C1334396', 'C1335671', 'C1367690']","['ADGRB1 Gene', 'Ligand Binding Protein Gene', 'Receptor Gene', 'G Protein-Coupled Receptor Gene']",ADGRB1 Gene || Ligand Binding Protein Gene || Receptor Gene || G Protein-Coupled Receptor Gene,C1332374 || C1334396 || C1335671 || C1367690,4,4,0.0,0.23809523584026204
C0056195,C4d,gene_product_encoded_by_gene,['C1333135'],['Complement Component Gene'],Complement Component Gene,C1333135,1,1,0.0,0.0
