head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C4318401,Cytochrome C,gene_product_plays_role_in_biological_process,"['C0282636', 'C1517880', 'C1519628']","['Cell Respiration', 'Ligand Binding', 'Transport Process']",Cell Respiration || Ligand Binding || Transport Process,C0282636 || C1517880 || C1519628,3,3,0.0,0.0
C4723814,Canstatin,gene_product_plays_role_in_biological_process,"['C0007577', 'C0007595', 'C0026559', 'C0043240', 'C0242290', 'C1156236', 'C1510884', 'C1621968']","['Cell Adhesion Process', 'Cell Growth', 'Morphogenesis', 'Wound Repair', 'Organogenesis', 'Inhibition of Cell Proliferation', 'Negative Regulation of Angiogenesis', 'Cell Movement']",Cell Adhesion Process || Cell Growth || Morphogenesis || Wound Repair || Organogenesis || Inhibition of Cell Proliferation || Negative Regulation of Angiogenesis || Cell Movement,C0007577 || C0007595 || C0026559 || C0043240 || C0242290 || C1156236 || C1510884 || C1621968,8,8,0.0,0.0
C4316927,Endothelin-1,gene_product_plays_role_in_biological_process,"['C1154413', 'C1519628']","['Intercellular Communication Process', 'Transport Process']",Intercellular Communication Process || Transport Process,C1154413 || C1519628,2,2,0.0,0.0
C3543414,BCL-6 Corepressor,gene_product_plays_role_in_biological_process,"['C0028877', 'C0920533', 'C1158770', 'C1160421']","['Odontogenesis', 'Transcriptional Repression', 'Transcriptional Regulation', 'Pattern Formation']",Odontogenesis || Transcriptional Repression || Transcriptional Regulation || Pattern Formation,C0028877 || C0920533 || C1158770 || C1160421,4,4,0.0,0.0
C3273656,Thyroid Hormone Receptor-Associated Protein 3,gene_product_plays_role_in_biological_process,"['C0162493', 'C0872079', 'C1158770']","['Transcriptional Activation', 'Protein-Protein Interaction', 'Transcriptional Regulation']",Transcriptional Activation || Protein-Protein Interaction || Transcriptional Regulation,C0162493 || C0872079 || C1158770,3,3,0.0,0.0
C1146629,Transcription Initiation Factor TFIID Subunit 1,gene_product_plays_role_in_biological_process,"['C0872079', 'C1148673', 'C1155872', 'C1156200', 'C1158770', 'C1158830', 'C1516334', 'C1519253', 'C1519751']","['Protein-Protein Interaction', 'DNA Binding', 'Cell Cycle Regulation Process', 'Histone Acetylation', 'Transcriptional Regulation', 'Transcription Initiation', 'Cell Cycle Progression', 'Serine/Threonine Phosphorylation', 'Ubiquitination']",Protein-Protein Interaction || DNA Binding || Cell Cycle Regulation Process || Histone Acetylation || Transcriptional Regulation || Transcription Initiation || Cell Cycle Progression || Serine/Threonine Phosphorylation || Ubiquitination,C0872079 || C1148673 || C1155872 || C1156200 || C1158770 || C1158830 || C1516334 || C1519253 || C1519751,9,9,0.0,0.0555555551388889
C3537392,T-Box Brain Protein 1,gene_product_plays_role_in_biological_process,"['C0598282', 'C1148673', 'C1158770']","['Nervous System Development', 'DNA Binding', 'Transcriptional Regulation']",Nervous System Development || DNA Binding || Transcriptional Regulation,C0598282 || C1148673 || C1158770,3,3,0.0,0.0
C3853695,Platelet-Derived Growth Factor Receptor Beta,gene_product_plays_role_in_biological_process,"['C0007589', 'C0007595', 'C0031715', 'C0037083', 'C0596290', 'C1158886', 'C1514762', 'C1517880', 'C1519726']","['Cell Differentiation Process', 'Cell Growth', 'Phosphorylation Process', 'Signal Transduction', 'Cell Proliferation', 'Protein Phosphorylation Process', 'Receptor Signaling', 'Ligand Binding', 'Tyrosine Phosphorylation']",Cell Differentiation Process || Cell Growth || Phosphorylation Process || Signal Transduction || Cell Proliferation || Protein Phosphorylation Process || Receptor Signaling || Ligand Binding || Tyrosine Phosphorylation,C0007589 || C0007595 || C0031715 || C0037083 || C0596290 || C1158886 || C1514762 || C1517880 || C1519726,9,9,0.0,0.06349206258503402
C0002723,Serum Amyloid A,gene_product_plays_role_in_biological_process,['C0596846'],['Lipid Transport'],Lipid Transport,C0596846,1,1,0.0,0.0
C1571622,Nicotinamide Phosphoribosyltransferase,gene_product_plays_role_in_biological_process,"['C0017982', 'C0037083', 'C0302820', 'C1154413', 'C1511616', 'C1511617']","['Glycosylation', 'Signal Transduction', 'Carbohydrate Metabolic Process', 'Intercellular Communication Process', 'Cytokine Receptor Binding', 'Cytokine Signaling']",Glycosylation || Signal Transduction || Carbohydrate Metabolic Process || Intercellular Communication Process || Cytokine Receptor Binding || Cytokine Signaling,C0017982 || C0037083 || C0302820 || C1154413 || C1511616 || C1511617,6,6,0.0,0.0
C0018296,GTPase,gene_product_plays_role_in_biological_process,"['C0020291', 'C0037083']","['Hydrolysis', 'Signal Transduction']",Hydrolysis || Signal Transduction,C0020291 || C0037083,2,2,0.0,0.0
C1570089,Scavenger Receptor Cysteine-Rich Type 1 Protein M130,gene_product_plays_role_in_biological_process,"['C0597361', 'C1514762', 'C1517880']","['Receptor Mediated Endocytosis', 'Receptor Signaling', 'Ligand Binding']",Receptor Mediated Endocytosis || Receptor Signaling || Ligand Binding,C0597361 || C1514762 || C1517880,3,3,0.0,0.1407407381884774
C2826481,MIR183 Pre-miRNA,gene_product_plays_role_in_biological_process,"['C1136031', 'C1327127', 'C1517486']","['RNA Interference', 'MicroRNA Synthesis', 'Gene Expression Process']",RNA Interference || MicroRNA Synthesis || Gene Expression Process,C1136031 || C1327127 || C1517486,3,3,0.0,0.0
C2826466,MIR141 Pre-miRNA,gene_product_plays_role_in_biological_process,"['C1136031', 'C1327127', 'C1517486']","['RNA Interference', 'MicroRNA Synthesis', 'Gene Expression Process']",RNA Interference || MicroRNA Synthesis || Gene Expression Process,C1136031 || C1327127 || C1517486,3,3,0.0,0.0
C4761505,Lysine-Specific Demethylase 7A,gene_product_plays_role_in_biological_process,"['C0030012', 'C0814002', 'C1156199', 'C1156210', 'C1158770']","['Oxidation/Reduction', 'Neural Development', 'Histone Modification', 'Chromatin Remodeling', 'Transcriptional Regulation']",Oxidation/Reduction || Neural Development || Histone Modification || Chromatin Remodeling || Transcriptional Regulation,C0030012 || C0814002 || C1156199 || C1156210 || C1158770,5,5,0.0,0.0
C0248648,Interferon Alpha Receptor Complex,gene_product_plays_role_in_biological_process,"['C1155328', 'C1514762', 'C1519726']","['Antiviral Response', 'Receptor Signaling', 'Tyrosine Phosphorylation']",Antiviral Response || Receptor Signaling || Tyrosine Phosphorylation,C1155328 || C1514762 || C1519726,3,3,0.0,0.11111110962962965
C0915178,Nuclear Receptor Coactivator 6,gene_product_plays_role_in_biological_process,"['C0162493', 'C1158770']","['Transcriptional Activation', 'Transcriptional Regulation']",Transcriptional Activation || Transcriptional Regulation,C0162493 || C1158770,2,2,0.0,0.0
C2827377,Ankyrin-1,gene_product_plays_role_in_biological_process,"['C0010813', 'C0026820', 'C1156249', 'C1511632', 'C1621968']","['Cytokinesis', 'Muscle Contraction', 'Regulation of Cell Shape', 'Cytoskeletal Modeling', 'Cell Movement']",Cytokinesis || Muscle Contraction || Regulation of Cell Shape || Cytoskeletal Modeling || Cell Movement,C0010813 || C0026820 || C1156249 || C1511632 || C1621968,5,5,0.0,0.0
C1530423,CREB-Binding Protein,gene_product_plays_role_in_biological_process,"['C0162493', 'C1156200', 'C1156210', 'C1158770']","['Transcriptional Activation', 'Histone Acetylation', 'Chromatin Remodeling', 'Transcriptional Regulation']",Transcriptional Activation || Histone Acetylation || Chromatin Remodeling || Transcriptional Regulation,C0162493 || C1156200 || C1156210 || C1158770,4,4,0.0,0.0
C0103396,Trypsin-2,gene_product_plays_role_in_biological_process,"['C0012238', 'C0020291', 'C0597304', 'C1514540']","['Digestion', 'Hydrolysis', 'Proteolysis', 'Protein Degradation Induction']",Digestion || Hydrolysis || Proteolysis || Protein Degradation Induction,C0012238 || C0020291 || C0597304 || C1514540,4,4,0.0,0.0
C5202701,Transcription Factor E2F5,gene_product_plays_role_in_biological_process,"['C0162493', 'C1148673', 'C1155872', 'C1156032', 'C1158770']","['Transcriptional Activation', 'DNA Binding', 'Cell Cycle Regulation Process', 'Microtubule Polymerization Process', 'Transcriptional Regulation']",Transcriptional Activation || DNA Binding || Cell Cycle Regulation Process || Microtubule Polymerization Process || Transcriptional Regulation,C0162493 || C1148673 || C1155872 || C1156032 || C1158770,5,5,0.0,0.0
C0388576,Proteasome Subunit Beta Type-10,gene_product_plays_role_in_biological_process,"['C0020291', 'C0206430', 'C1514570', 'C1519750']","['Hydrolysis', 'Antigen Processing', 'Proteolytic Processing', 'Ubiquitinated Protein Degradation']",Hydrolysis || Antigen Processing || Proteolytic Processing || Ubiquitinated Protein Degradation,C0020291 || C0206430 || C1514570 || C1519750,4,4,0.0,0.0
C1667752,Interleukin-33,gene_product_plays_role_in_biological_process,"['C1154413', 'C1155000', 'C1155266', 'C1156235', 'C1511616', 'C1511617', 'C1512853']","['Intercellular Communication Process', 'Immune Cell Activation Process', 'Inflammatory Response', 'Cell Proliferation Regulatory Process', 'Cytokine Receptor Binding', 'Cytokine Signaling', 'Interleukin Signaling Process']",Intercellular Communication Process || Immune Cell Activation Process || Inflammatory Response || Cell Proliferation Regulatory Process || Cytokine Receptor Binding || Cytokine Signaling || Interleukin Signaling Process,C1154413 || C1155000 || C1155266 || C1156235 || C1511616 || C1511617 || C1512853,7,7,0.0,0.0
C3657407,Vascular Endothelial Growth Factor Receptor 3,gene_product_plays_role_in_biological_process,"['C0007589', 'C0007595', 'C0031715', 'C0037083', 'C0302600', 'C0596290', 'C1158886', 'C1514762', 'C1517880', 'C1519726']","['Cell Differentiation Process', 'Cell Growth', 'Phosphorylation Process', 'Signal Transduction', 'Angiogenic Process', 'Cell Proliferation', 'Protein Phosphorylation Process', 'Receptor Signaling', 'Ligand Binding', 'Tyrosine Phosphorylation']",Cell Differentiation Process || Cell Growth || Phosphorylation Process || Signal Transduction || Angiogenic Process || Cell Proliferation || Protein Phosphorylation Process || Receptor Signaling || Ligand Binding || Tyrosine Phosphorylation,C0007589 || C0007595 || C0031715 || C0037083 || C0302600 || C0596290 || C1158886 || C1514762 || C1517880 || C1519726,10,10,0.0,0.04999999925000001
C1308623,Leucine-Rich Repeat Neuronal Protein 2,gene_product_plays_role_in_biological_process,['C0037083'],['Signal Transduction'],Signal Transduction,C0037083,1,1,0.0,0.0
C1335945,Sequence-Specific DNA Binding Protein,gene_product_plays_role_in_biological_process,"['C1148673', 'C1517880']","['DNA Binding', 'Ligand Binding']",DNA Binding || Ligand Binding,C1148673 || C1517880,2,2,0.5,0.49999999555555563
C1333662,Gata-Binding Protein,gene_product_plays_role_in_biological_process,"['C1148673', 'C1517880']","['DNA Binding', 'Ligand Binding']",DNA Binding || Ligand Binding,C1148673 || C1517880,2,2,0.0,0.0
C1721255,Flotillin-2,gene_product_plays_role_in_biological_process,['C0014139'],['Endocytotic Process'],Endocytotic Process,C0014139,1,1,0.0,0.0
C0756527,E3 Ubiquitin-Protein Ligase RNF139,gene_product_plays_role_in_biological_process,"['C1156236', 'C1519619', 'C1519751']","['Inhibition of Cell Proliferation', 'Translational Repression', 'Ubiquitination']",Inhibition of Cell Proliferation || Translational Repression || Ubiquitination,C1156236 || C1519619 || C1519751,3,3,0.0,0.0
C0034800,Cell Surface Receptor,gene_product_plays_role_in_biological_process,"['C1514762', 'C1517880']","['Receptor Signaling', 'Ligand Binding']",Receptor Signaling || Ligand Binding,C1514762 || C1517880,2,2,0.0,0.19999999760000003
C2742695,CST Complex Subunit CTC1,gene_product_plays_role_in_biological_process,"['C1148673', 'C1155302', 'C1514849', 'C1515260', 'C1517880']","['DNA Binding', 'Telomere Capping', 'Replication-Associated Process', 'Telomere Length Maintenance', 'Ligand Binding']",DNA Binding || Telomere Capping || Replication-Associated Process || Telomere Length Maintenance || Ligand Binding,C1148673 || C1155302 || C1514849 || C1515260 || C1517880,5,5,0.0,0.0
C3890045,C5a Anaphylatoxin,gene_product_plays_role_in_biological_process,"['C0008018', 'C0009528', 'C0678723', 'C1154413', 'C1155266', 'C1326500', 'C1511616', 'C1511617']","['Chemotactic Process', 'Complement Activation', 'Maturation', 'Intercellular Communication Process', 'Inflammatory Response', 'Leukocyte Trafficking', 'Cytokine Receptor Binding', 'Cytokine Signaling']",Chemotactic Process || Complement Activation || Maturation || Intercellular Communication Process || Inflammatory Response || Leukocyte Trafficking || Cytokine Receptor Binding || Cytokine Signaling,C0008018 || C0009528 || C0678723 || C1154413 || C1155266 || C1326500 || C1511616 || C1511617,8,8,0.0,0.0
C5400780,DNA Excision Repair Protein ERCC-8,gene_product_plays_role_in_biological_process,"['C0012899', 'C0524550', 'C1519751']","['DNA Repair', 'Nucleotide Excision Repair', 'Ubiquitination']",DNA Repair || Nucleotide Excision Repair || Ubiquitination,C0012899 || C0524550 || C1519751,3,3,0.0,0.357142854219813
C1567772,Bone Morphogenetic Protein 2,gene_product_plays_role_in_biological_process,"['C0007589', 'C0597358', 'C1154413', 'C1156235', 'C1160401', 'C1511806', 'C1514762']","['Cell Differentiation Process', 'Receptor Binding', 'Intercellular Communication Process', 'Cell Proliferation Regulatory Process', 'Skeletal Development', 'Developmental Process', 'Receptor Signaling']",Cell Differentiation Process || Receptor Binding || Intercellular Communication Process || Cell Proliferation Regulatory Process || Skeletal Development || Developmental Process || Receptor Signaling,C0007589 || C0597358 || C1154413 || C1156235 || C1160401 || C1511806 || C1514762,7,7,0.0,0.0
C2826523,MIR377 Pre-miRNA,gene_product_plays_role_in_biological_process,"['C1136031', 'C1327127', 'C1517486']","['RNA Interference', 'MicroRNA Synthesis', 'Gene Expression Process']",RNA Interference || MicroRNA Synthesis || Gene Expression Process,C1136031 || C1327127 || C1517486,3,3,0.0,0.0
C0019796,High Mobility Group Protein B1,gene_product_plays_role_in_biological_process,"['C0012899', 'C0872079', 'C1156210', 'C1158770', 'C1158830', 'C1511703', 'C1519877']","['DNA Repair', 'Protein-Protein Interaction', 'Chromatin Remodeling', 'Transcriptional Regulation', 'Transcription Initiation', 'DNA Topology Regulation', 'V(D)J Recombination']",DNA Repair || Protein-Protein Interaction || Chromatin Remodeling || Transcriptional Regulation || Transcription Initiation || DNA Topology Regulation || V(D)J Recombination,C0012899 || C0872079 || C1156210 || C1158770 || C1158830 || C1511703 || C1519877,7,7,0.0,0.0
C3640214,Protein ECT2,gene_product_plays_role_in_biological_process,"['C0010813', 'C0033666', 'C0037083', 'C1148642', 'C1326205']","['Cytokinesis', 'Post-Translational Modification', 'Signal Transduction', 'Phospholipid Binding', 'Positive Regulation of Apoptosis']",Cytokinesis || Post-Translational Modification || Signal Transduction || Phospholipid Binding || Positive Regulation of Apoptosis,C0010813 || C0033666 || C0037083 || C1148642 || C1326205,5,5,0.0,0.0
C1337093,Transcription Initiation Protein SPT3 Homolog,gene_product_plays_role_in_biological_process,"['C1156210', 'C1158770', 'C1158830']","['Chromatin Remodeling', 'Transcriptional Regulation', 'Transcription Initiation']",Chromatin Remodeling || Transcriptional Regulation || Transcription Initiation,C1156210 || C1158770 || C1158830,3,3,0.0,0.19047618911564632
C1312737,Endothelial Protein C Receptor,gene_product_plays_role_in_biological_process,"['C0005778', 'C1514762', 'C1517880', 'C1522290']","['Coagulation Process', 'Receptor Signaling', 'Ligand Binding', 'Docking']",Coagulation Process || Receptor Signaling || Ligand Binding || Docking,C0005778 || C1514762 || C1517880 || C1522290,4,4,0.0,0.08333333222222224
C2826474,MIR152 Pre-miRNA,gene_product_plays_role_in_biological_process,"['C1136031', 'C1327127', 'C1517486']","['RNA Interference', 'MicroRNA Synthesis', 'Gene Expression Process']",RNA Interference || MicroRNA Synthesis || Gene Expression Process,C1136031 || C1327127 || C1517486,3,3,0.0,0.0
C4281710,Cadherin-2,gene_product_plays_role_in_biological_process,"['C0007577', 'C1516144', 'C1517880', 'C2987363']","['Cell Adhesion Process', 'Calcium Binding', 'Ligand Binding', 'Cell-Cell Adhesion Process']",Cell Adhesion Process || Calcium Binding || Ligand Binding || Cell-Cell Adhesion Process,C0007577 || C1516144 || C1517880 || C2987363,4,4,0.0,0.0
C1453415,Src-Like-Adapter,gene_product_plays_role_in_biological_process,"['C0037083', 'C0872079', 'C1514762']","['Signal Transduction', 'Protein-Protein Interaction', 'Receptor Signaling']",Signal Transduction || Protein-Protein Interaction || Receptor Signaling,C0037083 || C0872079 || C1514762,3,3,0.0,0.0
C4527016,COL4A3 Gene Product,gene_product_plays_role_in_biological_process,"['C0007577', 'C0007595', 'C0026559', 'C0043240', 'C0242290', 'C1621968']","['Cell Adhesion Process', 'Cell Growth', 'Morphogenesis', 'Wound Repair', 'Organogenesis', 'Cell Movement']",Cell Adhesion Process || Cell Growth || Morphogenesis || Wound Repair || Organogenesis || Cell Movement,C0007577 || C0007595 || C0026559 || C0043240 || C0242290 || C1621968,6,6,0.0,0.0
C1309881,SET-Binding Protein,gene_product_plays_role_in_biological_process,['C0872079'],['Protein-Protein Interaction'],Protein-Protein Interaction,C0872079,1,1,0.0,0.0
C4521305,GTP-Binding Nuclear Protein Ran,gene_product_plays_role_in_biological_process,"['C0037083', 'C0872070', 'C1149035', 'C1518433']","['Signal Transduction', 'Nucleocytoplasmic Transport', 'GTP Binding', 'Regulation of Nuclear Division']",Signal Transduction || Nucleocytoplasmic Transport || GTP Binding || Regulation of Nuclear Division,C0037083 || C0872070 || C1149035 || C1518433,4,4,0.0,0.06249999875000002
C4283824,Beta-Arrestin-2,gene_product_plays_role_in_biological_process,"['C0037083', 'C1517377', 'C1709852']","['Signal Transduction', 'G Protein-Coupled Receptor Signaling', 'Receptor Desensitization']",Signal Transduction || G Protein-Coupled Receptor Signaling || Receptor Desensitization,C0037083 || C1517377 || C1709852,3,3,0.0,0.0
C4723807,Adhesion G Protein-Coupled Receptor L3,gene_product_plays_role_in_biological_process,"['C0037083', 'C0598282', 'C1514762', 'C1516351', 'C1517377', 'C1517880', 'C2987363']","['Signal Transduction', 'Nervous System Development', 'Receptor Signaling', 'Cell Migration Induction', 'G Protein-Coupled Receptor Signaling', 'Ligand Binding', 'Cell-Cell Adhesion Process']",Signal Transduction || Nervous System Development || Receptor Signaling || Cell Migration Induction || G Protein-Coupled Receptor Signaling || Ligand Binding || Cell-Cell Adhesion Process,C0037083 || C0598282 || C1514762 || C1516351 || C1517377 || C1517880 || C2987363,7,7,0.0,0.1717687055247926
C0015296,Exonuclease,gene_product_plays_role_in_biological_process,['C0020291'],['Hydrolysis'],Hydrolysis,C0020291,1,1,0.0,0.0
C0670710,DNA Polymerase Processivity Factor,gene_product_plays_role_in_biological_process,"['C0162493', 'C1518094', 'C2986482']","['Transcriptional Activation', 'Lytic Phase', 'Virus Replication Cycle']",Transcriptional Activation || Lytic Phase || Virus Replication Cycle,C0162493 || C1518094 || C2986482,3,3,0.0,0.0
C3829674,Homeobox Protein SIX2,gene_product_plays_role_in_biological_process,"['C1148673', 'C1158770']","['DNA Binding', 'Transcriptional Regulation']",DNA Binding || Transcriptional Regulation,C1148673 || C1158770,2,2,0.0,0.0
C0687670,Muellerian-Inhibiting Factor,gene_product_plays_role_in_biological_process,"['C0007589', 'C0597358', 'C1154413', 'C1156235', 'C1511617', 'C1514762']","['Cell Differentiation Process', 'Receptor Binding', 'Intercellular Communication Process', 'Cell Proliferation Regulatory Process', 'Cytokine Signaling', 'Receptor Signaling']",Cell Differentiation Process || Receptor Binding || Intercellular Communication Process || Cell Proliferation Regulatory Process || Cytokine Signaling || Receptor Signaling,C0007589 || C0597358 || C1154413 || C1156235 || C1511617 || C1514762,6,6,0.0,0.0
C3811688,Solute Carrier Family 22 Member 3,gene_product_plays_role_in_biological_process,"['C1154744', 'C1517596', 'C1517880', 'C1519624', 'C1519628']","['Xenobiotic Metabolism', 'Ion Transport Process', 'Ligand Binding', 'Transmembrane Transport', 'Transport Process']",Xenobiotic Metabolism || Ion Transport Process || Ligand Binding || Transmembrane Transport || Transport Process,C1154744 || C1517596 || C1517880 || C1519624 || C1519628,5,5,0.0,0.0
C2826432,MIR9-3 Pre-miRNA,gene_product_plays_role_in_biological_process,"['C1136031', 'C1327127', 'C1517486']","['RNA Interference', 'MicroRNA Synthesis', 'Gene Expression Process']",RNA Interference || MicroRNA Synthesis || Gene Expression Process,C1136031 || C1327127 || C1517486,3,3,0.0,0.0
C0069500,DBL Oncoprotein,gene_product_plays_role_in_biological_process,"['C0033666', 'C0037083']","['Post-Translational Modification', 'Signal Transduction']",Post-Translational Modification || Signal Transduction,C0033666 || C0037083,2,2,0.0,0.0
C4086352,GUCY2C Antibody,gene_product_plays_role_in_biological_process,"['C1148575', 'C1817756']","['Antigen Binding', 'Immune System Process']",Antigen Binding || Immune System Process,C1148575 || C1817756,2,2,0.0,0.0
C0755410,Roundabout Homolog 1,gene_product_plays_role_in_biological_process,"['C0814002', 'C1514762', 'C1517880', 'C1622501']","['Neural Development', 'Receptor Signaling', 'Ligand Binding', 'Cellular Migration Process']",Neural Development || Receptor Signaling || Ligand Binding || Cellular Migration Process,C0814002 || C1514762 || C1517880 || C1622501,4,4,0.0,0.0
C2932442,Alpha-2B Adrenergic Receptor,gene_product_plays_role_in_biological_process,"['C0037083', 'C1514762', 'C1517377', 'C1517880']","['Signal Transduction', 'Receptor Signaling', 'G Protein-Coupled Receptor Signaling', 'Ligand Binding']",Signal Transduction || Receptor Signaling || G Protein-Coupled Receptor Signaling || Ligand Binding,C0037083 || C1514762 || C1517377 || C1517880,4,4,0.0,0.17142856900408165
C1432810,Three Prime Repair Exonuclease 2,gene_product_plays_role_in_biological_process,"['C0012899', 'C1155660', 'C1519751']","['DNA Repair', 'DNA Replication Proofreading', 'Ubiquitination']",DNA Repair || DNA Replication Proofreading || Ubiquitination,C0012899 || C1155660 || C1519751,3,3,0.0,0.09523809387755104
C0217310,G Protein-Coupled Receptor Kinase 5,gene_product_plays_role_in_biological_process,"['C0031715', 'C0037083', 'C1158886', 'C1517377', 'C1519253']","['Phosphorylation Process', 'Signal Transduction', 'Protein Phosphorylation Process', 'G Protein-Coupled Receptor Signaling', 'Serine/Threonine Phosphorylation']",Phosphorylation Process || Signal Transduction || Protein Phosphorylation Process || G Protein-Coupled Receptor Signaling || Serine/Threonine Phosphorylation,C0031715 || C0037083 || C1158886 || C1517377 || C1519253,5,5,0.0,0.133333332345679
C3810534,Ephrin-B2,gene_product_plays_role_in_biological_process,"['C0008018', 'C0597358', 'C1512818', 'C1514762', 'C1517880', 'C2987363']","['Chemotactic Process', 'Receptor Binding', 'Intercellular Communication Induction', 'Receptor Signaling', 'Ligand Binding', 'Cell-Cell Adhesion Process']",Chemotactic Process || Receptor Binding || Intercellular Communication Induction || Receptor Signaling || Ligand Binding || Cell-Cell Adhesion Process,C0008018 || C0597358 || C1512818 || C1514762 || C1517880 || C2987363,6,6,0.0,0.0
C1530588,S-Methylmethionine-Homocysteine S-Methyltransferase BHMT2,gene_product_plays_role_in_biological_process,"['C0025723', 'C0596074']","['Methylation', 'Amino Acid Biosynthesis']",Methylation || Amino Acid Biosynthesis,C0025723 || C0596074,2,2,0.0,0.0
C0754515,Telomere Reverse Transcriptase,gene_product_plays_role_in_biological_process,"['C0031715', 'C0035380', 'C0314672', 'C1155299', 'C1155872']","['Phosphorylation Process', 'Reverse Transcription Process', 'Polymerization', 'Telomere Maintenance', 'Cell Cycle Regulation Process']",Phosphorylation Process || Reverse Transcription Process || Polymerization || Telomere Maintenance || Cell Cycle Regulation Process,C0031715 || C0035380 || C0314672 || C1155299 || C1155872,5,5,0.0,0.1466666647066667
