head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C2740590,black pepper allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0078956,anistreplase,has_physiologic_effect,['C1372693'],['Increased Thrombolysis'],Increased Thrombolysis,C1372693,1,1,0.0,0.0
C0034415,quinidine sulfate,has_physiologic_effect,['C1371292'],['Cardiac Rhythm Alteration'],Cardiac Rhythm Alteration,C1371292,1,1,0.0,0.0
C1165353,anhydrous dextrose,has_physiologic_effect,"['C1372346', 'C1372398', 'C1372769']","['Increased Glycogenesis', 'Increased Metabolic Rate', 'Organic Ion Synthesis Alteration']",Increased Glycogenesis || Increased Metabolic Rate || Organic Ion Synthesis Alteration,C1372346 || C1372398 || C1372769,3,3,0.0,0.0
C0388753,tolterodine,has_physiologic_effect,['C1371409'],['Decreased Bladder Contractility'],Decreased Bladder Contractility,C1371409,1,1,0.0,0.0
C0139919,ranitidine bismuth citrate,has_physiologic_effect,"['C1371666', 'C1372721']","['Decreased Histamine Activity', 'Inhibition Gastric Acid Secretion']",Decreased Histamine Activity || Inhibition Gastric Acid Secretion,C1371666 || C1372721,2,2,0.0,0.0
C0994472,dl-alpha tocopheryl acetate,has_physiologic_effect,['C1372842'],['Decreased Vitamin Uptake and Modification'],Decreased Vitamin Uptake and Modification,C1372842,1,1,0.0,0.0
C0012050,dibucaine,has_physiologic_effect,"['C1371277', 'C1371896', 'C2267052', 'C3485987', 'C3536823']","['Antipruritic Activity', 'Decreased Sensory-Somatic Nervous System Organized Electrical Activity', 'Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Antipruritic Activity || Decreased Sensory-Somatic Nervous System Organized Electrical Activity || Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C1371277 || C1371896 || C2267052 || C3485987 || C3536823,5,5,0.0,0.0
C1330620,brompheniramine tannate,has_physiologic_effect,"['C1371330', 'C1371666']","['Decreased Acetylcholine Activity', 'Decreased Histamine Activity']",Decreased Acetylcholine Activity || Decreased Histamine Activity,C1371330 || C1371666,2,2,0.0,0.0
C0024706,manganese,has_physiologic_effect,"['C1371483', 'C1372255', 'C1372342']","['Cellular Activity Alteration', 'Increased Cholesterol Synthesis', 'Increased Gluconeogenesis']",Cellular Activity Alteration || Increased Cholesterol Synthesis || Increased Gluconeogenesis,C1371483 || C1372255 || C1372342,3,3,0.0,0.0
C2731902,dark leaved mugwort pollen extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0027368,nandrolone,has_physiologic_effect,"['C1371285', 'C1372323', 'C1372324', 'C1372531']","['Bone Formation Stimulation', 'Increased Erythroid Cell Production', 'Increased Erythropoetin Secretion', 'Increased Protein Synthesis']",Bone Formation Stimulation || Increased Erythroid Cell Production || Increased Erythropoetin Secretion || Increased Protein Synthesis,C1371285 || C1372323 || C1372324 || C1372531,4,4,0.0,0.0
C0540623,naratriptan,has_physiologic_effect,"['C1371311', 'C1372202']","['Cerebral Arterial Vasoconstriction', 'Increased Central Nervous System Serotonin Activity']",Cerebral Arterial Vasoconstriction || Increased Central Nervous System Serotonin Activity,C1371311 || C1372202,2,2,0.0,0.0
C0006686,calcium chloride,has_physiologic_effect,['C1372172'],['Increased Cardiac Muscle Organized Electrical Activity'],Increased Cardiac Muscle Organized Electrical Activity,C1372172,1,1,0.0,0.0
C0005088,benzoyl peroxide,has_physiologic_effect,['C3536720'],['Decreased Sebaceous Gland Activity'],Decreased Sebaceous Gland Activity,C3536720,1,1,0.0,0.0
C0700557,protriptyline hydrochloride,has_physiologic_effect,"['C1371901', 'C1372200']","['Decreased Serotonin Degradation', 'Increased Central Nervous System Norepinephrine Activity']",Decreased Serotonin Degradation || Increased Central Nervous System Norepinephrine Activity,C1371901 || C1372200,2,2,0.0,0.0
C0002644,amoxapine,has_physiologic_effect,"['C1371901', 'C1372200']","['Decreased Serotonin Degradation', 'Increased Central Nervous System Norepinephrine Activity']",Decreased Serotonin Degradation || Increased Central Nervous System Norepinephrine Activity,C1371901 || C1372200,2,2,0.0,0.0
C1174779,pramlintide acetate,has_physiologic_effect,"['C1371650', 'C1371654', 'C2825056']","['Decreased Gastric Motility', 'Decreased Glucagon Secretion', 'Appetite Suppression']",Decreased Gastric Motility || Decreased Glucagon Secretion || Appetite Suppression,C1371650 || C1371654 || C2825056,3,3,0.0,0.0
C0772450,mycophenolate mofetil hydrochloride,has_physiologic_effect,"['C1371672', 'C1371707', 'C1373218']","['Decreased Immunologically Active Molecule Activity', 'Decreased Lymphocyte Cell Production', 'Decreased Immunologic Activity']",Decreased Immunologically Active Molecule Activity || Decreased Lymphocyte Cell Production || Decreased Immunologic Activity,C1371672 || C1371707 || C1373218,3,3,0.0,0.0
C2740617,garlic allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0007955,charcoal,has_physiologic_effect,"['C1372554', 'C1372723', 'C1372727']","['Increased Renal Organic Ion Excretion', 'Inhibition Large Intestine Fluid/Electrolyte Absorption', 'Inhibition Small Intestine Fluid/Electrolyte Absorption']",Increased Renal Organic Ion Excretion || Inhibition Large Intestine Fluid/Electrolyte Absorption || Inhibition Small Intestine Fluid/Electrolyte Absorption,C1372554 || C1372723 || C1372727,3,3,0.0,0.0
C2726999,English sole allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C1120110,aliskiren,has_physiologic_effect,['C2917141'],['Decreased Blood Pressure'],Decreased Blood Pressure,C2917141,1,1,0.0,0.0
C0042680,vincristine sulfate,has_physiologic_effect,"['C1371476', 'C1371740', 'C1372180']","['Cellular Growth Phase Arrest', 'Decreased Mitosis', 'Increased Cellular Death']",Cellular Growth Phase Arrest || Decreased Mitosis || Increased Cellular Death,C1371476 || C1371740 || C1372180,3,3,0.0,0.0
C0042878,vitamin K,has_physiologic_effect,"['C2917126', 'C2917283']","['Reversed Anticoagulation Activity', 'Increased Prothrombin Activity']",Reversed Anticoagulation Activity || Increased Prothrombin Activity,C2917126 || C2917283,2,2,0.0,0.0
C0053526,bethanechol,has_physiologic_effect,"['C1372120', 'C1372334', 'C1372900', 'C1372903', 'C1372904']","['Increased Bladder Contractility', 'Increased GI Smooth Muscle Tone', 'Stimulation Gastric Mucous Secretion', 'Stimulation Pancreatic Enzymatic Secretion', 'Stimulation Pancreatic Fluid/Electrolyte Secretion']",Increased Bladder Contractility || Increased GI Smooth Muscle Tone || Stimulation Gastric Mucous Secretion || Stimulation Pancreatic Enzymatic Secretion || Stimulation Pancreatic Fluid/Electrolyte Secretion,C1372120 || C1372334 || C1372900 || C1372903 || C1372904,5,5,0.0,0.0
C0960052,phendimetrazine hydrochloride,has_physiologic_effect,"['C1372233', 'C1372246', 'C2267069', 'C2825056']","['Increased Cerebral Cortex Dopamine Activity', 'Increased Cerebral Cortex Norepinephrine Activity', 'Increased Sympathetic Activity', 'Appetite Suppression']",Increased Cerebral Cortex Dopamine Activity || Increased Cerebral Cortex Norepinephrine Activity || Increased Sympathetic Activity || Appetite Suppression,C1372233 || C1372246 || C2267069 || C2825056,4,4,0.0,0.0
C4507236,voxilaprevir,has_physiologic_effect,['C1371860'],['Decreased RNA Replication'],Decreased RNA Replication,C1371860,1,1,0.0,0.0
C0001407,adenine,has_physiologic_effect,['C1372744'],['Metabolic Activity Alteration'],Metabolic Activity Alteration,C1372744,1,1,0.0,0.0
C0770959,Capsicum oleoresin,has_physiologic_effect,"['C1371896', 'C1372581']","['Decreased Sensory-Somatic Nervous System Organized Electrical Activity', 'Increased Sensory-Somatic Nervous System Substance P Activity']",Decreased Sensory-Somatic Nervous System Organized Electrical Activity || Increased Sensory-Somatic Nervous System Substance P Activity,C1371896 || C1372581,2,2,0.0,0.0
C0304384,chlorprothixene hydrochloride,has_physiologic_effect,"['C1371565', 'C1371666', 'C2267200']","['Decreased Dopamine Activity', 'Decreased Histamine Activity', 'Decreased Norepinephrine Activity']",Decreased Dopamine Activity || Decreased Histamine Activity || Decreased Norepinephrine Activity,C1371565 || C1371666 || C2267200,3,3,0.0,0.0
C0297268,ardeparin sodium,has_physiologic_effect,['C1371533'],['Decreased Coagulation Factor Activity'],Decreased Coagulation Factor Activity,C1371533,1,1,0.0,0.0
C2093603,rabbit allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0011812,dextroamphetamine,has_physiologic_effect,"['C1371299', 'C1372233', 'C1372246', 'C2917138']","['Bronchodilation', 'Increased Cerebral Cortex Dopamine Activity', 'Increased Cerebral Cortex Norepinephrine Activity', 'Central Nervous System Stimulation']",Bronchodilation || Increased Cerebral Cortex Dopamine Activity || Increased Cerebral Cortex Norepinephrine Activity || Central Nervous System Stimulation,C1371299 || C1372233 || C1372246 || C2917138,4,4,0.0,0.0
C0887741,acetylcysteine zinc,has_physiologic_effect,['C1371874'],['Decreased Respiratory Secretion Viscosity'],Decreased Respiratory Secretion Viscosity,C1371874,1,1,0.0,0.0
C0360192,colfosceril,has_physiologic_effect,['C1371492'],['Alveolar Surface Tension Reduction'],Alveolar Surface Tension Reduction,C1371492,1,1,0.0,0.0
C0025576,metaraminol bitartrate,has_physiologic_effect,"['C1371646', 'C1371959', 'C1372088', 'C1372804', 'C1372805', 'C3536904']","['Decreased GI Smooth Muscle Tone', 'Decreased Striated Muscle Contraction', 'Increased Adrenal Norepinephrine Secretion', 'Positive Chronotropy', 'Positive Inotropy', 'Vasoconstriction']",Decreased GI Smooth Muscle Tone || Decreased Striated Muscle Contraction || Increased Adrenal Norepinephrine Secretion || Positive Chronotropy || Positive Inotropy || Vasoconstriction,C1371646 || C1371959 || C1372088 || C1372804 || C1372805 || C3536904,6,6,0.0,0.0
C0700554,pentazocine lactate,has_physiologic_effect,"['C1371776', 'C1372392', 'C1372804']","['Decreased Organized Electrical Activity', 'Increased Medullary Respiratory Drive', 'Positive Chronotropy']",Decreased Organized Electrical Activity || Increased Medullary Respiratory Drive || Positive Chronotropy,C1371776 || C1372392 || C1372804,3,3,0.0,0.0
C0025887,mexiletine,has_physiologic_effect,['C1371292'],['Cardiac Rhythm Alteration'],Cardiac Rhythm Alteration,C1371292,1,1,0.0,0.0
C0034238,pyrantel tartrate,has_physiologic_effect,['C1372083'],['Increased Acetylcholine Activity'],Increased Acetylcholine Activity,C1372083,1,1,0.0,0.0
C2741480,vanilla bean allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C2701331,Johnson grass smut allergenic extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0054480,calcium polycarbophil,has_physiologic_effect,"['C1372370', 'C1372723']","['Increased Large Intestinal Motility', 'Inhibition Large Intestine Fluid/Electrolyte Absorption']",Increased Large Intestinal Motility || Inhibition Large Intestine Fluid/Electrolyte Absorption,C1372370 || C1372723,2,2,0.0,0.0
C0242451,propoxyphene hydrochloride,has_physiologic_effect,"['C1371776', 'C2825040']","['Decreased Organized Electrical Activity', 'Analgesia']",Decreased Organized Electrical Activity || Analgesia,C1371776 || C2825040,2,2,0.0,0.0
C1302054,laronidase,has_physiologic_effect,"['C1372391', 'C2267151']","['Increased Lysosomal Function', 'Glycosaminoglycan Metabolism Increase']",Increased Lysosomal Function || Glycosaminoglycan Metabolism Increase,C1372391 || C2267151,2,2,0.0,0.0
C5390775,influenza A virus A/Delaware/39/2019 (H3N2) antigen,has_physiologic_effect,"['C1372090', 'C1372092', 'C3249260']","['Increased Antibody Activity', 'Increased Antibody Production', 'Actively Acquired Immunity']",Increased Antibody Activity || Increased Antibody Production || Actively Acquired Immunity,C1372090 || C1372092 || C3249260,3,3,0.0,0.0
C2726146,Colletotrichum coccodes allergenic extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0216784,valsartan,has_physiologic_effect,"['C1371678', 'C1371739', 'C1371866', 'C1372551', 'C1372857', 'C2917141']","['Decreased Intravascular Volume', 'Decreased Mineralocorticoid Secretion', 'Decreased Renal K+ Excretion', 'Increased Renal Na+ Excretion', 'Renal Arterial Vasodilation', 'Decreased Blood Pressure']",Decreased Intravascular Volume || Decreased Mineralocorticoid Secretion || Decreased Renal K+ Excretion || Increased Renal Na+ Excretion || Renal Arterial Vasodilation || Decreased Blood Pressure,C1371678 || C1371739 || C1371866 || C1372551 || C1372857 || C2917141,6,6,0.0,0.0
C3257573,Live Attenuated Bacillus Anthracis Vaccine,has_physiologic_effect,['C3249260'],['Actively Acquired Immunity'],Actively Acquired Immunity,C3249260,1,1,0.0,0.0
C0016967,galantamine,has_physiologic_effect,"['C1372182', 'C1372344', 'C1372583']","['Increased Central Nervous System Acetylcholine Activity', 'Increased Glutamate Activity', 'Increased Serotonin Activity']",Increased Central Nervous System Acetylcholine Activity || Increased Glutamate Activity || Increased Serotonin Activity,C1372182 || C1372344 || C1372583,3,3,0.0,0.0
C0282231,mephentermine sulfate,has_physiologic_effect,"['C2917124', 'C3537065']","['Blood Pressure Alteration', 'Vasodilation']",Blood Pressure Alteration || Vasodilation,C2917124 || C3537065,2,2,0.0,0.0
C0771451,midecamycin diacetate,has_physiologic_effect,['C1371860'],['Decreased RNA Replication'],Decreased RNA Replication,C1371860,1,1,0.0,0.0
C0055337,chloramphenicol palmitate,has_physiologic_effect,['C1371848'],['Decreased Protein Synthesis'],Decreased Protein Synthesis,C1371848,1,1,0.0,0.0
C1445178,parakeet feather allergenic extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0005038,lindane,has_physiologic_effect,['C1372186'],['Increased Central Nervous System Disorganized Electrical Activity'],Increased Central Nervous System Disorganized Electrical Activity,C1372186,1,1,0.0,0.0
C3536965,sulfate ion,has_physiologic_effect,"['C1372370', 'C1372723']","['Increased Large Intestinal Motility', 'Inhibition Large Intestine Fluid/Electrolyte Absorption']",Increased Large Intestinal Motility || Inhibition Large Intestine Fluid/Electrolyte Absorption,C1372370 || C1372723,2,2,0.0,0.0
C0054015,nesiritide,has_physiologic_effect,"['C1371601', 'C1372812', 'C1372836']","['Decreased Vascular Smooth Muscle Tone', 'Pulmonary Arterial Vasodilation', 'Systemic Arterial Vasodilation']",Decreased Vascular Smooth Muscle Tone || Pulmonary Arterial Vasodilation || Systemic Arterial Vasodilation,C1371601 || C1372812 || C1372836,3,3,0.0,0.0
C2827611,broadleaf plantain pollen extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0289313,rosiglitazone,has_physiologic_effect,"['C0541989', 'C1372343']","['Increased Glycolysis', 'Increased Glucose Transport into Cells']",Increased Glycolysis || Increased Glucose Transport into Cells,C0541989 || C1372343,2,2,0.0,0.0
C4704493,disodium citrate sesquihydrate,has_physiologic_effect,['C1372547'],['Increased Renal HCO3- Excretion'],Increased Renal HCO3- Excretion,C1372547,1,1,0.0,0.0
C0142805,sodium benzoate,has_physiologic_effect,"['C1372457', 'C1372849']","['Increased Organic Ion Degradation', 'Unknown Physiological Effect']",Increased Organic Ion Degradation || Unknown Physiological Effect,C1372457 || C1372849,2,2,0.0,0.0
C2701223,wormwood sage pollen extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0140575,rifabutin,has_physiologic_effect,"['C1371848', 'C1372017', 'C2267126']","['Decreased Protein Synthesis', 'Decreased Transcription to RNA', 'Cellular Growth Phase Reduction']",Decreased Protein Synthesis || Decreased Transcription to RNA || Cellular Growth Phase Reduction,C1371848 || C1372017 || C2267126,3,3,0.0,0.0
C0247025,tirofiban,has_physiologic_effect,['C0855739'],['Decreased Platelet Aggregation'],Decreased Platelet Aggregation,C0855739,1,1,0.0,0.0
C4059057,cobimetinib fumarate,has_physiologic_effect,['C2917135'],['Cellular Proliferation Alteration'],Cellular Proliferation Alteration,C2917135,1,1,0.0,0.0
C0062527,hepatitis B surface antigen vaccine,has_physiologic_effect,"['C1372090', 'C1372092', 'C3249260']","['Increased Antibody Activity', 'Increased Antibody Production', 'Actively Acquired Immunity']",Increased Antibody Activity || Increased Antibody Production || Actively Acquired Immunity,C1372090 || C1372092 || C3249260,3,3,0.0,0.0
C0939895,ginger extract,has_physiologic_effect,"['C2267052', 'C2963020', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased T Lymphocyte Activation', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased T Lymphocyte Activation || Increased IgG Production || Cell-mediated Immunity,C2267052 || C2963020 || C3485987 || C3536823,4,4,0.0,0.0
C0220578,palonosetron,has_physiologic_effect,"['C1371427', 'C1371830', 'C1372039']","['Decreased Central Nervous System Serotonin Activity', 'Decreased Peripheral Nervous System Serotonin Activity', 'Emesis Suppression']",Decreased Central Nervous System Serotonin Activity || Decreased Peripheral Nervous System Serotonin Activity || Emesis Suppression,C1371427 || C1371830 || C1372039,3,3,0.0,0.0
C0072858,quinaprilat,has_physiologic_effect,"['C1371406', 'C1371678', 'C1371866', 'C1372551', 'C1372857', 'C2917141']","['Decreased Bradykinin Degradation', 'Decreased Intravascular Volume', 'Decreased Renal K+ Excretion', 'Increased Renal Na+ Excretion', 'Renal Arterial Vasodilation', 'Decreased Blood Pressure']",Decreased Bradykinin Degradation || Decreased Intravascular Volume || Decreased Renal K+ Excretion || Increased Renal Na+ Excretion || Renal Arterial Vasodilation || Decreased Blood Pressure,C1371406 || C1371678 || C1371866 || C1372551 || C1372857 || C2917141,6,6,0.0,0.0
C0304448,methohexital sodium,has_physiologic_effect,"['C1371709', 'C1372192', 'C2930406', 'C3537065']","['Decreased Medullary Respiratory Drive', 'Increased Central Nervous System GABA Activity', 'General Anesthesia', 'Vasodilation']",Decreased Medullary Respiratory Drive || Increased Central Nervous System GABA Activity || General Anesthesia || Vasodilation,C1371709 || C1372192 || C2930406 || C3537065,4,4,0.0,0.0
C2698385,betrixaban,has_physiologic_effect,['C1371533'],['Decreased Coagulation Factor Activity'],Decreased Coagulation Factor Activity,C1371533,1,1,0.0,0.0
C0759933,eletriptan,has_physiologic_effect,"['C1371311', 'C1372202']","['Cerebral Arterial Vasoconstriction', 'Increased Central Nervous System Serotonin Activity']",Cerebral Arterial Vasoconstriction || Increased Central Nervous System Serotonin Activity,C1371311 || C1372202,2,2,0.0,0.0
C2722030,dog skin extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C4723996,black sea bass allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C1176329,ambrisentan,has_physiologic_effect,"['C1372812', 'C2917141']","['Pulmonary Arterial Vasodilation', 'Decreased Blood Pressure']",Pulmonary Arterial Vasodilation || Decreased Blood Pressure,C1372812 || C2917141,2,2,0.0,0.0
C0120446,guanidine,has_physiologic_effect,['C1372083'],['Increased Acetylcholine Activity'],Increased Acetylcholine Activity,C1372083,1,1,0.0,0.0
C0025041,meclofenamate sodium,has_physiologic_effect,"['C1371843', 'C2825040']","['Decreased Prostaglandin Production', 'Analgesia']",Decreased Prostaglandin Production || Analgesia,C1371843 || C2825040,2,2,0.0,0.0
C0600347,theophylline sodium glycinate,has_physiologic_effect,"['C1371299', 'C1372721', 'C1372804']","['Bronchodilation', 'Inhibition Gastric Acid Secretion', 'Positive Chronotropy']",Bronchodilation || Inhibition Gastric Acid Secretion || Positive Chronotropy,C1371299 || C1372721 || C1372804,3,3,0.0,0.0
C0060657,formoterol,has_physiologic_effect,['C1371299'],['Bronchodilation'],Bronchodilation,C1371299,1,1,0.0,0.0
C1445185,chicken feather extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0282044,alprenolol hydrochloride,has_physiologic_effect,"['C1372752', 'C2917141']","['Negative Chronotropy', 'Decreased Blood Pressure']",Negative Chronotropy || Decreased Blood Pressure,C1372752 || C2917141,2,2,0.0,0.0
C0981984,Trichophyton mentagrophytes allergenic extract,has_physiologic_effect,"['C2267052', 'C2963020', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased T Lymphocyte Activation', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased T Lymphocyte Activation || Increased IgG Production || Cell-mediated Immunity,C2267052 || C2963020 || C3485987 || C3536823,4,4,0.0,0.0
C0017245,gemfibrozil,has_physiologic_effect,['C1372379'],['Increased Lipolysis'],Increased Lipolysis,C1372379,1,1,0.0,0.0
C0353148,meperidine hydrochloride,has_physiologic_effect,"['C1371776', 'C2825040']","['Decreased Organized Electrical Activity', 'Analgesia']",Decreased Organized Electrical Activity || Analgesia,C1371776 || C2825040,2,2,0.0,0.0
C2927648,Indian wormwood sage pollen extract,has_physiologic_effect,"['C2267052', 'C3485987', 'C3536823']","['Increased Histamine Release', 'Increased IgG Production', 'Cell-mediated Immunity']",Increased Histamine Release || Increased IgG Production || Cell-mediated Immunity,C2267052 || C3485987 || C3536823,3,3,0.0,0.0
C0081408,zileuton,has_physiologic_effect,"['C1371299', 'C1371691', 'C1372848', 'C3536719']","['Bronchodilation', 'Decreased Leukotriene Production', 'Decreased Cellular Migration', 'Decreased Capillary Permeability']",Bronchodilation || Decreased Leukotriene Production || Decreased Cellular Migration || Decreased Capillary Permeability,C1371299 || C1371691 || C1372848 || C3536719,4,4,0.0,0.0
C4059108,"botulinum neurotoxin C immune FAB2, equine",has_physiologic_effect,['C3249263'],['Passively Acquired Immunity'],Passively Acquired Immunity,C3249263,1,1,0.0,0.0
C2724202,celery allergenic extract,has_physiologic_effect,"['C2267052', 'C3536823']","['Increased Histamine Release', 'Cell-mediated Immunity']",Increased Histamine Release || Cell-mediated Immunity,C2267052 || C3536823,2,2,0.0,0.0
C0937640,milk thistle extract,has_physiologic_effect,['C1372849'],['Unknown Physiological Effect'],Unknown Physiological Effect,C1372849,1,1,0.0,0.0
C0055819,citric acid,has_physiologic_effect,['C1372547'],['Increased Renal HCO3- Excretion'],Increased Renal HCO3- Excretion,C1372547,1,1,0.0,0.0
